# Start @ 2026-03-07 15:43:58 - run=20260307_154354_h2_pL
id,timestamp,device_id,update_type,temperature,humidity,a1_raw,vcap_raw,co2_ppm,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2026-03-07 15:43:58.596,L_6vSQ==,COMPACT,28.01,80.62,1.222,2.993,,91.00,747.00,405.00,66.00,2426.00,133.00,91.00,94.00,1476.00,1931.00,1,5
2,2026-03-07 15:43:58.596,L_6vSQ==,COMPACT,28.01,80.60,1.222,3.002,,91.00,747.00,405.00,66.00,2426.00,133.00,91.00,94.00,1475.00,1933.00,1,5
3,2026-03-07 15:43:58.596,L_6vSQ==,COMPACT,27.95,80.58,1.223,3.013,,91.00,746.00,405.00,66.00,2426.00,133.00,91.00,94.00,1474.00,1933.00,1,5
4,2026-03-07 15:43:58.596,L_6vSQ==,COMPACT,27.89,80.50,1.222,3.026,,91.00,747.00,405.00,66.00,2426.00,133.00,91.00,94.00,1473.00,1935.00,1,5
5,2026-03-07 15:43:58.596,L_6vSQ==,COMPACT,28.00,80.52,1.224,3.037,,91.00,747.00,405.00,66.00,2425.00,133.00,91.00,94.00,1472.00,1935.00,1,5
6,2026-03-07 15:43:58.596,L_6vSQ==,COMPACT,27.95,80.44,1.225,3.048,,91.00,747.00,405.00,66.00,2425.00,133.00,91.00,94.00,1471.00,1936.00,1,5
7,2026-03-07 15:43:58.596,L_6vSQ==,COMPACT,28.01,80.50,1.225,3.061,,91.00,746.00,405.00,66.00,2425.00,133.00,91.00,94.00,1471.00,1937.00,1,5
8,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,28.01,80.49,1.223,3.074,,91.00,746.00,405.00,66.00,2425.00,133.00,91.00,94.00,1470.00,1938.00,1,5
9,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,28.00,80.39,1.222,3.083,,91.00,746.00,405.00,66.00,2425.00,133.00,91.00,94.00,1469.00,1939.00,1,5
10,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,27.89,80.29,1.222,3.094,,91.00,746.00,406.00,67.00,2425.00,133.00,91.00,94.00,1469.00,1940.00,1,5
11,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,27.95,80.37,1.227,3.102,,91.00,746.00,406.00,67.00,2425.00,133.00,91.00,94.00,1468.00,1940.00,1,5
12,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,27.95,80.43,1.223,3.113,,91.00,746.00,406.00,66.00,2424.00,133.00,91.00,94.00,1467.00,1941.00,1,5
13,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,28.01,80.43,1.223,3.126,,91.00,745.00,405.00,66.00,2424.00,133.00,91.00,94.00,1466.00,1942.00,1,5
14,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,27.90,80.35,1.223,3.139,,91.00,746.00,406.00,66.00,2424.00,133.00,91.00,94.00,1465.00,1943.00,1,5
15,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,27.95,80.38,1.223,3.151,,91.00,745.00,406.00,66.00,2425.00,133.00,91.00,94.00,1465.00,1944.00,1,5
16,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,27.95,80.37,1.224,3.160,,91.00,746.00,406.00,66.00,2424.00,133.00,91.00,94.00,1464.00,1944.00,1,5
17,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,27.95,80.40,1.225,3.170,,91.00,745.00,406.00,66.00,2424.00,133.00,91.00,94.00,1464.00,1945.00,1,5
18,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,28.08,80.32,1.223,3.188,,91.00,745.00,406.00,67.00,2424.00,133.00,91.00,94.00,1463.00,1947.00,1,5
19,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,27.95,80.20,1.225,3.193,,91.00,745.00,406.00,66.00,2424.00,133.00,91.00,94.00,1463.00,1947.00,1,5
20,2026-03-07 15:43:58.597,L_6vSQ==,COMPACT,28.11,80.25,1.223,3.214,,91.00,745.00,406.00,67.00,2424.00,133.00,91.00,94.00,1462.00,1948.00,1,5
21,2026-03-07 15:43:58.598,L_6vSQ==,COMPACT,27.99,80.18,1.227,3.221,,91.00,745.00,406.00,66.00,2424.00,133.00,91.00,94.00,1462.00,1949.00,1,5
22,2026-03-07 15:43:58.598,L_6vSQ==,COMPACT,28.01,80.24,1.227,3.235,,91.00,745.00,406.00,67.00,2424.00,133.00,91.00,94.00,1460.00,1950.00,1,5
23,2026-03-07 15:43:58.598,L_6vSQ==,COMPACT,27.95,80.06,1.226,3.243,,91.00,745.00,406.00,67.00,2424.00,133.00,91.00,94.00,1461.00,1950.00,1,5
# Stop @ 2026-03-07 16:27:59 (Duration: 44m0s)
