timestamp,sensor_timestamp,input_temp,co2_ppm,solar_vol_cmd,r_pwm,b_pwm,pred_temp,pred_power,pred_pn,target_solar_vol,cost,success,note
2025-09-30 22:05:51,2025-09-30T22:04:52.204000,29.66,420.0,1.5095217176278046,52.678664281584744,17.024582587995233,28.37932683705214,52.68009774207641,14.07957833896702,15.0,16336.371586147163,True,ok
2025-09-30 22:20:46,2025-09-30T22:19:39.996000,29.8,420.0,0.958621046979521,12.0,9.0,27.388235893355407,19.692907216494856,3.8299348570200475,15.0,21614.034570218322,True,ok
2025-09-30 22:35:46,2025-09-30T22:35:28.963000,28.68,421.0,1.305989944333997,32.61790275396464,10.805508539681428,27.45623056977603,34.88050533613865,10.530507984513976,15.0,26352.64814668179,True,ok
2025-09-30 22:50:45,2025-09-30T22:50:16.722000,28.56,424.0,1.2084064787020579,25.333441862577537,9.740746770143197,27.233352599944723,29.22549429767598,8.593251496063466,15.0,26728.65565163093,True,ok
2025-10-01 07:05:45,2025-10-01T07:05:28.243000,23.28,525.0,1.0953294196343515,17.430069635148477,9.301670535286027,25.11236172944808,23.575071490913032,6.717897921584829,15.0,20022.332072227433,True,ok
2025-10-01 07:20:45,2025-10-01T07:20:15.959000,23.84,522.0,1.2912131109385574,31.362609158936735,10.419264356595917,25.64055355193958,33.76867557278484,10.574438264708435,15.0,27424.009552088348,True,ok
2025-10-01 07:35:45,2025-10-01T07:35:03.677000,24.6,516.0,1.3642286615380768,37.56528807885329,12.327780947339475,26.09377889902873,39.26246846952718,11.98406252812296,15.0,27602.172645872877,True,ok
2025-10-01 07:50:45,2025-10-01T07:50:22.109000,25.02,506.0,1.0387215895780608,13.473539852621773,9.081863325145655,25.66306879726054,20.746397163612862,5.6015416077110745,15.0,12075.651734287678,True,ok
2025-10-01 08:05:45,2025-10-01T08:05:09.793000,24.77,507.0,1.263859511548542,29.209258613906346,9.956069922994796,25.926668857255578,31.996463794789765,10.000224938098953,15.0,20143.981689593882,True,ok
2025-10-01 08:20:45,2025-10-01T08:20:28.136000,25.08,500.0,1.3831354939927294,39.17142554061257,12.821977089419251,26.315323030074445,40.68504518074014,12.32365933964516,15.0,24820.04662377354,True,ok
2025-10-01 08:35:45,2025-10-01T08:35:15.869000,25.7,492.0,0.949875873458246,12.0,9.0,25.879930184552492,19.692907216494856,4.020881519208368,15.0,28199.597982275656,True,ok
2025-10-01 08:50:45,2025-10-01T08:50:03.637000,25.07,494.0,1.7964413126593626,89.0,31.0,27.767466575803113,86.74658580958162,17.545544999720043,15.0,20812.95230861826,True,ok
2025-10-01 09:05:45,2025-10-01T09:05:22.036000,27.32,478.0,1.3289244566962435,34.56619205945963,11.404982172141423,27.010454682443036,36.606130358088265,11.11597683529409,15.0,16656.360293400092,True,ok
2025-10-01 09:20:45,2025-10-01T09:20:09.768000,26.44,478.0,1.1252484246966037,19.521219118791564,9.417845506599532,26.322113124022778,25.070114163168785,7.135034430062868,15.0,26208.51124937785,True,ok
2025-10-01 09:35:45,2025-10-01T09:35:28.091000,25.83,480.0,1.064931762188778,15.305465373108031,9.183636965172669,26.002445987843085,22.05611071921669,6.031902994370359,15.0,21591.513093375826,True,ok
2025-10-01 09:50:45,2025-10-01T09:49:45.235000,25.45,480.0,1.4520613074287743,45.83956407043465,14.887363772010826,26.638397653796094,46.60034813607151,13.558241473686461,15.0,23755.88859277628,True,ok
2025-10-01 10:05:45,2025-10-01T10:05:03.682000,26.42,475.0,1.4448636422546992,44.98287764509765,14.619649264093017,26.97117057646299,45.83878026952368,13.36264580771315,15.0,22793.975171801845,True,ok
2025-10-01 10:20:45,2025-10-01T10:19:51.411000,26.57,464.0,1.622077252777271,67.05499026202146,23.02749513101073,27.678839254267555,66.48315743827254,15.969406114064078,15.0,15524.631723131086,True,ok
2025-10-01 10:35:45,2025-10-01T10:35:09.721000,27.57,458.0,1.1182820725523657,19.03431510380215,9.390795283544564,26.72681463555246,24.722007877417443,6.90686329074504,15.0,25892.065846497175,True,ok
2025-10-01 10:50:45,2025-10-01T10:50:28.132000,26.56,462.0,1.249978582754193,28.239069363949906,9.902170520219439,26.563250314210013,31.302838427404865,9.611427519869867,15.0,23002.976691276028,True,ok
2025-10-01 11:05:45,2025-10-01T11:05:15.841000,26.44,460.0,1.13570467023843,20.252044639898962,9.458446924438832,26.33862711847239,25.592609254301923,7.338818799954282,15.0,24936.94816549077,True,ok
2025-10-01 11:20:46,2025-10-01T11:20:03.648000,26.1,463.0,1.4628008120600176,47.11781022525278,15.286815695391493,26.913433899385335,47.73666962810971,13.697724442125978,15.0,17493.034417823437,True,ok
2025-10-01 11:35:45,2025-10-01T11:35:22.010000,26.79,459.0,1.6040180481274011,64.60791987711471,21.80395993855736,27.681195801909237,63.99701999760288,15.731524116416931,15.0,14003.796113176115,True,ok
2025-10-01 11:50:45,2025-10-01T11:50:09.724000,27.62,451.0,1.0414617084015358,13.665056851629867,9.092503158423881,26.623882930805777,20.88331998439593,5.4634326236621416,15.0,18254.885040500703,True,ok
2025-10-01 12:05:45,2025-10-01T12:05:28.087000,26.7,455.0,1.5937074800246827,63.21081040607785,21.105405203038924,27.603224611058913,62.57760591532615,15.612617181677905,15.0,29616.983344481127,True,ok
2025-10-01 12:20:45,2025-10-01T12:20:15.787000,27.69,441.0,1.1127015862507255,18.64427435799956,9.369126353222198,26.762146668518998,24.44315284411899,6.788642919950479,15.0,13654.05237800822,True,ok
2025-10-01 12:35:45,2025-10-01T12:35:03.622000,27.05,451.0,1.3934879870404056,40.05087094461431,13.092575675265941,27.064664607290993,41.46398134299477,12.376753529897506,15.0,23300.34664738963,True,ok
2025-10-01 12:50:45,2025-10-01T12:50:21.952000,27.07,449.0,1.3637992944768633,37.52881330056801,12.316557938636311,27.001420048611962,39.23016228691784,11.813529736613475,15.0,14683.819083909764,True,ok
2025-10-01 13:05:45,2025-10-01T13:05:09.678000,27.25,440.0,1.290356988137257,31.289881434378273,10.396886595193315,26.892986516049685,33.704259687046736,10.362652705658936,15.0,21348.563048990374,True,ok
2025-10-01 13:20:45,2025-10-01T13:20:28.068000,27.19,443.0,1.4005744837861818,40.65286960955861,13.27780603371034,27.13301999991368,41.99717934212058,12.495601859116963,15.0,20687.318667737873,True,ok
2025-10-01 13:35:45,2025-10-01T13:35:15.844000,27.28,442.0,1.1870378986560846,23.83991308258142,9.657772949032301,26.72871860559974,28.157713502566935,8.285936210955118,15.0,21692.59561552199,True,ok
2025-10-01 13:50:45,2025-10-01T13:50:03.586000,27.06,443.0,1.3578262162085142,37.021399655695156,12.160430663290816,26.983536783860465,38.780739462698826,11.69991222731173,15.0,15808.082546170239,True,ok
2025-10-01 14:05:45,2025-10-01T14:05:21.939000,27.3,443.0,1.2808006487311505,30.478069368330328,10.147098267178562,26.88865472870038,32.985227246463154,10.168401107949546,15.0,18689.184623660636,True,ok
2025-10-01 14:20:45,2025-10-01T14:20:09.613000,27.08,444.0,1.064253239503156,15.258040922972542,9.181002273498475,26.46122366949706,22.022205167645453,5.925752206609745,15.0,15115.178274283175,True,ok
2025-10-01 14:35:45,2025-10-01T14:35:28.047000,26.87,447.0,1.4517310000949222,45.80024995922542,14.875078112257944,27.159681860085175,46.565399101146554,13.442372191474023,15.0,18930.057300588058,True,ok
2025-10-01 14:50:45,2025-10-01T14:50:15.745000,27.59,442.0,1.2797974266480212,30.392845543872006,10.120875551960617,26.992954022190784,32.90974340351604,10.121819875624483,15.0,29476.940365918905,True,ok
2025-10-01 15:05:45,2025-10-01T15:05:03.489000,27.3,442.0,1.7217796529314255,80.60362320521978,28.37613225163118,28.351926526582478,79.28246524782875,16.847174802990434,15.0,23017.8620243388,True,ok
2025-10-01 15:20:45,2025-10-01T15:20:21.915000,28.8,434.0,1.1756844047542805,23.04637556818537,9.613687531565853,27.269964299136184,27.59038321109919,7.916683957797218,15.0,18203.810981473292,True,ok
2025-10-01 15:35:45,2025-10-01T15:35:09.612000,27.75,440.0,1.551204016971759,57.63980920305399,18.574940375954373,27.816069332211345,57.090402891935256,14.929160239133132,15.0,24308.174104437443,True,ok
2025-10-01 15:50:45,2025-10-01T15:50:28.011000,28.56,432.0,1.2531721897218457,28.46228231997804,9.91457123999878,27.3040529962157,31.462421899018302,9.492522900540683,15.0,19167.970784955418,True,ok
2025-10-01 16:05:45,2025-10-01T16:05:15.691000,27.93,432.0,1.3568726157493571,36.94039119355976,12.135504982633773,27.30132415752462,38.708989220649954,11.597777742930612,15.0,25785.595416014265,True,ok
2025-10-01 16:20:45,2025-10-01T16:20:03.505000,28.03,434.0,1.3775388405938715,38.6959892291126,12.675688993573107,27.387258080423706,40.263945094036465,11.980861403655103,15.0,26033.476446438104,True,ok
2025-10-01 16:35:45,2025-10-01T16:35:21.847000,27.93,433.0,1.3918653477482694,39.91302756126211,13.050162326542189,27.384539746113223,41.34189167656183,12.260168878271923,15.0,26279.719238748894,True,ok
2025-10-01 16:50:45,2025-10-01T16:50:09.567000,28.31,433.0,2.0,89.0,31.0,28.959395965198585,86.74658580958162,17.45973423839455,15.0,28666.482898115548,True,ok
2025-10-01 17:05:45,2025-10-01T17:05:27.928000,29.8,427.0,1.267688776412777,29.47690004205266,9.970938891225147,27.783150167631938,32.18781087880842,9.653965376095968,15.0,11875.295253259099,True,ok
2025-10-01 17:20:45,2025-10-01T17:20:15.728000,28.56,429.0,1.1042618670831679,18.054391293953504,9.336355071886306,27.068872573978247,24.021422901191418,6.546943873512703,15.0,24026.400567351655,True,ok
2025-10-01 17:35:45,2025-10-01T17:35:03.505000,27.86,432.0,1.298728532132529,32.00104500214256,10.615706154505405,27.13730119384761,34.33414645169293,10.471038143849208,15.0,18261.144419744276,True,ok
2025-10-01 17:50:45,2025-10-01T17:50:21.831000,27.93,433.0,1.5864989838792667,62.23403995692693,20.617019978463464,28.024351626095665,61.58524149477176,15.38505189905121,15.0,27686.28087824872,True,ok
2025-10-01 18:05:45,2025-10-01T18:05:09.619000,28.68,425.0,1.1212347669681564,19.24068979407308,9.40226054411517,27.139824131449647,24.869553029422114,6.861350497744873,15.0,21019.34567138956,True,ok
2025-10-01 18:20:45,2025-10-01T18:20:27.913000,27.69,431.0,1.70520636918578,78.3464130047539,27.670754063985594,28.431979156396313,77.2758748480304,16.668319611865073,15.0,24028.137024993444,True,ok
2025-10-01 18:35:45,2025-10-01T18:35:15.698000,29.3,426.0,1.174707672617831,22.978108160945578,9.60989489783031,27.45236142500992,27.541576233049042,7.847589374774646,15.0,27127.73428743913,True,ok
2025-10-01 18:50:45,2025-10-01T18:49:32.840000,28.29,426.0,1.36835829522367,37.91610090705615,12.435723356017277,27.461074644779647,39.57318792616042,11.779597849900599,15.0,25265.455354484795,True,ok
2025-10-01 19:05:45,2025-10-01T19:05:21.773000,28.31,427.0,1.508092612253763,52.50856812613598,16.971427539417494,27.87791043617026,52.52888749480053,14.21877514768077,15.0,26431.771979399,True,ok
2025-10-01 19:20:45,2025-10-01T19:20:09.521000,28.56,424.0,1.361076429775442,37.29750564970985,12.245386353756876,27.543085220228683,39.025290110612474,11.611974779639489,15.0,22473.910662383525,True,ok
2025-10-01 19:35:45,2025-10-01T19:35:27.862000,28.38,424.0,0.8145628629066117,12.0,9.0,26.865847086891957,19.692907216494856,1.843036152576838,15.0,32283.76297160564,True,ok
2025-10-01 19:50:45,2025-10-01T19:50:15.697000,27.57,438.0,1.2357698480924497,27.245968554303882,9.846998253016883,26.91236808926635,30.592832710507984,9.238558515868654,15.0,27136.645262734593,True,ok
2025-10-01 20:05:45,2025-10-01T20:05:03.407000,27.46,431.0,1.1573772909549924,21.766823942430378,9.542601330135021,26.748092642508475,26.675582859990268,7.680669003082908,15.0,24336.944288647097,True,ok
2025-10-01 20:20:45,2025-10-01T20:20:21.802000,27.31,432.0,1.4354410222852299,43.861370819797045,14.269178381186578,27.26707254169669,44.84179521758122,13.116829424525347,15.0,25993.429292552,True,ok
2025-10-01 20:35:45,2025-10-01T20:35:09.497000,27.7,430.0,1.4014366176430264,40.72610797393563,13.300340915057118,27.322688739979043,42.06204750814665,12.461604578915056,15.0,8477.219341377848,True,ok
2025-10-01 20:50:45,2025-10-01T20:50:27.828000,28.01,427.0,1.3740319055566432,38.398074718431964,12.584022990286758,27.371560712263413,40.000078361009486,11.916628790826376,15.0,28593.22224736162,True,ok
2025-10-01 21:05:45,2025-10-01T21:05:15.655000,27.82,429.0,1.1286254939404197,19.757254929164905,9.430958607175828,26.83512030229794,25.238865183336813,7.0848617525698145,15.0,26959.850978791972,True,ok
2025-10-01 21:20:45,2025-10-01T21:20:03.390000,27.4,432.0,1.5221567398600402,54.1825202916107,17.494537591128342,27.590172820682085,54.01697945197402,14.537529460405509,15.0,21650.49885644257,True,ok
2025-10-01 21:35:45,2025-10-01T21:35:21.769000,28.05,430.0,1.3804663605339407,38.944682364626956,12.752209958346757,27.401577551929666,40.48421581883093,12.033982073915562,15.0,24502.675683034384,True,ok
2025-10-01 21:50:45,2025-10-01T21:50:09.453000,27.91,430.0,1.2383804836359027,27.4284354898625,9.857135304992362,27.041570187298685,30.723285295112618,9.259172244900556,15.0,24894.731776781846,True,ok
2025-10-01 22:05:45,2025-10-01T22:05:27.820000,27.57,430.0,1.3772543985838273,38.6718258495975,12.66825410756846,27.21735711104046,40.24254327645808,12.02215923236915,15.0,24035.779930538763,True,ok
2025-10-01 22:20:45,2025-10-01T22:20:15.612000,27.69,429.0,2.0,89.0,31.0,28.73131071167229,86.74658580958162,17.518616242262635,15.0,17017.485364266282,True,ok
2025-10-01 22:35:45,2025-10-01T22:35:03.354000,29.35,426.0,1.3676794584095529,37.85843364628204,12.417979583471396,27.84941252276446,39.52211128787142,11.650228928685369,15.0,26163.806941233284,True,ok
2025-10-01 22:50:45,2025-10-01T22:50:21.726000,28.56,427.0,1.4019673873033707,40.77119691398356,13.314214435071865,27.64032727319968,42.10198336517796,12.379939541071078,15.0,20476.459404871806,True,ok
2025-10-02 07:05:45,2025-10-02T07:05:16.156000,22.41,518.0,1.3193076765790661,33.74924554846966,11.153614014913742,25.181297133912008,35.882550273250416,11.125717589828852,15.0,23979.81022754096,True,ok
2025-10-02 07:20:45,2025-10-02T07:20:03.923000,23.46,501.0,1.5757031352771382,60.77117368422009,19.885586842110044,26.332956991722625,60.09902081485128,15.57898803612504,15.0,24092.97839032066,True,ok
2025-10-02 07:35:45,2025-10-02T07:35:22.199000,24.95,492.0,1.4535765573455095,46.01991339250864,14.94372293515895,26.459525169540584,46.76067313292343,13.612013594310444,15.0,7568.635339715591,True,ok
2025-10-02 07:50:45,2025-10-02T07:50:10.018000,24.89,488.0,1.0916238084182055,17.17107081599983,9.28728171199999,25.698795199929243,23.389903338315687,6.588439456878194,15.0,26555.30451062147,True,ok
2025-10-02 08:05:45,2025-10-02T08:05:28.337000,24.39,486.0,1.1940285217489495,24.328513483583105,9.684917415754617,25.67658760975242,28.507032599500263,8.613131334242658,15.0,16745.82138755491,True,ok
2025-10-02 08:20:45,2025-10-02T08:20:16.129000,24.39,480.0,1.3181373909403575,33.64982965689729,11.123024509814549,25.90691539213588,35.7944963330102,11.094029695611262,15.0,15439.058223420185,True,ok
2025-10-02 08:35:45,2025-10-02T08:35:03.831000,24.59,475.0,1.312765454835136,33.19348310379445,10.982610185782908,25.967716375430754,35.390304292077836,10.981292419384886,15.0,24563.606272947258,True,ok
2025-10-02 08:50:45,2025-10-02T08:50:22.180000,24.71,472.0,1.3665135598886726,37.759390440843646,12.387504751028814,26.139679313359636,39.4343874405575,12.023694640143937,15.0,24969.066777529937,True,ok
2025-10-02 09:05:45,2025-10-02T09:05:09.998000,25.08,465.0,1.2908902637720239,31.33518325722443,10.410825617607516,26.095956301933697,33.74438409712422,10.52675245491765,15.0,19226.53975685936,True,ok
2025-10-02 09:18:46,2025-10-02T09:17:55.239000,25.05,450.0,0.6989342582374749,12.0,9.0,25.640808547791057,19.692907216494856,0.8140085382939848,1.6,-1582.3079276561255,True,ok
2025-10-02 09:33:46,2025-10-02T09:32:43.022000,24.65,450.0,1.1139368415017228,18.730610898098934,9.373922827672162,25.645744058648305,24.50487813570294,7.026672929709196,1.6,-1662.357749102343,True,ok
2025-10-02 09:48:46,2025-10-02T09:48:01.452000,24.53,450.0,0.9186272974000776,12.0,9.0,25.449511238381906,19.692907216494856,3.593623934065196,1.6,-1618.8255310128288,True,ok
2025-10-02 10:03:46,2025-10-02T10:03:19.753000,24.36,450.0,1.50517029292004,52.16074543042103,16.86273294700657,26.41501394365193,52.219683822980535,14.500216136378093,1.6,-1649.3253946929826,True,ok
2025-10-02 10:18:46,2025-10-02T10:18:38.150000,25.36,450.0,1.2165732771168727,25.904249489790516,9.772458304988362,26.069036561173576,29.633586481906512,9.019573197100252,1.6,-1447.510847908004,True,ok
2025-10-02 10:33:46,2025-10-02T10:33:25.820000,25.33,450.0,1.3964479997684538,40.30232434598153,13.169945952609702,26.43895112167518,41.686696870934995,12.56071470244838,1.6,-1604.7226711609853,True,ok
2025-10-02 10:48:46,2025-10-02T10:48:13.624000,25.58,450.0,1.529398733554066,55.044482822515064,17.76390088203596,26.944850614629168,54.78323761399261,14.81275788690606,1.6,-1583.4272483633504,True,ok
2025-10-02 11:03:46,2025-10-02T11:03:31.995000,26.32,450.0,1.0178540316595002,12.015029354846366,9.000834964158132,26.108355046747814,19.703652276571884,5.145485756120056,1.6,-1468.0503852250733,True,ok
2025-10-02 11:18:46,2025-10-02T11:18:19.772000,25.58,450.0,1.1909141280428717,24.110837034223408,9.672824279679078,26.109445449965374,28.351407388063485,8.491739915096598,1.6,-1500.1648059498402,True,ok
2025-10-02 11:33:46,2025-10-02T11:33:07.503000,25.27,450.0,1.2648089442710497,29.27561796453632,9.95975655358535,26.112108057424777,32.04390663025945,9.995593087195246,1.6,-1545.9975347722143,True,ok
2025-10-02 11:48:46,2025-10-02T11:48:25.808000,25.43,450.0,1.3770425303433629,38.653827619656916,12.662716190663666,26.429591266869473,40.226602011550106,12.18949247849407,1.6,-1608.0062410159885,True,ok
2025-10-02 12:03:46,2025-10-02T12:03:13.538000,25.85,450.0,1.0485829629648624,14.162787567340716,9.120154864852262,25.98398322092204,21.23916669219978,5.729851156884964,1.6,-1452.8475438190376,True,ok
2025-10-02 12:18:46,2025-10-02T12:18:31.956000,25.32,450.0,1.1835918870169229,23.599058634217666,9.644392146345426,26.00223246778039,27.985517453971166,8.360782943393962,1.6,-1579.0461647430627,True,ok
2025-10-02 12:33:46,2025-10-02T12:33:19.702000,25.58,450.0,1.0289327612291652,12.7893625778537,9.043853476547428,25.853621370299102,20.257252686297008,5.392585823181157,1.6,-1450.4758256518885,True,ok
2025-10-02 12:48:46,2025-10-02T12:48:38.069000,25.3,450.0,1.0241692444273187,12.456422840058933,9.02535682444772,25.743091901564533,20.019221345550555,5.324859743553425,1.6,-1622.9933301660474,True,ok
2025-10-02 13:03:46,2025-10-02T13:03:25.827000,25.18,450.0,1.181827369949837,23.475730036022682,9.637540557556816,25.947942568971463,27.897345126524844,8.333339228682457,1.6,-1408.2395805993572,True,ok
2025-10-02 13:18:46,2025-10-02T13:18:13.612000,25.45,450.0,1.0857204047031512,16.75846018256511,9.264358899031395,25.895484189770666,23.094912229915007,6.445199710152798,1.6,-1632.643721417104,True,ok
2025-10-02 13:33:46,2025-10-02T13:33:31.966000,25.34,450.0,1.6291293586242337,68.01056940871739,23.505284704358694,27.257031773524744,67.4539922408908,16.163365278114007,1.6,-1517.628189177401,True,ok
2025-10-02 13:48:46,2025-10-02T13:48:19.655000,26.81,450.0,1.163544014180036,22.197838946471723,9.566546608137317,26.518710374691974,26.983731956200113,7.857953051689665,1.6,-1442.3050714989402,True,ok
2025-10-02 14:03:46,2025-10-02T14:03:07.387000,26.32,450.0,1.2452577396293507,27.909112246648263,9.883839569258237,26.46750341948004,31.066939476019975,9.534538950595913,1.6,-1537.9341693154931,True,ok
