timestamp,sensor_timestamp,input_temp,co2_ppm,solar_vol_cmd,r_pwm,b_pwm,pred_temp,pred_power,pred_pn,target_solar_vol,cost,success,note
2025-10-13 08:39:10,,,522.0,1.4227711909200722,54.48519867021302,14.871299667553256,28.463675506030352,44.411662508204316,12.516828306503584,1.6,-1399.1128248125422,True,ok
2025-10-13 08:43:07,,,521.0,1.4667961730839185,60.91411476133678,16.774234428401034,28.68096813702451,49.41813133867396,13.248699049740864,1.6,-1405.8128413854422,True,ok
2025-10-13 08:44:45,2025-10-13T08:44:04.377000,25.16,521.0,1.2254478623285634,33.51623222805687,8.838744076018957,27.489753357314868,28.18690274730163,8.87172729016934,1.6,-1315.0260495654563,True,ok
2025-10-13 08:45:04,,,521.0,1.080471436362982,23.328280592235032,5.442760197411678,26.77419806389192,20.024544712291128,6.1609335281071615,1.6,-1356.1649951258917,True,ok
2025-10-13 08:47:04,2025-10-13T08:45:35.018000,25.35,519.0,1.320547607446991,42.93226788094564,11.77968036428369,27.959133986402936,35.61199903880979,10.67723571417961,1.6,-1305.3048670108558,True,ok
2025-10-13 09:00:04,2025-10-13T08:59:10.506000,25.65,516.0,1.425176635660559,54.7401340182098,14.93503350455245,28.475547979128155,44.60314545362166,12.557936839501131,1.6,-1295.9987054329783,True,ok
2025-10-13 09:15:04,2025-10-13T09:14:16.526000,26.47,514.0,1.0053223062594308,19.0,4.0,26.40328701760573,16.55682351251732,4.860315892324832,1.6,-1245.144760810797,True,ok
2025-10-13 09:30:04,2025-10-13T09:29:22.584000,25.71,508.0,1.1506284174971606,28.146128890955527,7.048709630318509,27.12046952759219,23.884496563088334,7.451042404496998,1.6,-1355.3743561042359,True,ok
2025-10-13 09:45:04,2025-10-13T09:44:28.619000,24.16,658.0,1.52165773267263,69.16910712732972,19.25073213819892,28.951746500525214,55.866502957835614,14.091654768596975,1.6,-1418.5830908895525,True,ok
2025-10-13 10:00:04,2025-10-13T09:59:34.625000,25.6,646.0,1.323355647287305,43.293769953512715,11.888130986053813,27.9729935346605,35.894385696683976,10.72967375133952,1.6,-1411.7186029619916,True,ok
2025-10-13 10:15:04,2025-10-13T10:14:40.726000,25.21,632.0,1.263693808208711,36.26130313929377,9.753767713097924,27.67852259234212,30.38619190865037,9.602344034416685,1.6,-1344.4163172212382,True,ok
2025-10-13 10:30:04,2025-10-13T10:28:16.188000,25.35,622.0,1.2778806394136317,37.4393980317456,10.131819409523679,27.748544060301253,31.3212541812802,9.872404774470757,1.6,-1311.055511294462,True,ok
2025-10-13 10:45:04,2025-10-13T10:44:52.812000,25.22,610.0,1.0811135579546418,23.372317096394355,5.457439032131452,26.777367361940712,20.059825770388695,6.172455582030071,1.6,-1318.5992994355431,True,ok
2025-10-13 11:00:04,2025-10-13T10:59:58.833000,24.85,601.0,1.3744094548460732,49.359694929371315,13.589923732342829,28.22497810390865,40.561876432024796,11.666720938921173,1.6,-1497.845814397363,True,ok
2025-10-13 11:15:04,2025-10-13T11:13:34.351000,25.6,594.0,1.142278343532104,27.566979555140357,6.855659851713453,27.07925634699145,23.420495122598513,7.2946641354489685,1.6,-1341.3618510725903,True,ok
2025-10-13 11:30:04,2025-10-13T11:28:40.409000,25.29,582.0,1.4398991180716467,56.84552285045462,15.553656855136387,28.54821324281786,46.23995848945807,12.806831271020966,1.6,-1342.9548093719445,True,ok
2025-10-13 11:45:04,2025-10-13T11:43:46.460000,26.1,573.0,1.5122992979432386,67.76817123488063,18.830451370464186,28.90555638744877,54.772164544350346,13.953861412328914,1.6,-1302.413150713561,True,ok
2025-10-13 12:00:04,2025-10-13T11:58:52.426000,26.6,559.0,1.2420557222291115,34.708247540052504,9.236082513350835,27.571724215577614,29.141918643285347,9.189212444040255,1.6,-1288.6145424568617,True,ok
2025-10-13 12:15:04,2025-10-13T12:13:58.504000,26.1,551.0,1.259560588409899,35.964644730713104,9.654881576904367,27.658122397715836,30.14851585447498,9.523519506889157,1.6,-1480.9444654645345,True,ok
2025-10-13 12:30:04,2025-10-13T12:29:04.503000,25.84,547.0,1.3818494263013554,50.14820263445981,13.787050658614952,28.261699322012113,41.15412767941369,11.800198610015158,1.6,-1524.8245700362158,True,ok
2025-10-13 12:45:04,2025-10-13T12:44:10.614000,26.35,540.0,1.3542303705190049,47.2210626013901,13.055265650347526,28.125380872769224,38.95554125510863,11.300441691208537,1.6,-1335.8568568635299,True,ok
2025-10-13 13:00:04,2025-10-13T12:59:16.687000,26.35,534.0,1.6135227060761486,84.87527774534895,24.95011109813958,29.405161375124568,68.72873713186316,15.295138570848705,1.6,-1318.513628357886,True,ok
2025-10-13 13:15:04,2025-10-13T13:14:22.664000,27.34,524.0,1.2310664817061445,33.91950395424304,8.973167984747679,27.51748498892725,28.50999499706796,8.979137569491924,1.6,-1429.6033882695788,True,ok
2025-10-13 13:30:04,2025-10-13T13:29:28.776000,26.29,518.0,1.4863264658917181,63.86837095402106,17.66051128620632,28.777363149576683,51.725842956569124,13.558245812369801,1.6,-1420.4657090113412,True,ok
2025-10-13 13:45:05,2025-10-13T13:44:34.847000,26.9,512.0,1.1623611648891428,28.988237063036024,7.329412354345342,27.178378456211522,24.559174717287757,7.671758538453317,1.6,-1452.8699574603052,True,ok
