id,timestamp,device_id,update_type,temperature,co2,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time,ppfd,hour,pn,ppfd_original,ppfd_adjusted,date,date_only,source_date,input_temp,copy_applied,co2_ppm,ppfd_dynamic,ppfd_dynamic_measured,ppfd_dynamic_clipped,ppfd_dynamic_model,solar_vol_cmd,r_pwm,b_pwm,pred_power,pn_recomputed_tempcopy
13,2025-11-02 12:01:22.992,L_6vSQ==,PACKET_DATA,27.0,413.71,78.3,1.195,4.724,247.0,1234.0,651.0,192.0,5876.0,424.0,252.0,275.0,4600.0,7660.0,1.0,90.0,398.67,12,16.247416392312523,398.67,448.67,2025-11-02,2025-11-02,,27.0,False,413.71,448.67,448.67,448.67,448.66999999999996,1.6129173573,84.76129333488969,24.904517333955873,68.63284929474659,16.264262141427572
14,2025-11-02 12:16:29.072,L_6vSQ==,PACKET_DATA,28.72,407.36,72.7,1.598,4.725,110.0,577.0,312.0,86.0,2629.0,188.0,112.0,122.0,2029.0,3402.0,1.0,90.0,171.76,12,10.283934786315688,171.76,221.76,2025-11-02,2025-11-02,,28.72,False,407.36,221.76,221.76,221.76,221.76,1.3084725456,41.37774581847554,11.313323745542663,34.397687080110956,10.278248562674868
15,2025-11-02 12:30:04.451,L_6vSQ==,PACKET_DATA,27.91,404.17,75.81,1.185,4.721,110.0,577.0,312.0,86.0,2635.0,188.0,112.0,122.0,2067.0,3365.0,1.0,90.0,171.31,12,10.462907062484334,171.31,221.31,2025-11-02,2025-11-02,,27.91,False,404.17,221.31,221.31,221.31,221.30999999999995,1.3077839060999998,41.289091589668814,11.286727476900646,34.32843499753957,10.466461268376221
16,2025-11-02 12:45:10.487,L_6vSQ==,PACKET_DATA,27.03,402.5,77.83,1.122,4.721,110.0,474.0,267.0,87.0,2661.0,195.0,114.0,126.0,2184.0,3504.0,1.0,90.0,179.15,12,10.942525506767112,179.15,229.15,2025-11-02,2025-11-02,,27.03,False,402.5,229.15,229.15,229.15,229.14999999999995,1.3197815364999999,42.833645264879124,11.750093579463737,35.53496016944988,10.94743080464986
17,2025-11-02 13:00:16.532,L_6vSQ==,PACKET_DATA,27.3,403.0,78.19,1.202,4.725,63.0,331.0,182.0,49.0,1508.0,107.0,64.0,70.0,1195.0,1901.0,1.0,90.0,92.65,13,7.233743560077352,92.65,142.65,2025-11-02,2025-11-02,,27.3,False,403.0,142.65,142.65,142.65,142.65,1.127477251,26.551925114800426,6.5173083716001425,22.607256302544638,6.948031320461816
18,2025-11-02 13:15:22.569,L_6vSQ==,PACKET_DATA,26.73,402.9,80.8,1.001,4.723,157.0,785.0,422.0,123.0,3768.0,271.0,160.0,176.0,3009.0,4833.0,1.0,90.0,253.83,13,13.293149951317488,253.83,303.83000000000004,2025-11-02,2025-11-02,,26.73,False,402.9,303.83000000000004,303.83000000000004,303.83000000000004,303.8300000000001,1.4333525924000001,55.85526048232951,15.256578144698853,45.466416920062116,13.238604613740744
19,2025-11-02 13:30:28.675,L_6vSQ==,PACKET_DATA,27.5,402.67,77.97,1.34,4.721,212.0,1034.0,553.0,165.0,5056.0,366.0,217.0,237.0,3965.0,6636.0,1.0,90.0,338.7,13,15.043932830700092,338.7,388.7,2025-11-02,2025-11-02,,27.5,False,402.67,388.7,388.7,388.7,388.70000000000005,1.547441636,73.02889743022156,20.40866922906647,58.88157082726413,15.008221432385122
20,2025-11-02 13:45:34.765,L_6vSQ==,PACKET_DATA,28.62,399.1,74.17,1.451,4.72,199.0,954.0,514.0,155.0,4724.0,343.0,204.0,221.0,3665.0,6279.0,1.0,90.0,316.13,13,14.281608525294732,316.13,366.13,2025-11-02,2025-11-02,,28.62,False,399.1,366.13,366.13,366.13,366.13,1.5171012364,68.48701024289134,19.046103072867403,55.33368427113995,14.110708604666282
21,2025-11-02 14:00:40.756,L_6vSQ==,PACKET_DATA,29.12,394.7,72.92,1.481,4.719,166.0,825.0,444.0,129.0,3943.0,285.0,170.0,184.0,3047.0,5188.0,1.0,90.0,259.02,14,12.76740368197081,259.02,309.02,2025-11-02,2025-11-02,,29.12,False,394.7,309.02,309.02,309.02,309.02,1.4403294056,56.910610435560606,15.573183130668182,46.29080153303085,12.57567506307412
22,2025-11-02 14:15:46.824,L_6vSQ==,PACKET_DATA,28.88,392.0,73.52,1.372,4.719,53.0,279.0,154.0,42.0,1280.0,91.0,55.0,59.0,1008.0,1647.0,1.0,90.0,82.03,14,6.295973708505915,82.03,132.03,2025-11-02,2025-11-02,,28.88,False,392.0,132.03,132.03,132.03,132.02999999999997,1.1001271402,24.67626280466266,5.89208760155422,21.104517785972913,6.056160162401897
23,2025-11-02 14:30:52.823,L_6vSQ==,PACKET_DATA,27.62,389.5,78.5,0.934,4.726,194.0,951.0,510.0,151.0,4631.0,335.0,198.0,217.0,3670.0,6021.0,1.0,90.0,309.08,14,14.25837462137362,309.08,359.08,2025-11-02,2025-11-02,,27.62,False,389.5,359.08,359.08,359.08,359.0799999999999,1.5076240624,67.06829935805845,18.62048980741754,54.225460956090075,14.12660072311813
24,2025-11-02 14:45:58.885,L_6vSQ==,PACKET_DATA,28.74,387.8,74.73,1.414,4.72,162.0,788.0,427.0,126.0,3860.0,279.0,166.0,180.0,3013.0,5083.0,1.0,90.0,251.91,14,12.615659186261915,251.91,301.91,2025-11-02,2025-11-02,,28.74,False,387.8,301.91,301.91,301.91,301.91,1.4307715748,55.46484200252145,15.139452600756435,45.16144226555343,12.424692875191798
25,2025-11-02 15:01:04.975,L_6vSQ==,PACKET_DATA,28.94,384.21,74.48,1.373,4.72,166.0,825.0,444.0,129.0,3946.0,285.0,169.0,184.0,3068.0,5170.0,1.0,90.0,260.07,15,12.722944853015044,260.07,310.07,2025-11-02,2025-11-02,,28.94,False,384.21,310.07,310.07,310.07,310.07000000000005,1.4417408996,57.12412054170564,15.637236162511694,46.4575845472153,12.51224475027907
26,2025-11-02 15:16:11.044,L_6vSQ==,PACKET_DATA,29.25,381.43,74.2,1.344,4.721,256.0,1259.0,667.0,198.0,6063.0,439.0,262.0,283.0,4665.0,8047.0,1.0,90.0,402.66,15,15.214290839305557,402.66,452.66,2025-11-02,2025-11-02,,29.25,False,381.43,452.66,452.66,452.66,452.66,1.6170397854,85.54649023912657,25.163947071737972,69.2605478476448,15.02065917608892
27,2025-11-02 15:31:17.023,L_6vSQ==,PACKET_DATA,30.23,377.33,70.83,1.561,4.719,98.0,495.0,271.0,77.0,2343.0,168.0,101.0,109.0,1804.0,3073.0,1.0,90.0,153.09,15,9.021087104168798,153.09,203.09,2025-11-02,2025-11-02,,30.23,False,377.33,203.09,203.09,203.09,203.09000000000006,1.2799016579,37.699580369983664,10.209874110995099,31.524495120982714,9.279800322511813
28,2025-11-02 15:46:23.104,L_6vSQ==,PACKET_DATA,29.0,376.89,74.87,1.163,4.726,110.0,574.0,311.0,86.0,2628.0,188.0,112.0,122.0,2054.0,3370.0,1.0,90.0,171.46,15,9.970320946028291,171.46,221.46,2025-11-02,2025-11-02,,29.0,False,376.89,221.46,221.46,221.46,221.46000000000006,1.3080134526,41.31864299927108,11.295592899781324,34.35151902506338,9.956595875244819
29,2025-11-02 16:01:29.142,L_6vSQ==,PACKET_DATA,28.74,376.57,76.18,1.186,4.721,141.0,697.0,379.0,110.0,3362.0,242.0,143.0,156.0,2643.0,4355.0,1.0,90.0,220.75,16,11.63229848166111,220.75,270.75,2025-11-02,2025-11-02,,28.74,False,376.57,270.75,270.75,270.75,270.74999999999994,1.3834424324999999,50.31703361310464,13.82925840327616,41.28093729339085,11.430698734813054
30,2025-11-02 16:15:04.608,L_6vSQ==,PACKET_DATA,28.74,375.45,75.84,1.305,4.721,141.0,702.0,381.0,110.0,3373.0,243.0,144.0,157.0,2644.0,4391.0,1.0,90.0,220.47,16,11.61268955409243,220.47,270.47,2025-11-02,2025-11-02,,28.74,False,375.45,270.47,270.47,270.47,270.4700000000001,1.3830139457000001,50.271621457243654,13.817905364310914,41.24682804400531,11.4102990728967
31,2025-11-02 16:30:10.605,L_6vSQ==,PACKET_DATA,29.72,375.33,73.05,1.428,4.717,137.0,939.0,480.0,106.0,3227.0,219.0,135.0,144.0,2313.0,3923.0,1.0,90.0,210.0,16,11.025007213008776,210.0,260.0,2025-11-02,2025-11-02,,29.72,False,375.33,260.0,260.0,260.0,260.0,1.3669916,48.57353120058387,13.393382800145968,39.97138575448093,10.892053296373097
