Model,HPCS-310P
Version,2.00.09
Mark
Test Date,2000/03/04 16:01
PAR(mW/cm²),0.13423526287078857
PPFD(umol/㎡/s),5.395298957824707
PPFD-UV(umol/㎡/s),0.0022273717913776636
PPFD-B(umol/㎡/s),4.666378021240234
PPFD-G(umol/㎡/s),0.09012018144130707
PPFD-R(umol/㎡/s),0.6388012170791626
PPFD-FR(umol/㎡/s),0.007322728168219328
PPFD-IR(umol/㎡/s),0.0
Kppfv(umol/s/klm),53.13203811645508
Erb Ratio,0.10133957117795944
YPFD(umol/m²/s),4.008153438568115
Ech-A(mW/cm²),0.002516059670597315
Ech-B(mW/cm²),0.003771153511479497
DLI(mol/m²d),0.0
CLI(mol/m²),0.0
E(lx),101.54511260986328
Candle E(fc),9.437277793884277
CCT(K),100000.0
Duv,-0.04284290596842766
x,0.16386954486370087
y,0.06918812543153763
u,0.18714481592178345
v,0.11852293461561203
u’,0.18714481592178345
v’,0.17778439819812775
SDCM,100.0
Ra,-45.07048034667969
R1,-10.006064414978027
R2,-100.0
R3,-100.0
R4,-23.872608184814453
R5,29.670995712280273
R6,-82.13176727294922
R7,-53.94253158569336
R8,-20.281875610351562
R9,-100.0
R10,-100.0
R11,-19.519145965576172
R12,-100.0
R13,-61.99589920043945
R14,-52.302188873291016
R15,-53.93186950683594
Ee(mW/cm²),0.1339605301618576
S/P,12.888229370117188
Dominant(nm),462.0
Purity(%),88.0123291015625
Half width(nm),19.835174560546875
Peak(nm),464.524169921875
Center(nm),464.8629150390625
Centroid(nm),481.6000061035156
R ratio(%),9.144387245178223
G ratio(%),4.486758708953857
B ratio(%),86.36885070800781
Integrat.Time(ms),86.0
Peak Signal,56936.0
Dark Signal,2724.0
Compensate level,2510.0
StartTestWave,380
EndTestWave,780
380,0.05294954031705856
381,0.053487855941057205
382,0.04579734429717064
383,0.03503052145242691
384,0.0270709078758955
385,0.017611438408493996
386,0.017303751781582832
387,0.01668851636350155
388,0.025301948189735413
389,0.030493073165416718
390,0.037491459399461746
391,0.04179810732603073
392,0.03902961686253548
393,0.028262794017791748
394,0.00922852661460638
395,0.0041528367437422276
396,0.017303751781582832
397,0.03945249319076538
398,0.05175748094916344
399,0.055064454674720764
400,0.03829048201441765
401,0.01792849414050579
402,0.0008773729205131531
403,0.0
404,0.012547518126666546
405,0.04424310103058815
406,0.06311731785535812
407,0.0646812915802002
408,0.06062178686261177
409,0.03941981494426727
410,0.018326561897993088
411,0.015863265842199326
412,0.026970533654093742
413,0.04839564859867096
414,0.06957372277975082
415,0.07346700876951218
416,0.06892934441566467
417,0.08001518249511719
418,0.08660663664340973
419,0.09789082407951355
420,0.1160631999373436
421,0.1424780786037445
422,0.16472038626670837
423,0.18963390588760376
424,0.22674329578876495
425,0.26408255100250244
426,0.29899266362190247
427,0.3365671634674072
428,0.39054563641548157
429,0.4642865061759949
430,0.5443535447120667
431,0.6533215641975403
432,0.7806210517883301
433,0.9275701642036438
434,1.0866806507110596
435,1.293030858039856
436,1.5653564929962158
437,1.8973824977874756
438,2.2543439865112305
439,2.6929383277893066
440,3.197007417678833
441,3.8011934757232666
442,4.478203773498535
443,5.236252307891846
444,6.068964958190918
445,7.0165486335754395
446,8.069256782531738
447,9.24075984954834
448,10.550432205200195
449,12.003708839416504
450,13.598942756652832
451,15.36855697631836
452,17.36188316345215
453,19.4644775390625
454,21.846792221069336
455,24.629175186157227
456,27.645313262939453
457,30.937850952148438
458,34.46148681640625
459,37.9726448059082
460,41.46528625488281
461,44.61212158203125
462,47.12152099609375
463,48.69581604003906
464,49.45977020263672
465,49.17974090576172
466,48.04706954956055
467,46.18498611450195
468,43.42263412475586
469,40.164039611816406
470,37.064979553222656
471,34.00252151489258
472,31.069114685058594
473,28.4156494140625
474,26.025461196899414
475,23.93367576599121
476,22.116321563720703
477,20.543827056884766
478,19.112699508666992
479,17.784940719604492
480,16.497644424438477
481,15.205904960632324
482,13.903928756713867
483,12.614476203918457
484,11.334962844848633
485,10.139264106750488
486,9.023553848266602
487,8.005842208862305
488,7.097994327545166
489,6.31608247756958
490,5.633361339569092
491,5.047387599945068
492,4.54032039642334
493,4.110697269439697
494,3.745588541030884
495,3.4181158542633057
496,3.12024188041687
497,2.859074354171753
498,2.6101107597351074
499,2.3620033264160156
500,2.127291440963745
501,1.9126675128936768
502,1.7049012184143066
503,1.5175734758377075
504,1.3408000469207764
505,1.1755695343017578
506,1.0242925882339478
507,0.8943343162536621
508,0.7778789401054382
509,0.6832054257392883
510,0.6046777367591858
511,0.536887526512146
512,0.4776141047477722
513,0.4301833510398865
514,0.3883269131183624
515,0.3581628203392029
516,0.3334972560405731
517,0.31101736426353455
518,0.28942254185676575
519,0.27599525451660156
520,0.25482264161109924
521,0.2335510104894638
522,0.22110868990421295
523,0.19942280650138855
524,0.17468832433223724
525,0.1525830328464508
526,0.1289878636598587
527,0.10998622328042984
528,0.10100170224905014
529,0.09747054427862167
530,0.09697282314300537
531,0.09776058793067932
532,0.091303251683712
533,0.08415594696998596
534,0.07734494656324387
535,0.0668051540851593
536,0.05838818475604057
537,0.05421764403581619
538,0.05084548145532608
539,0.051413875073194504
540,0.059188444167375565
541,0.06934595108032227
542,0.0759400799870491
543,0.08291850239038467
544,0.08545075356960297
545,0.0892016664147377
546,0.092391237616539
547,0.095171257853508
548,0.0982331931591034
549,0.0910554900765419
550,0.08226004242897034
551,0.07366716116666794
552,0.06847219914197922
553,0.06046540290117264
554,0.056593239307403564
555,0.04614520072937012
556,0.041276171803474426
557,0.033917102962732315
558,0.031898487359285355
559,0.03512464463710785
560,0.04147734493017197
561,0.044780634343624115
562,0.047636259347200394
563,0.050582874566316605
564,0.0561339408159256
565,0.0559532605111599
566,0.052527908235788345
567,0.04796326160430908
568,0.04858449101448059
569,0.04231719672679901
570,0.042156241834163666
571,0.044032663106918335
572,0.04867224022746086
573,0.04541940614581108
574,0.037559494376182556
575,0.030793163925409317
576,0.026180638000369072
577,0.021110622212290764
578,0.024463703855872154
579,0.03287607431411743
580,0.03655542433261871
581,0.041859857738018036
582,0.04759049043059349
583,0.043121207505464554
584,0.0421878881752491
585,0.044024430215358734
586,0.042774055153131485
587,0.04136187583208084
588,0.040105048567056656
589,0.036073461174964905
590,0.032121460884809494
591,0.03464435413479805
592,0.035222675651311874
593,0.038570914417505264
594,0.04524996504187584
595,0.05476712808012962
596,0.0652431845664978
597,0.07914458215236664
598,0.09559599310159683
599,0.10791689157485962
600,0.12267307192087173
601,0.1356581449508667
602,0.15656103193759918
603,0.18391218781471252
604,0.22340941429138184
605,0.27695420384407043
606,0.3467751741409302
607,0.42412474751472473
608,0.5187209248542786
609,0.6332108974456787
610,0.759402334690094
611,0.896072506904602
612,1.0450721979141235
613,1.1811919212341309
614,1.326054334640503
615,1.5115593671798706
616,1.7021257877349854
617,1.9062893390655518
618,2.1242470741271973
619,2.3631362915039062
620,2.6349036693573
621,2.9399776458740234
622,3.273782253265381
623,3.637969493865967
624,4.018034934997559
625,4.408849716186523
626,4.805472373962402
627,5.199869632720947
628,5.559605598449707
629,5.842834949493408
630,6.007809162139893
631,6.06610107421875
632,5.994162559509277
633,5.763869762420654
634,5.396993160247803
635,4.9293532371521
636,4.397768974304199
637,3.8347020149230957
638,3.2735939025878906
639,2.738771438598633
640,2.260359764099121
641,1.8446879386901855
642,1.486065149307251
643,1.1852940320968628
644,0.9412269592285156
645,0.7713167667388916
646,0.6473973393440247
647,0.5239438414573669
648,0.41916167736053467
649,0.3364752531051636
650,0.277400940656662
651,0.22632604837417603
652,0.19134581089019775
653,0.16778431832790375
654,0.14522522687911987
655,0.13021180033683777
656,0.11875848472118378
657,0.10197285562753677
658,0.09178593009710312
659,0.08814547210931778
660,0.07932959496974945
661,0.06789912283420563
662,0.0597105547785759
663,0.049799755215644836
664,0.042071226984262466
665,0.03857700899243355
666,0.03721132129430771
667,0.0416778139770031
668,0.0417201966047287
669,0.04232719540596008
670,0.04295399785041809
671,0.04304825887084007
672,0.04121122509241104
673,0.04182925075292587
674,0.0365837961435318
675,0.03398324176669121
676,0.029978565871715546
677,0.018916986882686615
678,0.009013498201966286
679,0.011260157451033592
680,0.013525149784982204
681,0.015636079013347626
682,0.024751657620072365
683,0.030609415844082832
684,0.026371492072939873
685,0.01558612659573555
686,0.009072557091712952
687,0.00769968843087554
688,0.0027236039750277996
689,0.007009647786617279
690,0.01970341056585312
691,0.01915908418595791
692,0.010935760103166103
693,0.00532880611717701
694,0.003191989613696933
695,0.0
696,0.0
697,0.0
698,0.0050927926786243916
699,0.0064797657541930676
700,0.009775054641067982
701,0.006025319918990135
702,0.012498529627919197
703,0.01240945141762495
704,0.011717338114976883
705,0.009416867047548294
706,0.005915751215070486
707,0.004526177886873484
708,0.0
709,0.0
710,0.012293403036892414
711,0.04408127814531326
712,0.056058939546346664
713,0.06149478256702423
714,0.06922509521245956
715,0.06944365054368973
716,0.03425654396414757
717,0.016574138775467873
718,0.015105110593140125
719,0.015690457075834274
720,0.021135352551937103
721,0.029641365632414818
722,0.030311118811368942
723,0.029027054086327553
724,0.033585675060749054
725,0.028511667624115944
726,0.01630580984055996
727,0.010398050770163536
728,0.0005854847840964794
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0018956701969727874
740,0.011852196417748928
741,0.02501848340034485
742,0.03543335199356079
743,0.04344497621059418
744,0.045692380517721176
745,0.03319651260972023
746,0.019977109506726265
747,0.002735305344685912
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.00161156733520329
762,0.018486524000763893
763,0.02646484412252903
764,0.03167558088898659
765,0.02732663042843342
766,0.011315915733575821
767,0.0
768,0.0
769,0.002997700357809663
770,0.02267804741859436
771,0.03443724662065506
772,0.041566118597984314
773,0.03347776085138321
774,0.01769372448325157
775,0.01544734463095665
776,0.0071612694300711155
777,0.00654046144336462
778,0.0059013464488089085
779,0.010084644891321659
780,0.0013034030562266707
