segment_id,segment_type,condition_index,ratio_r,ratio_b,pwm_r,pwm_b,total_pwm,rb_ratio_pwm,segment_start_master_time,marker_off_request_master_time,marker_off_start_master_time,marker_off_delay_ms,marker_blue_request_master_time,marker_blue_start_master_time,marker_blue_delay_ms,marker_end_master_time,target_pwm_request_master_time,target_pwm_applied_master_time,target_pwm_delay_ms,steady_start_master_time,steady_end_master_time,segment_end_master_time,Ts,T_off,T_blue,T_settle,T_meas,N_spec,ppfd_1,ppfd_1_time,spec_file_1,ppfd_valid_count,PPFD_spec_mean
21,normal,21,7,1,39,6,45,6.500000,2026-03-08T14:50:16.869,2026-03-08T14:50:16.869,2026-03-08T14:50:17.376,507.0,2026-03-08T14:50:27.376,2026-03-08T14:50:27.884,508.0,2026-03-08T14:50:37.884,2026-03-08T14:50:37.884,2026-03-08T14:50:38.520,636.0,2026-03-08T14:50:48.520,2026-03-08T14:51:38.520,2026-03-08T14:51:38.520,10.0,10.0,10.0,10.0,50.0,1,64.8704605102539,2026-03-08T14:51:13.521,archive/2026-03-08/standard_csv/raw_bytes_20260308_145115.csv,1,64.8704605102539
22,normal,22,7,1,52,8,60,6.500000,2026-03-08T14:51:38.521,2026-03-08T14:51:38.521,2026-03-08T14:51:39.908,1387.0,2026-03-08T14:51:49.909,2026-03-08T14:51:50.724,815.0,2026-03-08T14:52:00.724,2026-03-08T14:52:00.724,2026-03-08T14:52:01.346,622.0,2026-03-08T14:52:11.346,2026-03-08T14:53:01.346,2026-03-08T14:53:01.346,10.0,10.0,10.0,10.0,50.0,1,84.50080108642578,2026-03-08T14:52:36.347,archive/2026-03-08/standard_csv/raw_bytes_20260308_145238.csv,1,84.50080108642578
23,normal,23,7,1,70,10,80,7.000000,2026-03-08T14:53:01.347,2026-03-08T14:53:01.347,2026-03-08T14:53:02.281,934.0,2026-03-08T14:53:12.281,2026-03-08T14:53:13.035,754.0,2026-03-08T14:53:23.036,2026-03-08T14:53:23.036,2026-03-08T14:53:24.664,1628.0,2026-03-08T14:53:34.665,2026-03-08T14:54:24.666,2026-03-08T14:54:24.666,10.0,10.0,10.0,10.0,50.0,1,112.91732025146484,2026-03-08T14:53:59.665,archive/2026-03-08/standard_csv/raw_bytes_20260308_145401.csv,1,112.91732025146484
24,normal,24,7,1,88,12,100,7.333333,2026-03-08T14:54:24.666,2026-03-08T14:54:24.666,2026-03-08T14:54:25.383,717.0,2026-03-08T14:54:35.384,2026-03-08T14:54:36.403,1018.9999999999999,2026-03-08T14:54:46.404,2026-03-08T14:54:46.404,2026-03-08T14:54:47.092,688.0,2026-03-08T14:54:57.093,2026-03-08T14:55:47.093,2026-03-08T14:55:47.093,10.0,10.0,10.0,10.0,50.0,1,139.7578887939453,2026-03-08T14:55:22.093,archive/2026-03-08/standard_csv/raw_bytes_20260308_145524.csv,1,139.7578887939453
25,normal,25,1,0,10,0,10,inf,2026-03-08T14:55:47.094,2026-03-08T14:55:47.094,2026-03-08T14:55:48.915,1821.0,2026-03-08T14:55:58.916,2026-03-08T14:55:59.843,927.0,2026-03-08T14:56:09.843,2026-03-08T14:56:09.843,2026-03-08T14:56:10.957,1114.0,2026-03-08T14:56:20.957,2026-03-08T14:57:10.957,2026-03-08T14:57:10.957,10.0,10.0,10.0,10.0,50.0,1,16.020736694335938,2026-03-08T14:56:45.957,archive/2026-03-08/standard_csv/raw_bytes_20260308_145648.csv,1,16.020736694335938
26,normal,26,1,0,30,0,30,inf,2026-03-08T14:57:10.957,2026-03-08T14:57:10.957,2026-03-08T14:57:11.491,534.0,2026-03-08T14:57:21.492,2026-03-08T14:57:22.583,1091.0,2026-03-08T14:57:32.583,2026-03-08T14:57:32.583,2026-03-08T14:57:33.602,1018.9999999999999,2026-03-08T14:57:43.602,2026-03-08T14:58:33.603,2026-03-08T14:58:33.603,10.0,10.0,10.0,10.0,50.0,1,46.40753173828125,2026-03-08T14:58:08.603,archive/2026-03-08/standard_csv/raw_bytes_20260308_145810.csv,1,46.40753173828125
27,normal,27,1,0,45,0,45,inf,2026-03-08T14:58:33.603,2026-03-08T14:58:33.603,2026-03-08T14:58:34.827,1224.0,2026-03-08T14:58:44.827,2026-03-08T14:58:46.295,1468.0,2026-03-08T14:58:56.295,2026-03-08T14:58:56.295,2026-03-08T14:58:57.765,1470.0,2026-03-08T14:59:07.766,2026-03-08T14:59:57.766,2026-03-08T14:59:57.766,10.0,10.0,10.0,10.0,50.0,1,69.03927612304688,2026-03-08T14:59:32.766,archive/2026-03-08/standard_csv/raw_bytes_20260308_145934.csv,1,69.03927612304688
28,normal,28,1,0,60,0,60,inf,2026-03-08T14:59:57.767,2026-03-08T14:59:57.767,2026-03-08T14:59:58.484,717.0,2026-03-08T15:00:08.484,2026-03-08T15:00:09.222,738.0,2026-03-08T15:00:19.222,2026-03-08T15:00:19.222,2026-03-08T15:00:20.404,1182.0,2026-03-08T15:00:30.405,2026-03-08T15:01:20.405,2026-03-08T15:01:20.405,10.0,10.0,10.0,10.0,50.0,1,91.17117309570312,2026-03-08T15:00:55.405,archive/2026-03-08/standard_csv/raw_bytes_20260308_150057.csv,1,91.17117309570312
29,normal,29,1,0,80,0,80,inf,2026-03-08T15:01:20.405,2026-03-08T15:01:20.405,2026-03-08T15:01:22.147,1742.0,2026-03-08T15:01:32.148,2026-03-08T15:01:33.844,1696.0,2026-03-08T15:01:43.845,2026-03-08T15:01:43.845,2026-03-08T15:01:45.127,1282.0,2026-03-08T15:01:55.127,2026-03-08T15:02:45.127,2026-03-08T15:02:45.127,10.0,10.0,10.0,10.0,50.0,1,119.80985260009766,2026-03-08T15:02:20.128,archive/2026-03-08/standard_csv/raw_bytes_20260308_150222.csv,1,119.80985260009766
30,normal,30,1,0,100,0,100,inf,2026-03-08T15:02:45.128,2026-03-08T15:02:45.128,2026-03-08T15:02:46.176,1048.0,2026-03-08T15:02:56.176,2026-03-08T15:02:57.068,892.0,2026-03-08T15:03:07.069,2026-03-08T15:03:07.069,2026-03-08T15:03:08.823,1754.0,2026-03-08T15:03:18.824,2026-03-08T15:04:08.824,2026-03-08T15:04:08.824,10.0,10.0,10.0,10.0,50.0,1,151.3325653076172,2026-03-08T15:03:43.824,archive/2026-03-08/standard_csv/raw_bytes_20260308_150345.csv,1,151.3325653076172
