segment_id,pwm_r,pwm_b,rb_ratio_pwm,total_pwm,PPFD_spec_mean,sensor_window_count,window_source,matched_marker_index,marker_end_sensor_time,steady_start_sensor_time,steady_end_sensor_time
1,5,5,1.000000,10,18.755910873413086,5,marker,1,2026-03-10 10:41:02.205,2026-03-10 10:41:22.154,2026-03-10 10:42:02.186
2,15,15,1.000000,30,47.9150759379069,5,marker,2,2026-03-10 10:42:22.120,2026-03-10 10:42:42.136,2026-03-10 10:43:22.113
