# Start @ 2026-03-07 10:13:13 - run=20260307_101310_h1_pC
id,timestamp,device_id,update_type,temperature,humidity,a1_raw,vcap_raw,co2_ppm,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2026-03-07 10:13:13.613,L_6vSQ==,COMPACT,27.04,82.54,0.015,4.724,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
2,2026-03-07 10:13:13.614,L_6vSQ==,COMPACT,27.00,82.53,0.014,4.711,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
3,2026-03-07 10:13:13.614,L_6vSQ==,COMPACT,27.01,82.56,0.016,4.705,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
4,2026-03-07 10:13:13.614,L_6vSQ==,COMPACT,27.02,82.53,0.016,4.695,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
5,2026-03-07 10:13:13.614,L_6vSQ==,COMPACT,26.90,82.55,0.015,4.693,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
6,2026-03-07 10:13:13.614,L_6vSQ==,COMPACT,26.94,82.54,0.015,4.685,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
7,2026-03-07 10:13:13.614,L_6vSQ==,COMPACT,26.90,82.58,0.016,4.675,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
8,2026-03-07 10:13:13.614,L_6vSQ==,COMPACT,27.01,82.65,0.015,4.657,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
9,2026-03-07 10:13:13.614,L_6vSQ==,COMPACT,26.94,82.47,0.016,4.641,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
10,2026-03-07 10:13:13.614,L_6vSQ==,COMPACT,26.99,82.66,0.017,4.643,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
11,2026-03-07 10:13:13.614,L_6vSQ==,COMPACT,27.01,82.70,0.017,4.642,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
12,2026-03-07 10:13:13.614,L_6vSQ==,COMPACT,27.08,82.72,0.016,4.638,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
13,2026-03-07 10:13:13.615,L_6vSQ==,COMPACT,26.86,82.73,0.017,4.629,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
14,2026-03-07 10:13:13.615,L_6vSQ==,COMPACT,27.01,82.82,0.016,4.620,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
15,2026-03-07 10:13:13.615,L_6vSQ==,COMPACT,26.99,82.76,0.016,4.618,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
16,2026-03-07 10:13:13.615,L_6vSQ==,COMPACT,26.98,82.84,0.016,4.612,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
17,2026-03-07 10:13:13.615,L_6vSQ==,COMPACT,26.97,82.83,0.014,4.608,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
# Stop @ 2026-03-07 10:43:48 (Duration: 30m34s)
