Model,HPCS-310P
Version,2.00.09
Mark
Test Date,2000/03/06 13:53
PAR(mW/cm²),0.017219852656126022
PPFD(umol/㎡/s),0.8630443811416626
PPFD-UV(umol/㎡/s),0.00015104009071365
PPFD-B(umol/㎡/s),0.10679590702056885
PPFD-G(umol/㎡/s),0.008160489611327648
PPFD-R(umol/㎡/s),0.7480879426002502
PPFD-FR(umol/㎡/s),0.005030267406255007
PPFD-IR(umol/㎡/s),0.0
Kppfv(umol/s/klm),28.79488754272461
Erb Ratio,5.190387725830078
YPFD(umol/m²/s),0.8205955028533936
Ech-A(mW/cm²),0.00028125528478994966
Ech-B(mW/cm²),0.0001831961708376184
DLI(mol/m²d),0.0
CLI(mol/m²),0.0
E(lx),29.972139358520508
Candle E(fc),2.7855148315429688
CCT(K),1001.0
Duv,0.30208340287208557
x,0.5527787208557129
y,0.24095994234085083
u,0.4620000720024109
v,0.30208340287208557
u’,0.4620000720024109
v’,0.45312511920928955
SDCM,100.0
Ra,3.120671272277832
R1,84.5556869506836
R2,20.132766723632812
R3,-43.213958740234375
R4,49.012245178222656
R5,39.41367721557617
R6,-83.6045150756836
R7,-26.4156551361084
R8,-14.914877891540527
R9,-45.98836135864258
R10,-63.436336517333984
R11,82.40424346923828
R12,-100.0
R13,48.118099212646484
R14,30.730958938598633
R15,65.9443359375
Ee(mW/cm²),0.017219852656126022
S/P,1.0655735731124878
Dominant(nm),497.20001220703125
Purity(%),69.003173828125
Half width(nm),18.03643798828125
Peak(nm),631.8684692382812
Center(nm),630.34423828125
Centroid(nm),603.0999755859375
R ratio(%),83.11431884765625
G ratio(%),1.4470640420913696
B ratio(%),15.438617706298828
Integrat.Time(ms),480.0
Peak Signal,55039.0
Dark Signal,2865.0
Compensate level,2510.0
StartTestWave,380
EndTestWave,780
380,0.0022890307009220123
381,0.0003169385308865458
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0012056631967425346
392,0.0046366071328520775
393,0.0066276537254452705
394,0.007495714817196131
395,0.009853622876107693
396,0.0062005361542105675
397,0.0044368114322423935
398,0.002259745029732585
399,0.0003858162963297218
400,0.00017134631343651563
401,0.0
402,0.0010456122690811753
403,0.006296711508184671
404,0.005748803727328777
405,0.006405713502317667
406,0.0036444817669689655
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.002839987864717841
430,0.007442257832735777
431,0.010251439176499844
432,0.01298562902957201
433,0.018925024196505547
434,0.024694865569472313
435,0.029399925842881203
436,0.03222234919667244
437,0.035097938030958176
438,0.04053906351327896
439,0.0490817055106163
440,0.05583735182881355
441,0.0644775778055191
442,0.07691749185323715
443,0.08790095895528793
444,0.10029001533985138
445,0.1209789365530014
446,0.14136096835136414
447,0.16565239429473877
448,0.19512006640434265
449,0.229727640748024
450,0.2664763331413269
451,0.30978336930274963
452,0.3610551059246063
453,0.41653168201446533
454,0.47599470615386963
455,0.5493190884590149
456,0.626280665397644
457,0.7054179906845093
458,0.7912777066230774
459,0.878170907497406
460,0.956294059753418
461,1.0340933799743652
462,1.0967562198638916
463,1.1425451040267944
464,1.1696926355361938
465,1.1779325008392334
466,1.1621440649032593
467,1.1246635913848877
468,1.0599690675735474
469,0.9819966554641724
470,0.9045390486717224
471,0.8253952860832214
472,0.754535973072052
473,0.6867263317108154
474,0.6261377930641174
475,0.575282633304596
476,0.5282617807388306
477,0.4864771366119385
478,0.44640350341796875
479,0.4083000123500824
480,0.3745942711830139
481,0.34277063608169556
482,0.31119605898857117
483,0.2841511070728302
484,0.25516223907470703
485,0.22392408549785614
486,0.19942358136177063
487,0.18120580911636353
488,0.16352291405200958
489,0.14991626143455505
490,0.13701027631759644
491,0.12237203121185303
492,0.10612617433071136
493,0.09257399290800095
494,0.08005207031965256
495,0.0701591968536377
496,0.06198674440383911
497,0.05527852475643158
498,0.04921220615506172
499,0.04281168431043625
500,0.03836385905742645
501,0.03515920042991638
502,0.029759474098682404
503,0.022182364016771317
504,0.01855018548667431
505,0.012383355759084225
506,0.005658535752445459
507,0.001212477800436318
508,0.0017612065421417356
509,0.0016260448610410094
510,0.0020541157573461533
511,0.0023911846801638603
512,0.0049582733772695065
513,0.006868365686386824
514,0.006564540788531303
515,0.006100690457969904
516,0.006641841493546963
517,0.0060558621771633625
518,0.003589086467400193
519,0.0028152242302894592
520,0.004422638565301895
521,0.005487283691763878
522,0.00545651838183403
523,0.005413350649178028
524,0.005164072383195162
525,0.0045884279534220695
526,0.0018205269007012248
527,0.0005121506401337683
528,0.0004116140480618924
529,0.0020446712151169777
530,0.0051224990747869015
531,0.009821691550314426
532,0.00959949754178524
533,0.007792999502271414
534,0.00535347918048501
535,0.0024800666142255068
536,0.0005164819885976613
537,0.0024455050006508827
538,0.007690083235502243
539,0.013529537245631218
540,0.020694009959697723
541,0.028845638036727905
542,0.03872336447238922
543,0.049229592084884644
544,0.06004902720451355
545,0.06665664166212082
546,0.06922464817762375
547,0.06952659040689468
548,0.06477811187505722
549,0.0553729310631752
550,0.045305654406547546
551,0.03712925687432289
552,0.029834315180778503
553,0.023373808711767197
554,0.019819987937808037
555,0.017699765041470528
556,0.014148150570690632
557,0.009519201703369617
558,0.006736929062753916
559,0.0034859986044466496
560,0.002325219800695777
561,0.003001615172252059
562,0.005595059599727392
563,0.006233532447367907
564,0.008667641319334507
565,0.009515260346233845
566,0.007688859477639198
567,0.003932804334908724
568,0.001614120788872242
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,6.359398685162887e-05
575,0.001979720313102007
576,0.0032319792080670595
577,0.004498644266277552
578,0.010290350764989853
579,0.013475033454596996
580,0.012355907820165157
581,0.015639731660485268
582,0.018259217962622643
583,0.015791920945048332
584,0.015277093276381493
585,0.016247015446424484
586,0.016143811866641045
587,0.015620177611708641
588,0.016547024250030518
589,0.01641281135380268
590,0.017552662640810013
591,0.019400177523493767
592,0.022637877613306046
593,0.025537747889757156
594,0.029366599395871162
595,0.035639066249132156
596,0.04164774715900421
597,0.05067998170852661
598,0.0649878978729248
599,0.08186083287000656
600,0.10517812520265579
601,0.1346406191587448
602,0.17377325892448425
603,0.22750605642795563
604,0.2906815707683563
605,0.36538994312286377
606,0.45852038264274597
607,0.5617446899414062
608,0.6767270565032959
609,0.8109965324401855
610,0.9591289162635803
611,1.1189111471176147
612,1.2929346561431885
613,1.4439876079559326
614,1.6001825332641602
615,1.7993884086608887
616,2.007476329803467
617,2.2234699726104736
618,2.463446855545044
619,2.7199270725250244
620,3.0025084018707275
621,3.3169357776641846
622,3.6625826358795166
623,4.034229755401611
624,4.41984224319458
625,4.820873260498047
626,5.235069274902344
627,5.657265663146973
628,6.060459136962891
629,6.43170166015625
630,6.694793701171875
631,6.850386619567871
632,6.865407943725586
633,6.712976932525635
634,6.3879852294921875
635,5.91054105758667
636,5.354981422424316
637,4.746831893920898
638,4.1231160163879395
639,3.5152289867401123
640,2.961886405944824
641,2.4757659435272217
642,2.0593302249908447
643,1.7039533853530884
644,1.3979530334472656
645,1.1797544956207275
646,0.9983291625976562
647,0.8119659423828125
648,0.6526554822921753
649,0.52692711353302
650,0.4256957471370697
651,0.33667653799057007
652,0.26401227712631226
653,0.21044524013996124
654,0.16596929728984833
655,0.13274233043193817
656,0.10959383845329285
657,0.0871848613023758
658,0.06722348928451538
659,0.05345664918422699
660,0.043945763260126114
661,0.03425838053226471
662,0.029301516711711884
663,0.02514188550412655
664,0.022486986592411995
665,0.018770646303892136
666,0.01475346740335226
667,0.01362922228872776
668,0.011508671566843987
669,0.01120254397392273
670,0.012193017639219761
671,0.010985223576426506
672,0.0076180752366781235
673,0.007131713908165693
674,0.00835373904556036
675,0.005726194940507412
676,0.0030639562755823135
677,0.004382644779980183
678,0.005017097573727369
679,0.00434409873560071
680,0.007186330854892731
681,0.010778959840536118
682,0.01634211093187332
683,0.017412623390555382
684,0.016627328470349312
685,0.014769244007766247
686,0.012431450188159943
687,0.0067670587450265884
688,0.0025820855516940355
689,0.0024656997993588448
690,0.0033304509706795216
691,0.0018448242917656898
692,8.035736391320825e-05
693,0.000714138790499419
694,0.002230375539511442
695,0.00460189301520586
696,0.008018400520086288
697,0.008542453870177269
698,0.006257394328713417
699,0.001540287514217198
700,0.0
701,0.0
702,0.0
703,0.0004431096895132214
704,0.004269859753549099
705,0.009333319962024689
706,0.012642210349440575
707,0.012392371892929077
708,0.011462361551821232
709,0.01958419568836689
710,0.04984919726848602
711,0.07980852574110031
712,0.08263806253671646
713,0.0818241685628891
714,0.0738481730222702
715,0.0516834482550621
716,0.003879747586324811
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0007813425036147237
735,0.0038222246803343296
736,0.004971399437636137
737,0.005602166522294283
738,0.002982357982546091
739,0.00011837113561341539
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0002918154641520232
745,0.007205781526863575
746,0.01676788367331028
747,0.021258382126688957
748,0.026180798187851906
749,0.026232082396745682
750,0.02099885791540146
751,0.01037995982915163
752,0.00994007010012865
753,0.007093841675668955
754,0.006808065809309483
755,0.009013829752802849
756,0.010299602523446083
757,0.008868586272001266
758,0.00801042839884758
759,0.0055117541924119
760,0.0029281137976795435
761,0.00805262103676796
762,0.008354967460036278
763,0.0036028691101819277
764,0.00015214340237434953
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0004098877252545208
770,0.002587579656392336
771,0.0022436317522078753
772,0.0033171456307172775
773,0.00640140101313591
774,0.010488026775419712
775,0.011280099861323833
776,0.016000311821699142
777,0.019753403961658478
778,0.01525081880390644
779,0.006486023310571909
780,0.0
