label,t_min,co2_ppm,t_air,rh,uBoil,uCO2,uLamp,uVent,lamp_kwh_step,heat_kwh_step,Pn_gross_ch2o,Pn_net_co2,resp_growth,resp_maint,parCan,fruit_growth_dm,profit,elec_cost,heat_cost,lamp_kwh_cum,heat_kwh_cum,energy_kwh_cum,Pn_cum_co2_mg_m2
eco RB,285.0,1095.2772216796875,16.69700813293457,85.140625,0.9999902627252455,0.9954279070430849,0.0,3.858424966752495e-07,0.0,0.03249968353857048,0.005242607659225484,-0.15705777981106778,2.696099236165803e-07,0.11232718610720191,2.150674134236421,-8.571589957849937,-0.004479792239366171,0.0,0.002924971581995487,0.0,0.32154302299010595,0.32154302299010595,-3150.108803063764
eco RB,300.0,1083.6510009765625,17.13512420654297,85.39196014404297,0.999386573858125,1.5449486911151635e-14,0.0,1.295715923091623e-06,0.0,0.032480063650389066,0.007772484333591754,-0.1515772494103877,3.432378240721341e-07,0.11112026394375124,3.1997064515817395,-8.479020547958498,-0.0031319200077629854,0.0,0.002923205655813217,0.0,0.35402308664049503,0.35402308664049503,-3286.5283275331126
eco RB,315.0,1077.784912109375,17.49604034423828,85.6095962524414,0.9664510752823373,4.507759471624694e-14,0.0,2.0585796118331216e-06,0.0,0.031409659946675966,0.010641911850699454,-0.14567740213352545,4.3925192682131503e-07,0.10996697237155667,4.3918648504653985,-8.390647619307856,-0.003033408336210698,0.0,0.0028268693178892133,0.0,0.38543274658717097,0.38543274658717097,-3417.6379894532856
eco RB,330.0,1069.4034423828125,17.672515869140625,86.82192993164062,0.5091175165437918,7.737485134922514e-14,0.0,3.0738675632709316e-06,0.0,0.016546319287673233,0.02754044123623991,-0.11927373443393649,6.020015336704524e-07,0.1088628386080639,11.417410448348155,-8.306060483009787,-0.0016936256887428074,0.0,0.0014891688153147696,0.0,0.4019790658748442,0.4019790658748442,-3524.9843504438286
eco RB,345.0,1057.4180908203125,17.4650936126709,88.63233947753906,0.1695334268728502,1.674419201111677e-13,0.0,2.867663158530987e-05,0.0,0.005509836373367631,0.043896900215715136,-0.09371018473950173,8.837971601016323e-07,0.10778932311357384,18.27267424916916,-8.224356012666249,-0.0006983309736911032,0.0,0.0004958852872252464,0.0,0.4074889022482118,0.4074889022482118,-3609.3235167093803
eco RB,360.0,1034.6343994140625,16.630006790161133,89.20886993408203,0.5796893839212932,5.0497693851265e-13,0.0,0.0008045044401988372,0.0,0.01883990497744203,0.06087093917243208,-0.0672255611330903,1.4025069939279407e-06,0.10670514575276811,25.444910071458132,-8.143104112241417,-0.0018960370864439411,0.0,0.0016955914467573167,0.0,0.42632880722565386,0.42632880722565386,-3669.8265217291614
eco RB,375.0,999.939208984375,15.52111530303955,88.22541809082031,0.9996689588739872,4.117413100216803e-12,0.0,0.002323197547422382,0.0,0.032489241163404584,0.08372242548895893,-0.03205696746816687,2.4794462239902086e-06,0.1055769689463771,35.22464026556598,-8.058779530940228,-0.003122401653413775,0.0,0.0029240316957235336,0.0,0.45881804838905843,0.45881804838905843,-3698.677792450512
eco RB,390.0,975.730224609375,15.705803871154785,86.67464447021484,0.9999999878532394,1.005612654872852e-10,0.0,0.00012145285366860215,0.0,0.03249999960523028,0.14832871612873108,0.06433914663589418,5.829153818080129e-06,0.10445528773871035,63.38481402506704,-7.969690820602409,-0.003121177004950586,0.0,0.002925,0.0,0.4913180479942887,0.4913180479942887,-3640.772560478207
eco RB,405.0,945.94921875,16.322492599487305,85.81228637695312,0.999999933439502,9.349605155891757e-10,0.0,2.186224760952997e-05,0.0,0.03249999783678382,0.21317913835518026,0.16099685663548,1.7521855888942043e-05,0.1033910342884063,92.81227946964583,-7.873105870945437,-0.0031187993560495755,0.0,0.002924999825656414,0.0,0.5238180458310725,0.5238180458310725,-3495.875389506275
eco RB,420.0,909.8217163085938,17.115293502807617,85.31153106689453,0.9999805032768393,1.4522095118682115e-08,0.0,4.464943049804961e-06,0.0,0.03249936635649728,0.2725614401047508,0.2494777380164858,5.887401300278501e-05,0.1024041112335356,121.089129342682,-7.744425917167973,-0.0031155750318286597,0.0,0.002924942989647388,0.0,0.5563174121875698,0.5563174121875698,-3271.345425291438
eco RB,435.0,867.7298583984375,17.956321716308594,85.0456771850586,0.9718943532828435,4.0469449197419196e-07,0.0,1.7751043950553887e-06,0.0,0.03158656648169241,0.32749430033011157,0.3312188404338705,0.0001627154917287,0.10150056109386275,148.72169187954333,-7.518934596941108,-0.003027872910529778,0.0,0.002842790897190571,0.0,0.5879039786692623,0.5879039786692623,-2973.2484689009543
eco RB,450.0,818.7195434570312,18.40550422668457,86.77011108398438,0.014732134514730516,1.9534259740911735e-05,0.0,1.087804421252641e-06,0.0,0.00047879437172874175,0.3898944728371018,0.42377452627811585,0.00028167237810053424,0.10067562834380804,181.78115472847992,-7.197395319672069,-0.0002202845187694248,0.0,4.309149349574e-05,0.0,0.588382773040991,0.588382773040991,-2591.85139525065
eco RB,465.0,764.8638916015625,18.664308547973633,88.45916748046875,0.00023871476382242282,0.001780106834748699,0.0,2.6066349335277998e-05,0.0,7.758229824228742e-06,0.4468530918335126,0.50833318585329,0.0003565295290736363,0.0999057596369748,214.509451392006,-6.932338483078638,-0.00017374356292704202,0.0,6.98240698693553e-07,0.0,0.5883905312708152,0.5883905312708152,-2134.351527982689
eco RB,480.0,781.8660888671875,18.9636287689209,89.4963150024414,2.2016996081777987e-05,0.20277930014438172,0.0,0.0005848943438097615,0.0,7.155523726577846e-07,0.5114615861205772,0.6040645467021201,0.00041390390879691936,0.09918549825263587,247.19941776014429,-6.740695028754999,-0.0004397412460548898,0.0,6.439971566578606e-08,0.0,0.5883912468231879,0.5883912468231879,-1590.693435950781
eco RB,495.0,719.3784790039062,19.108163833618164,90.1871337890625,1.3979288502422078e-06,0.050451201751177656,0.0,0.003938563129635099,0.0,4.543268763287175e-08,0.5565654807295269,0.6711265322911251,0.00047135439677050165,0.09850786206445175,278.1109765727749,-6.56692754013784,-0.0002297606566984999,0.0,4.0889418187362024e-09,0.0,0.5883912922558755,0.5883912922558755,-986.6795568887684
eco RB,510.0,943.7769775390625,18.434377670288086,90.24768829345703,3.692703893755216e-07,0.9437646562649771,0.0,0.01391933579918439,0.0,1.2001287654704452e-08,0.6149795015414388,0.7576947206756139,0.0005362578619259074,0.09783321560305962,289.1651953258047,-6.3866559118105215,-0.0014312933182140106,0.0,1.080115907114987e-09,0.0,0.5883913042571631,0.5883913042571631,-304.7543082807158
eco RB,525.0,776.3238525390625,18.07493782043457,90.38997650146484,0.0001829830298199393,1.7738599441634845e-08,0.0,0.01553664055221666,0.0,5.946948469148027e-06,0.6082420056433097,0.7487087005623695,0.0006120363263288764,0.09714677303217502,300.4843921716937,-6.185000956247677,-0.00015278142669130374,0.0,5.352253596356604e-07,0.0,0.5883972512056322,0.5883972512056322,369.0835222254167
eco RB,540.0,657.32666015625,17.658607482910156,90.64875030517578,0.004989754667464624,0.08132224630575867,0.0,0.020098218556440204,0.0,0.00016216702669260029,0.6003949846806187,0.738088975495743,0.0007003245735445367,0.09645218533599643,311.8019670610008,-5.9577902394594275,-0.00027103336236403825,0.0,1.4595033007208257e-05,0.0,0.5885594182323248,0.5885594182323248,1033.3636001715854
eco RB,555.0,831.5962524414062,16.926410675048828,89.70280456542969,0.1883398208981761,0.999803671559043,0.0,0.03198004308692091,0.0,0.006121044179190723,0.6548542233102759,0.8188549824674043,0.0008051166055720994,0.0957389008399628,321.28454646530315,-5.699127157291514,-0.002040915108594255,0.0,0.0005508939575403929,0.0,0.5946804624115155,0.5946804624115155,1770.3330843922492
eco RB,570.0,729.2556762695312,18.54096031188965,88.95325469970703,0.9949482674033845,0.0005443907978494865,0.0,0.00575101101331152,0.0,0.032335818690609995,0.6150287580710827,0.761270131103501,0.0009202515020299597,0.09506069869668293,310.06330825929547,-5.406534190369712,-0.0030440425298483417,0.0,0.002910223683714867,0.0,0.6270162811021255,0.6270162811021255,2455.4762023854
eco RB,585.0,986.0664672851562,19.32611846923828,89.78168487548828,6.8568633288668e-05,0.8710884564796658,0.0,0.001452003111936756,0.0,2.22848058188171e-06,0.6400493171315061,0.7986768629258578,0.0010356593371846864,0.09446126047494485,299.368327764515,-5.112161194352666,-0.0013020077782648738,0.0,2.00563248108665e-07,0.0,0.6270185095827073,0.6270185095827073,3174.285379018672
eco RB,600.0,853.7145385742188,18.916406631469727,90.92214965820312,4.960509224433489e-08,3.60862106574175e-10,0.0,0.006644323111814745,0.0,1.6121654979408838e-09,0.600104681134503,0.7407581155815859,0.0011619305603187504,0.0938804075935752,288.6750350619779,-4.811074472338078,-0.00011842659413191712,0.0,1.4509489290048804e-10,0.0,0.6270185111948728,0.6270185111948728,3840.967683042099
eco RB,615.0,575.0051879882812,15.743141174316406,88.98433685302734,2.159596718925771e-06,7.102124298553737e-05,0.0,0.05183150353854526,0.0,7.018689336508755e-08,0.5237955900669428,0.6296013083813868,0.001333549159073281,0.0931884288258733,280.09416343753577,-4.455814651395485,-0.00010978378691447504,0.0,6.316820525853472e-09,0.0,0.6270185813817662,0.6270185813817662,4407.608860585347
eco RB,630.0,898.029052734375,18.357818603515625,88.27630615234375,0.9999999061214545,0.9999998999522546,0.0,0.0009379050520053056,0.0,0.03249999694894727,0.6135449724058772,0.7619412121155014,0.0015317741033217056,0.09250783520247885,292.6649174912484,-3.9886155438871356,-0.00437318079607597,0.0,0.0029249996513128276,0.0,0.6595185783307135,0.6595185783307135,5093.355951489299
eco RB,645.0,815.2271728515625,19.431867599487305,89.65269470214844,0.0003703085461078406,1.199043363960417e-06,0.0,0.0004176962868944458,0.0,1.2035027748504821e-05,0.6218738785875249,0.7747070246266637,0.0017140926184049114,0.09195045994063611,304.6455129894813,-3.537155329329835,-8.815321010217959e-05,0.0,1.0831525178218726e-06,0.0,0.659530613358462,0.659530613358462,5790.592273653296
eco RB,660.0,710.8291625976562,19.443105697631836,90.75359344482422,1.872971358511435e-08,0.0024538248628825305,0.0,0.005246361342093352,0.0,6.087156915162163e-10,0.6202273372117043,0.7727693966787179,0.0019010767313781796,0.09143804439398029,316.6245572102931,-3.1044775346672395,-7.973062704074146e-05,0.0,5.478441020834169e-11,0.0,0.6595306139671777,0.6595306139671777,6486.084730664142
eco RB,675.0,815.3524169921875,17.132640838623047,88.95800018310547,1.688801127735989e-08,0.9736033318393248,0.0,0.038530670034593914,0.0,5.488603665141964e-10,0.6608421873462389,0.8328295775478438,0.0021350085217973535,0.0908688401116512,327.9952500153328,-2.6250336942466674,-0.0013789807294807865,0.0,4.9397432144715483e-11,0.0,0.6595306145160381,0.6595306145160381,7235.631350457201
eco RB,690.0,729.8936767578125,19.398094177246094,88.27969360351562,0.967184982180654,0.002425733675357156,0.0,0.0014647553037813227,0.0,0.03143351192087125,0.6538853093863168,0.8230603911217497,0.0023911995244686466,0.0903165799631519,334.54673803141515,-2.0355810975961504,-0.0028823973626195664,0.0,0.0028290160104632377,0.0,0.6909641264369094,0.6909641264369094,7976.385702466776
eco RB,705.0,981.3803100585938,20.388078689575195,89.0060806274414,2.5563849919991605e-08,0.8643449718691906,0.0,0.0004203134911183542,0.0,8.308251223997272e-10,0.7132668334433516,0.9104766176812222,0.002620966905067811,0.08986636499465006,341.18910057995436,-1.4801421829324681,-0.0012033000324549912,0.0,7.477426038349222e-11,0.0,0.6909641272677345,0.6909641272677345,8795.814658379875
eco RB,720.0,870.6731567382812,20.602951049804688,89.91222381591797,2.8034191965616163e-12,5.556303025821361e-10,0.0,0.0016002192598758105,0.0,9.111112388825253e-14,0.7043378575838902,0.8976438750331339,0.0028460748519844314,0.08946187830017421,347.8307388506903,-0.965080994523305,-2.3755840623489978e-05,0.0,8.200001078541644e-15,0.0,0.6909641272678256,0.6909641272678256,9603.694145909696
eco RB,735.0,727.6194458007812,20.061168670654297,90.31076049804688,3.8743345381348843e-13,1.4895828130020828e-05,0.0,0.008435348029148873,0.0,1.2591587248938374e-14,0.6860062243452155,0.8709898867356933,0.003091860157648534,0.08905763328727055,357.70911583357446,-0.4349602193469764,-1.0726822460438962e-05,0.0,1.1332428891770372e-15,0.0,0.6909641272678382,0.6909641272678382,10387.58504397182
eco RB,750.0,874.5514526367188,19.755735397338867,88.45189666748047,5.692822468891455e-11,0.8870864772000613,0.0,0.01741720332159265,0.0,1.850167302389723e-12,0.7814263166971678,1.0111395550552023,0.003359775416132673,0.08865321996278279,396.9097041101657,0.14772007580904756,-0.0011939305226074475,0.0,1.665150611146471e-13,0.0,0.6909641272696884,0.6909641272696884,11297.610643521502
eco RB,765.0,768.64794921875,21.75716209411621,88.53067779541016,9.48541918575011e-10,1.0421682332267735e-05,0.0,0.0005771088933459204,0.0,3.082761235368786e-11,0.8121025050989409,1.0562774818487737,0.0035936324078862628,0.0883196927164991,434.86778905774815,0.7295754480801406,1.7944708214684322e-05,0.0,2.7744850916722184e-12,0.0,0.6909641273005159,0.6909641273005159,12248.2603771854
eco RB,780.0,722.4691162109375,23.084087371826172,88.98101806640625,9.361632282657866e-18,0.1521877243050419,0.0,0.0006671973023078683,0.0,3.0425304918638067e-19,0.8450711970151675,1.1047296321789686,0.0037531285864031783,0.08809333197028969,472.82094720952966,1.1637285195683944,-0.00017680779682346977,0.0,2.7382774474576547e-20,0.0,0.6909641273005159,0.6909641273005159,13242.517046146471
eco RB,795.0,902.5906982421875,22.990863800048828,87.25804138183594,4.60945766346146e-23,0.9266061640296248,0.0,0.011990810140779849,0.0,1.4980737406249745e-24,0.920792524829215,1.2158575991623064,0.003880376117616202,0.08791834513840206,500.83900182066776,1.4696304642711766,-0.001214742821562462,0.0,1.3482663264564273e-25,0.0,0.6909641273005159,0.6909641273005159,14336.788885392547
eco RB,810.0,733.5592041015625,22.64138412475586,88.78697967529297,1.0877853765668684e-22,7.877174688780185e-07,0.0,0.009696887121598385,0.0,3.535302473842322e-24,0.7896920215202051,1.023635210397946,0.004038901208278013,0.08772003413152497,462.5416238514477,1.7890626186563168,4.4037401040669605e-05,0.0,3.181772352155891e-25,0.0,0.6909641273005159,0.6909641273005159,15258.060574750698
eco RB,825.0,934.3978271484375,22.68928337097168,89.83527374267578,2.7193435720123466e-21,0.8196899543382944,0.0,0.004359998265886856,0.0,8.837866609040127e-23,0.7548601706774093,0.9726044247135551,0.004218988917674206,0.08750181250225077,425.8685732419611,2.1733507813187316,-0.001053083539418876,0.0,7.954079857481742e-24,0.0,0.6909641273005159,0.6909641273005159,16133.404556992897
eco RB,840.0,789.9532470703125,21.942726135253906,90.973876953125,1.7492994729880283e-21,4.2080918372492637e-08,0.0,0.007328531759882869,0.0,5.685223287211092e-23,0.640626181034991,0.8051015993521251,0.004437458752135555,0.08725582292883592,389.2005457199016,2.6107014922090457,6.426336453744208e-05,0.0,5.116700702569161e-24,0.0,0.6909641273005159,0.6909641273005159,16857.99599640981
eco RB,855.0,531.8377685546875,17.76459312438965,86.89599609375,1.6947130283948968e-18,0.024606293411856075,0.0,0.05671979926421119,0.0,5.507817342283415e-20,0.504642513140322,0.6056711054642782,0.0048359899745827615,0.08684895825094442,359.06098718333163,3.262383938446874,4.708633976701934e-05,0.0,4.957035700325514e-21,0.0,0.6909641273005159,0.6909641273005159,17403.09999132766
eco RB,870.0,866.1023559570312,20.274553298950195,89.10088348388672,0.08039508356639047,0.9999999981227847,0.0,3.2868837578974444e-05,0.0,0.00261284021590769,0.5592004714617174,0.6856509886761736,0.005289914513225106,0.0864212544035258,362.50630214339253,4.279149164416594,-0.001479822706927617,0.0,0.00023515560943633318,0.0,0.6935769675164236,0.6935769675164236,18020.185881136218
eco RB,885.0,781.7755126953125,20.850666046142578,90.56007385253906,7.976009887290842e-12,2.2693058209900683e-05,0.0,0.0019048921926200536,0.0,2.5922032133695235e-13,0.5170652817354617,0.6237835547340851,0.005675436945127111,0.08608288285524002,365.81353906794624,5.187645841746416,0.00012766526199030394,0.0,2.3329828108438476e-14,0.0,0.6935769675166829,0.6935769675166829,18581.591080396895
eco RB,900.0,619.2141723632812,18.8627986907959,88.85143280029297,3.9567123468467815e-14,0.0508525663035556,0.0,0.027292420385812515,0.0,1.285931512725204e-15,0.4561765136439027,0.5343438672813036,0.006144779049581793,0.08570637670805831,369.1206487088124,6.097855560416065,8.145009455599785e-05,0.0,1.1573384005298227e-16,0.0,0.6935769675166842,0.6935769675166842,19062.50056095007
eco RB,915.0,948.7997436523438,20.108781814575195,89.56621551513672,3.5383495488293675e-06,0.9999941309927581,0.0,0.0012039784366330427,0.0,1.1499636033695446e-07,0.47298468787966597,0.5587993610302667,0.00666414332935804,0.08532098666300786,365.4775211078423,7.230345263204072,-0.0011720247344222084,0.0,1.0349672504617047e-08,0.0,0.6935770825130445,0.6935770825130445,19565.41998587731
eco RB,930.0,852.8593139648438,19.516014099121094,91.03820037841797,3.671761598749845e-11,1.1168936407121817e-08,0.0,0.004477427164192843,0.0,1.1933225195936994e-12,0.3827076157978229,0.4261316779076616,0.007222388201712083,0.08494090666980511,318.4410184144067,8.387459582692827,0.00020646052838851466,0.0,1.0739902404910406e-13,0.0,0.6935770825142378,0.6935770825142378,19948.938495994204
eco RB,945.0,558.9178466796875,15.228628158569336,85.0860595703125,8.628620898149993e-09,7.684079302468358e-05,0.0,0.06340345731127355,0.0,2.804301791898748e-10,0.2816408498091923,0.27741019422917185,0.008100873147611402,0.08439666561720813,273.1415693238329,9.887417410194757,0.00024327882209723706,0.0,2.523871491799667e-11,0.0,0.693577082794668,0.693577082794668,20198.60767080046
eco RB,960.0,920.025390625,16.92388916015625,88.435302734375,0.9999999991786788,0.9999999772642095,0.0,1.171772710868069e-06,0.0,0.032499999973307055,0.2612075215141912,0.24665113398954822,0.009246082307848884,0.08379021433386236,227.84793699150632,12.187604731676402,-0.003974997421989504,0.0,0.002925,0.0,0.7260770827679751,0.7260770827679751,20420.593691391052
eco RB,975.0,880.431640625,17.253095626831055,88.74195861816406,0.9950636501997644,1.5811735015676384e-07,0.0,0.0005597667879506412,0.0,0.032339568631492344,0.2051670859742518,0.16354714744739143,0.010423595375847845,0.0832340737724778,183.95651018973146,14.708322968399443,-0.0025485103994412686,0.0,0.002910561212897301,0.0,0.7584166513994675,0.7584166513994675,20567.786124093705
eco RB,990.0,845.9991455078125,17.247699737548828,88.33172607421875,0.9067068106050664,6.063518334647398e-06,0.0,0.0009843385821329581,0.0,0.029467971344664664,0.16059054378874316,0.09705065233140488,0.011737030962747485,0.08268261462960969,146.78827954141394,17.41285274024267,-0.0022235015375405886,0.0,0.002652117419242859,0.0,0.7878846227441321,0.7878846227441321,20655.13171119197
eco RB,1005.0,822.0567016601562,17.10481071472168,87.87073516845703,0.9108260267838991,0.00014453337921831527,0.0,0.00046256922927816576,0.0,0.029601845870476724,0.11908623647010637,0.034798185530359044,0.01323752197992573,0.08212267930305571,109.49906602005015,20.46160192507523,-0.0021606910489510986,0.0,0.0026641661301255227,0.0,0.8174864686146088,0.8174864686146088,20686.450078169295
eco RB,1020.0,806.4837036132812,16.87681770324707,87.28077697753906,0.9744148798610288,0.0013096597154125254,0.0,0.00019792125379824212,0.0,0.03166848359548344,0.07912444481093125,-0.02551015326905758,0.014969092471298987,0.08154863836492134,72.21386899786327,23.951869895819982,-0.0022623470895804577,0.0,0.0028501635387539865,0.0,0.8491549522100923,0.8491549522100923,20663.490940227144
eco RB,1035.0,798.4882202148438,16.62929916381836,86.58267974853516,0.996794642280233,0.00547350027340412,0.0,6.677180416877689e-05,0.0,0.032395825874107574,0.04476318588527276,-0.07797564133863119,0.016967791625011663,0.08096060336361945,40.13813941776404,27.973237773083383,-0.0022344415434141854,0.0,0.0029156243249773978,0.0,0.8815507780841999,0.8815507780841999,20593.312863022376
eco RB,1050.0,795.1655883789062,16.542991638183594,85.79605865478516,0.9996711063174073,0.011363370705372126,0.0,1.8455969359102572e-05,0.0,0.03248931095531574,0.03358573375622835,-0.09683752881311036,0.01924132342807766,0.080369997037251,29.66909855445239,32.58932291115343,-0.002137179804244079,0.0,0.0029240379720926286,0.0,0.9140400890395156,0.9140400890395156,20506.15908709058
eco RB,1065.0,789.2153930664062,16.471355438232422,85.13954162597656,0.9955434742104384,2.888522669983609e-07,0.0,4.333514649162655e-06,0.0,0.03235516291183924,0.02194217990351771,-0.11678831504646059,0.021788198463207967,0.07978237671453789,19.017911093405118,37.78781013023399,-0.0019818035885860808,0.0,0.0029119646787643433,0.0,0.9463952519513549,0.9463952519513549,20401.049603548763
eco RB,1080.0,784.4442749023438,16.127792358398438,85.6152572631836,0.4427993979166672,8.817782012126265e-16,0.0,1.2931042525164287e-06,0.0,0.014390980432291684,0.009434426020328273,-0.13841992197941128,0.024613618771199393,0.07919802518244318,7.972761168383741,43.567883810312196,-0.00022274799701560845,0.0,0.0012951882138848305,0.0,0.9607862323836466,0.9607862323836466,20276.471673767293
eco RB,1095.0,791.1531982421875,17.7960262298584,80.59828186035156,0.03343999155407036,2.414762150104045e-24,0.0,3.1060473766888046e-06,0.0,0.0010867997255072867,-3.8272756332779223e-16,-0.1557175801134076,0.027484348263612512,0.07868672728862826,0.0,49.94794286269462,0.00113167585317332,0.0,9.781197113916278e-05,0.0,0.9618730321091539,0.9618730321091539,20136.325851665228
eco RB,1110.0,790.3786010742188,17.526758193969727,83.61335754394531,9.911936495755873e-12,8.525123130340238e-34,0.0,1.782184377160648e-05,0.0,3.2213793611206585e-13,-3.9376898698064245e-16,-0.15920349979516304,0.030342577476493784,0.07820526145487963,0.0,56.00103949644836,0.0013784871260374286,0.0,2.899241491414323e-14,0.0,0.9618730321094761,0.9618730321094761,19993.04270184958
eco RB,1125.0,789.8788452148438,16.99144172668457,86.26363372802734,7.815725106549241e-11,2.425785561407855e-34,0.0,1.0635381231742513e-05,0.0,2.5401106596285036e-12,-4.0640855883542855e-16,-0.16312928160886853,0.03351095925889061,0.07771354904559392,0.0,62.46726357515581,0.001537655718544456,0.0,2.286099606493841e-13,0.0,0.9618730321120161,0.9618730321120161,19846.226348401597
eco RB,1140.0,790.326171875,16.43505096435547,87.93321990966797,1.082010978128865e-08,2.5400686265439098e-34,0.0,1.0254315587200267e-05,0.0,3.5165356789188115e-10,-4.2043210743509363e-16,-0.16758073704692095,0.03705362089421908,0.0772059706120895,0.0,69.6597826555153,0.0017147023106407853,0.0,3.164882216299958e-11,0.0,0.9618730324636697,0.9618730324636697,19695.40368505937
eco RB,1155.0,791.3346557617188,15.9022855758667,88.96534729003906,1.8188304987073472e-06,2.4375220020060102e-34,0.0,0.00022206159298200677,0.0,5.911199120798879e-08,-4.3578486208666426e-16,-0.17259327537687688,0.04099470726668045,0.07668252395218127,0.0,77.65719117256958,0.001911556308784128,0.0,5.320079122839161e-09,0.0,0.9618730915756609,0.9618730915756609,19540.06973722018
eco RB,1170.0,790.5377197265625,15.41073989868164,89.62691497802734,0.000245894783559767,2.221325790672776e-34,0.0,0.0014846811358783661,0.0,7.991580465692428e-06,-4.521608756677852e-16,-0.17817308213095037,0.045336702774006435,0.07614494207639382,0.0,86.47517494438944,0.002127900448733439,0.0,7.192422053776681e-07,0.0,0.9618810831561266,0.9618810831561266,19379.713963302325
eco RB,1185.0,783.802978515625,14.95302677154541,90.0211181640625,0.022246931245336908,2.390502919768205e-34,0.0,0.005004339696886105,0.0,0.0007230252654734496,-4.689837718591261e-16,-0.18429271558833146,0.050058761057406566,0.0755953610796458,0.0,96.06285109877354,0.0022995517546081775,0.0,6.507227243855596e-05,0.0,0.9626041084216,0.9626041084216,19213.850519272826
eco RB,1200.0,770.3441772460938,14.815637588500977,88.89927673339844,0.6065030381776408,4.4450906284544194e-34,0.0,0.010289664553818292,0.0,0.019711348740773328,-4.853656181446643e-16,-0.1910487662539989,0.055219782287028535,0.07504073795315992,0.0,106.47762750396214,0.0008469664502899665,0.0,0.001774021303653717,0.0,0.9823154571623733,0.9823154571623733,19041.90662964423
eco RB,1215.0,770.3159790039062,15.154237747192383,86.90209197998047,0.8452788717766548,1.535428961043343e-33,0.0,0.0013147639430085298,0.0,0.027471563332741283,-5.035897893001755e-16,-0.19837592888383757,0.060754501553939536,0.07450181130381721,0.0,118.0181824558822,0.0004326222897800972,0.0,0.00247244066298008,0.0,1.0097870204951147,1.0097870204951147,18863.368293648775
eco RB,1230.0,777.489013671875,15.288829803466797,86.8999252319336,0.19456969924171277,1.5394238342739664e-33,0.0,3.3240425878226626e-05,0.0,0.006323515225355666,-5.240590641854773e-16,-0.20563611246079372,0.0662182317015372,0.07398820623850484,0.0,130.00757905703358,0.002631070212258133,0.0,0.0005691163491457701,0.0,1.0161105357204703,1.0161105357204703,18678.29579243406
eco RB,1245.0,785.9613037109375,15.123560905456543,88.0660629272461,0.06536194379054935,7.951234747942329e-34,0.0,3.31073747477066e-05,0.0,0.002124263173192854,-5.458771287076632e-16,-0.21284265073027853,0.0716347756101314,0.0734852110668121,0.0,141.6248288150382,0.0032949659379181238,0.0,0.00019118369445204732,0.0,1.018234798893663,1.018234798893663,18486.737406776807
eco RB,1260.0,795.2027587890625,14.966225624084473,88.66948699951172,0.24268145429728222,3.6437140300057568e-34,0.0,0.000283616070168114,0.0,0.007887147264661672,-5.679537986864628e-16,-0.22015893684614352,0.07712239685868684,0.07298596663096843,0.0,153.18360089194175,0.0030608299863419067,0.0,0.0007098432663828135,0.0,1.0261219461583249,1.0261219461583249,18288.594363615277
eco RB,1275.0,804.975341796875,15.033965110778809,88.06937408447266,0.5771479902629408,1.5555637163232387e-34,0.0,0.0008614202722775074,0.0,0.018757309683545574,-5.893311694626738e-16,-0.22763784139832496,0.08271224698391313,0.07249536952315581,0.0,164.99783647805452,0.0023733274206748384,0.0,0.001688157784938812,0.0,1.0448792558418705,1.0448792558418705,18083.720306356783
eco RB,1290.0,815.5634765625,15.140815734863281,87.60330963134766,0.4224230887614702,6.323894994482964e-35,0.0,0.00028535796596240677,0.0,0.013728750384747782,-6.100456311368053e-16,-0.23496165629613286,0.08818044464119773,0.07202068193891172,0.0,176.956615804811,0.0031202676068275027,0.0,0.0012355875514447688,0.0,1.0586080062266183,1.0586080062266183,17872.254815690263
eco RB,1305.0,826.2662353515625,15.083480834960938,87.9607162475586,0.21467763859223676,2.3848358205715917e-35,0.0,0.0001209478966534101,0.0,0.006977023254247695,-6.300948604485925e-16,-0.24190912758805286,0.09337972842817249,0.07155831031621707,0.0,188.40848809236195,0.004009815326020695,0.0,0.0006279320731759072,0.0,1.065585029480866,1.065585029480866,17654.536600861014
eco RB,1320.0,836.6891479492188,14.985014915466309,88.20780181884766,0.31672022807250977,8.899112071239035e-36,0.0,0.00023360056295061303,0.0,0.010293407412356567,-6.488227608708795e-16,-0.24856916502805956,0.09837661367763326,0.07110235960805036,0.0,199.21979929024383,0.0039774653464399925,0.0,0.0009264066360890865,0.0,1.0758784368932226,1.0758784368932226,17430.82435233576
eco RB,1335.0,847.0056762695312,14.995357513427734,87.68424987792969,0.5344499654520105,3.407458765886185e-36,0.0,0.00036819053769260806,0.0,0.017369623877190342,-6.656591947793739e-16,-0.255020980242672,0.10322399795838372,0.07065394017186556,0.0,209.67706683831057,0.003598015411150857,0.0,0.001563266234099865,0.0,1.093248060770413,1.093248060770413,17201.305470117353
eco RB,1350.0,857.64990234375,14.972428321838379,87.00885772705078,0.5106879735913898,1.3175575511222415e-36,0.0,0.00014039115423263146,0.0,0.01659735914172017,-6.809106970374543e-16,-0.2610309553154759,0.10776070506676877,0.07021494327100514,0.0,219.71679880440206,0.003914651263257167,0.0,0.0014937622457742693,0.0,1.109845419912133,1.109845419912133,16966.377610333424
