target_ppfd,baseline_solar_vol_const,baseline_power_const_w,pn_int_umol_m2,pn_int_mol_m2,energy_wh,ep_umol_per_wh,ep_mmol_per_wh,mean_temp_c,max_temp_c,pn_pct_vs_dynamic,energy_pct_vs_dynamic,ep_pct_vs_dynamic
100.0,1.017639,16.572247099928457,3259330.626703364,3.2593306267033637,3181.8714431862636,1024.343907320006,1.024343907320006,28.865977014896522,31.572090802982856,-56.79168827343356,-57.25116223426387,1.0748221117688421
200.0,1.275173,31.04896415399254,7007015.698391652,7.007015698391652,5961.401117566567,1175.3974544245905,1.1753974544245904,32.02968511552774,35.49438357912453,-7.10935672234093,-19.90783607016615,15.979689797166136
300.0,1.428204,44.85805602070366,8775259.32634085,8.77525932634085,8612.746755975102,1018.8688434677364,1.0188688434677364,33.90961325840479,37.82507539389746,16.331904884868603,15.7133216607446,0.5345825487039557
400.0,1.562632,60.66759960710762,9402672.528710447,9.402672528710447,11648.179124564664,807.2225219202971,0.8072225219202971,35.56101055954426,39.87243991008238,24.649399589837707,56.49473228359458,-20.349140337866334
500.0,1.665951,76.57468601319663,9270786.992812295,9.270786992812294,14702.339714533753,630.5654183495578,0.6305654183495578,36.83024552366208,41.446008321780184,22.9010187104556,97.52775888518207,-37.780381145368594
600.0,1.783429,76.64513905509547,8655683.526243385,8.655683526243385,14715.866698578331,588.1871386535182,0.5881871386535182,38.273418464889076,43.23522105002409,14.746711777046126,97.70949559475898,-41.96196220527513
