timestamp,sensor_timestamp,input_temp,co2_ppm,solar_vol_cmd,r_pwm,b_pwm,pred_temp,pred_power,pred_pn,target_solar_vol,target_mean_power,cost,success,note
2025-10-02 15:03:46,2025-10-02T15:03:19.629000,75.34403879438392,450.0,1.4,52.071848081109565,14.267962020277391,77.35879393266521,42.59898536179287,5.825959720313606,1.6,66.58672728779518,4868475.712657188,True,power_budget_seg:2
2025-10-02 15:18:46,2025-10-02T15:18:37.999000,77.35879393266521,450.0,1.3740511128255006,49.3217169013672,13.5804292253418,79.29655176650043,40.53335098539485,5.825959720313591,1.6,66.58672728779518,5372729.312814589,True,power_budget_seg:2
2025-10-02 15:33:46,2025-10-02T15:33:25.775000,79.29655176650043,450.0,1.4,52.071848081109565,14.267962020277391,81.31130690478172,42.59898536179287,5.82595972031359,1.6,66.58672728779518,5868067.239393465,True,power_budget_seg:2
2025-10-02 15:48:46,2025-10-02T15:48:13.484000,81.31130690478172,450.0,1.4,52.071848081109565,14.267962020277391,83.326062043063,42.59898536179287,5.82595972031359,1.6,66.58672728779518,6414471.806016177,True,power_budget_seg:2
2025-10-02 16:03:46,2025-10-02T16:03:31.876000,83.326062043063,450.0,1.298055823444253,40.03671546890721,10.911014640672164,85.03832148100919,33.35014376774949,5.82595972031359,1.6,66.58672728779518,6987159.782370726,True,power_budget_seg:2
2025-10-02 16:18:46,2025-10-02T16:17:49.030000,85.03832148100919,450.0,1.4,52.071848081109565,14.267962020277391,87.05307661929048,42.59898536179287,5.82595972031359,1.6,66.58672728779518,7487295.269579449,True,power_budget_seg:2
2025-10-02 16:33:46,2025-10-02T16:33:07.356000,87.05307661929048,450.0,1.2551062875340626,35.64494099525123,9.548313665083745,88.63789327057472,29.89237640198733,5.82595972031359,1.6,66.58672728779518,8106477.397857461,True,power_budget_seg:2
2025-10-02 16:48:46,2025-10-02T16:48:25.745000,88.63789327057472,450.0,1.4,52.071848081109565,14.267962020277391,90.65264840885601,42.59898536179287,5.82595972031359,1.6,66.58672728779518,8603850.018760145,True,power_budget_seg:2
2025-10-02 17:03:46,2025-10-02T17:03:13.528000,90.65264840885601,450.0,1.3071025799951779,41.201378874396354,11.260413662318905,92.3917519986811,34.259918376478524,5.82595972031359,1.6,66.58672728779518,9264154.102901429,True,power_budget_seg:2
2025-10-02 17:18:46,2025-10-02T17:18:31.918000,92.3917519986811,450.0,1.2759422954834188,37.189859069349154,10.056957720804746,94.03839467112489,31.126327294415812,5.82595972031359,1.6,66.58672728779518,9853694.220348416,True,power_budget_seg:2
2025-10-02 17:33:46,2025-10-02T17:33:19.643000,94.03839467112489,450.0,1.3618055965239175,48.023904938697676,13.255976234674419,95.93981677539946,39.55855930129711,5.82595972031359,1.6,66.58672728779518,10425398.482103236,True,power_budget_seg:2
2025-10-02 17:48:46,2025-10-02T17:48:37.991000,95.93981677539946,450.0,1.4,52.071848081109565,14.267962020277391,97.95457191368075,42.59898536179287,5.82595972031359,1.6,66.58672728779518,11106986.861211566,True,power_budget_seg:2
2025-10-02 18:03:46,2025-10-02T18:03:25.740000,97.95457191368075,450.0,1.4,52.071848081109565,14.267962020277391,99.96932705196204,42.59898536179287,5.82595972031359,1.6,66.58672728779518,11852635.627403472,True,power_budget_seg:2
2025-10-02 18:18:46,2025-10-02T18:18:13.541000,99.96932705196204,450.0,1.2486458002893213,35.18124490407514,9.393748301358382,101.53497370570811,29.520873508088012,5.82595972031359,1.6,66.58672728779518,12630933.191840833,True,power_budget_seg:2
2025-10-02 18:33:46,2025-10-02T18:33:01.239000,101.53497370570811,450.0,1.4,52.071848081109565,14.267962020277391,103.5497288439894,42.59898536179287,5.82595972031359,1.6,66.58672728779518,13243849.250145566,True,power_budget_seg:2
2025-10-02 18:48:46,2025-10-02T18:48:19.569000,103.5497288439894,450.0,1.3685033716543538,48.73375272898046,13.433438182245116,105.47102504256951,40.09172877641853,5.82595972031359,1.6,66.58672728779518,14058249.143833002,True,power_budget_seg:2
2025-10-02 19:03:46,2025-10-02T19:03:37.927000,105.47102504256951,450.0,0.8340799571201264,19.0,4.0,105.80654370567058,16.55682351251732,5.82595972031359,1.6,66.58672728779518,15355750.172709286,True,power_budget_seg:2
2025-10-02 19:18:46,2025-10-02T19:18:25.720000,105.80654370567058,450.0,1.3766780648059729,49.60012816812405,13.650032042031013,107.75209641024709,40.742466785988526,5.82595972031359,1.6,66.58672728779518,14997487.935442956,True,power_budget_seg:2
2025-10-02 19:33:46,2025-10-02T19:33:13.454000,107.75209641024709,450.0,1.4,52.071848081109565,14.267962020277391,109.76685154852838,42.59898536179287,5.82595972031359,1.6,66.58672728779518,15833075.107817471,True,power_budget_seg:2
2025-10-02 19:48:46,2025-10-02T19:48:31.798000,109.76685154852838,450.0,1.3138245079567212,42.06674796740498,11.520024390221494,111.52590090058362,34.93589980105798,5.82595972031359,1.6,66.58672728779518,16725919.888049971,True,power_budget_seg:2
2025-10-02 20:03:46,2025-10-02T20:03:19.561000,111.52590090058362,450.0,1.4,52.071848081109565,14.267962020277391,113.54065603886491,42.59898536179287,5.82595972031359,1.6,66.58672728779518,17520358.174246583,True,power_budget_seg:2
2025-10-02 20:18:46,2025-10-02T20:18:37.983000,113.54065603886491,450.0,1.2615794016774085,36.109543371557955,9.703181123852652,115.14468015508041,30.264605391178662,5.82595972031359,1.6,66.58672728779518,18461949.728231058,True,power_budget_seg:2
2025-10-02 20:29:53,2025-10-02T20:29:53.000000,115.14468015508041,400.0,1.2754812916140987,37.13051024821491,10.039153074464473,116.78995490546119,31.079967075427685,5.82595972031359,1.6,66.58672728779518,19225610.90384965,True,power_budget_seg:2
2025-10-02 20:45:06,2025-10-02T20:45:06.000000,116.78995490546119,400.0,1.2199155643781996,33.11915615041377,8.706385383471257,118.27035124745478,27.868774311997264,5.82595972031359,1.6,66.58672728779518,20025121.96395808,True,power_budget_seg:2
2025-10-02 21:00:04,2025-10-02T21:00:04.000000,118.27035124745478,400.0,1.4,52.071848081109565,14.267962020277391,120.28510638573607,42.59898536179287,5.82595972031359,1.6,66.58672728779518,20744612.839151785,True,power_budget_seg:2
2025-10-02 21:15:04,2025-10-02T21:15:04.000000,120.28510638573607,400.0,1.4,52.071848081109565,14.267962020277391,122.29986152401736,42.59898536179287,5.82595972031359,1.6,66.58672728779518,21761999.320382405,True,power_budget_seg:2
2025-10-02 21:30:04,2025-10-02T21:30:04.000000,122.29986152401736,400.0,1.335407670417179,44.84532605237091,12.353597815711272,124.12295390495864,37.106380798536605,5.82595972031359,1.6,66.58672728779518,22808689.3956353,True,power_budget_seg:2
2025-10-02 21:45:04,2025-10-02T21:45:04.000000,124.12295390495864,400.0,1.312708391661261,41.92306113353524,11.476918340060573,125.87869144076447,34.823659103490556,5.82595972031359,1.6,66.58672728779518,23771836.951318413,True,power_budget_seg:2
2025-10-02 22:00:04,2025-10-02T22:00:04.000000,125.87869144076447,400.0,1.4,52.071848081109565,14.267962020277391,127.89344657904576,42.59898536179287,5.82595972031359,1.6,66.58672728779518,24713951.248209607,True,power_budget_seg:2
2025-10-02 22:15:04,2025-10-02T22:15:04.000000,127.89344657904576,400.0,1.2715867096722282,36.82780956799232,9.942603189330773,129.52716506077223,30.840064135910872,5.82595972031359,1.6,66.58672728779518,25830953.82482228,True,power_budget_seg:2
2025-10-02 22:30:04,2025-10-02T22:30:04.000000,129.52716506077223,400.0,1.4,52.071848081109565,14.267962020277391,131.54192019905352,42.59898536179287,5.82595972031359,1.6,66.58672728779518,26737637.691354264,True,power_budget_seg:2
2025-10-02 22:45:04,2025-10-02T22:45:04.000000,131.54192019905352,400.0,1.4,52.071848081109565,14.267962020277391,133.5566753373348,42.59898536179287,5.82595972031359,1.6,66.58672728779518,27891776.697287854,True,power_budget_seg:2
2025-10-03 07:00:04,2025-10-03T07:00:04.000000,26.3,400.0,1.563465646753681,75.44976204100163,21.17990481640065,28.799801532946578,60.79965006674229,14.791069775176997,1.6,66.58672728779518,-1088.5615826638805,True,power_budget_seg:3
2025-10-03 07:15:04,2025-10-03T07:15:04.000000,28.799801532946578,400.0,1.8132035590536295,95.0,28.0,32.04064239971023,76.64513905509547,16.412740482348806,1.6,66.58672728779518,-965.0127428760946,True,power_budget_seg:3
2025-10-03 07:30:04,2025-10-03T07:30:04.000000,32.04064239971023,400.0,1.7058161609723435,95.0,28.0,34.96283606869108,76.64513905509547,15.020929121709457,1.6,66.58672728779518,1524.4414221735842,True,power_budget_seg:3
2025-10-03 07:45:04,2025-10-03T07:45:04.000000,34.96283606869108,400.0,1.210526417931179,32.445257984217854,8.481752661405952,36.41537229619852,27.32886223661133,9.876331333614083,1.6,66.58672728779518,8105.559774723253,True,power_budget_seg:3
2025-10-03 08:00:04,2025-10-03T08:00:04.000000,36.41537229619852,400.0,1.2015764687252766,31.80288283420429,8.26762761140143,37.84135162517117,26.814205693801647,9.564479786849834,1.6,66.58672728779518,18567.22813220457,True,power_budget_seg:3
2025-10-03 08:15:04,2025-10-03T08:15:04.000000,37.84135162517117,400.0,1.1847624119353115,30.596067912208163,7.865355970736054,39.21743914025121,25.847332682676377,8.917864205665804,1.6,66.58672728779518,36539.13824071607,True,power_budget_seg:3
2025-10-03 08:41:08,2025-10-03T08:40:28.062000,39.21743914025121,400.0,1.2364974029040188,34.30930379991094,9.103101266636981,40.74703824229621,28.822293878733845,8.402375364066039,1.6,66.58672728779518,66823.64041391316,True,power_budget_seg:3
2025-10-03 08:41:59,2025-10-03T08:41:29.296000,40.74703824229621,727.0,1.1813537240821526,30.351412180578052,7.783804060192685,42.11301126673832,25.651320005323175,7.538783491181942,1.6,66.58672728779518,109411.66026956131,True,power_budget_seg:3
2025-10-03 08:42:52,2025-10-03T08:42:30.514000,42.11301126673832,726.0,1.13103885508131,26.796178843342762,6.598726281114255,43.32968658679064,22.80294690405268,6.8604884423591015,1.6,66.58672728779518,159713.60832409328,True,power_budget_seg:3
2025-10-03 09:42:35,2025-10-03T09:42:12.150000,43.32968658679064,615.0,0.6044786272737219,19.0,4.0,42.98391655429093,16.55682351251732,5.685985130529967,1.6,66.58672728779518,224829.09850945155,True,power_budget_seg:3
2025-10-03 09:42:50,2025-10-03T09:42:42.722000,42.98391655429093,615.0,1.1609788992211378,28.88902609597739,7.296342031992463,44.28943201142739,24.479689118702375,6.674273413121485,1.6,66.58672728779518,203510.86771751597,True,power_budget_seg:3
2025-10-03 09:45:04,2025-10-03T09:44:14.560000,44.28943201142739,611.0,1.2714205865958443,36.81588622254557,9.938628740848525,45.92265756145311,30.83051141933051,6.348185032655458,1.6,66.58672728779518,270075.3871874807,True,power_budget_seg:3
2025-10-03 10:00:04,2025-10-03T09:59:32.905000,45.92265756145311,592.0,1.4,52.071848081109565,14.267962020277391,47.9374126997344,42.59898536179287,6.054239744858194,1.6,66.58672728779518,372740.90685678564,True,power_budget_seg:3
