# 7:1-300-45:10_20250827_010048
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-27 01:00:48.677,L_6vSQ==,24.50,58.71,1.401,4.681,161.00,665.00,372.00,126.00,3898.00,292.00,166.00,184.00,3222.00,5087.00,1,5
2,2025-08-27 01:00:48.698,T6ncwg==,24.72,61.23,1.439,4.591,155.00,657.00,356.00,130.00,4042.00,309.00,168.00,189.00,3372.00,4771.00,1,5
3,2025-08-27 01:00:48.701,T6ncwg==,24.71,61.10,1.435,4.588,155.00,657.00,356.00,130.00,4041.00,309.00,168.00,189.00,3372.00,4769.00,1,5
4,2025-08-27 01:00:52.589,L_6vSQ==,24.50,58.78,1.401,4.681,161.00,665.00,372.00,126.00,3900.00,292.00,167.00,184.00,3223.00,5089.00,1,5
5,2025-08-27 01:00:53.140,T6ncwg==,24.76,61.08,1.435,4.588,155.00,657.00,356.00,130.00,4041.00,309.00,168.00,189.00,3372.00,4770.00,1,5
6,2025-08-27 01:00:58.211,L_6vSQ==,24.26,58.66,1.420,4.686,161.00,665.00,372.00,126.00,3901.00,292.00,167.00,184.00,3222.00,5087.00,1,5
7,2025-08-27 01:00:58.761,T6ncwg==,24.71,61.02,1.437,4.590,155.00,657.00,356.00,130.00,4042.00,309.00,168.00,189.00,3373.00,4769.00,1,5
8,2025-08-27 01:01:03.850,L_6vSQ==,24.25,58.78,1.420,4.686,161.00,665.00,372.00,126.00,3901.00,293.00,167.00,184.00,3223.00,5088.00,1,5
9,2025-08-27 01:01:04.293,T6ncwg==,24.59,61.04,1.438,4.590,155.00,657.00,356.00,130.00,4041.00,309.00,168.00,189.00,3373.00,4769.00,1,5
10,2025-08-27 01:01:09.473,L_6vSQ==,24.13,58.93,1.426,4.689,161.00,665.00,372.00,126.00,3901.00,292.00,166.00,184.00,3221.00,5086.00,1,5
11,2025-08-27 01:01:09.915,T6ncwg==,24.59,61.29,1.439,4.591,155.00,657.00,356.00,130.00,4039.00,309.00,168.00,189.00,3372.00,4767.00,1,5
12,2025-08-27 01:01:15.095,L_6vSQ==,24.37,58.88,1.422,4.683,161.00,665.00,372.00,126.00,3901.00,293.00,167.00,184.00,3224.00,5088.00,1,5
13,2025-08-27 01:01:15.537,T6ncwg==,24.64,61.30,1.439,4.590,155.00,657.00,356.00,130.00,4041.00,309.00,168.00,189.00,3373.00,4768.00,1,5
14,2025-08-27 01:01:20.614,L_6vSQ==,24.37,58.86,1.400,4.683,161.00,665.00,372.00,126.00,3901.00,293.00,167.00,184.00,3224.00,5087.00,1,5
