# r:1-400-71:0_20250827_090012
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-27 09:00:12.656,T6ncwg==,24.77,53.46,1.618,4.589,206.00,177.00,184.00,175.00,5553.00,460.00,242.00,275.00,5041.00,7501.00,1,5
2,2025-08-27 09:00:12.661,T6ncwg==,24.77,53.39,1.624,4.589,206.00,177.00,184.00,175.00,5547.00,460.00,241.00,274.00,5032.00,7493.00,1,5
3,2025-08-27 09:00:12.672,L_6vSQ==,25.49,48.68,1.485,4.686,216.00,172.00,175.00,171.00,5330.00,433.00,240.00,267.00,4802.00,7957.00,1,5
4,2025-08-27 09:00:15.164,L_6vSQ==,25.38,48.83,1.485,4.683,216.00,172.00,175.00,171.00,5328.00,433.00,240.00,267.00,4802.00,7956.00,1,5
5,2025-08-27 09:00:17.112,T6ncwg==,24.77,53.39,1.618,4.589,206.00,177.00,184.00,175.00,5547.00,460.00,242.00,274.00,5036.00,7495.00,1,5
6,2025-08-27 09:00:20.791,L_6vSQ==,25.25,48.89,1.485,4.683,217.00,172.00,176.00,172.00,5348.00,435.00,240.00,268.00,4817.00,7985.00,1,5
7,2025-08-27 09:00:22.738,T6ncwg==,24.83,53.30,1.587,4.587,206.00,178.00,184.00,176.00,5568.00,462.00,242.00,275.00,5053.00,7522.00,1,5
8,2025-08-27 09:00:26.412,L_6vSQ==,25.30,48.86,1.485,4.683,217.00,172.00,176.00,171.00,5347.00,435.00,240.00,268.00,4819.00,7984.00,1,5
9,2025-08-27 09:00:28.361,T6ncwg==,24.77,53.36,1.587,4.583,207.00,178.00,184.00,176.00,5568.00,462.00,242.00,275.00,5053.00,7522.00,1,5
10,2025-08-27 09:00:32.039,L_6vSQ==,25.50,48.92,1.517,4.685,217.00,172.00,176.00,171.00,5345.00,435.00,240.00,268.00,4819.00,7985.00,1,5
11,2025-08-27 09:00:33.986,T6ncwg==,24.71,53.51,1.587,4.587,206.00,178.00,184.00,176.00,5569.00,462.00,242.00,275.00,5055.00,7522.00,1,5
12,2025-08-27 09:00:37.666,L_6vSQ==,25.44,48.99,1.498,4.685,217.00,172.00,176.00,172.00,5349.00,435.00,240.00,268.00,4820.00,7984.00,1,5
13,2025-08-27 09:00:39.612,T6ncwg==,24.71,53.68,1.587,4.589,207.00,178.00,184.00,176.00,5568.00,462.00,242.00,275.00,5053.00,7523.00,1,5
14,2025-08-27 09:00:43.294,L_6vSQ==,25.43,48.96,1.498,4.685,217.00,172.00,176.00,172.00,5349.00,435.00,240.00,268.00,4820.00,7986.00,1,5
15,2025-08-27 09:00:45.244,T6ncwg==,24.71,53.75,1.554,4.598,207.00,178.00,184.00,176.00,5570.00,462.00,243.00,276.00,5055.00,7524.00,1,5
16,2025-08-27 09:00:48.816,L_6vSQ==,25.38,49.10,1.498,4.685,217.00,172.00,176.00,172.00,5350.00,435.00,240.00,268.00,4820.00,7985.00,1,5
17,2025-08-27 09:00:50.872,T6ncwg==,24.76,53.77,1.554,4.587,207.00,178.00,184.00,176.00,5569.00,462.00,243.00,275.00,5056.00,7524.00,1,5
18,2025-08-27 09:00:54.448,L_6vSQ==,25.38,48.99,1.517,4.685,217.00,172.00,176.00,172.00,5348.00,435.00,241.00,268.00,4820.00,7986.00,1,5
19,2025-08-27 09:00:56.504,T6ncwg==,24.64,53.83,1.554,4.587,207.00,178.00,184.00,176.00,5569.00,462.00,242.00,275.00,5056.00,7522.00,1,5
20,2025-08-27 09:01:00.077,L_6vSQ==,25.38,49.27,1.526,4.691,217.00,172.00,176.00,172.00,5350.00,435.00,241.00,268.00,4821.00,7986.00,1,5
21,2025-08-27 09:01:02.026,T6ncwg==,24.71,53.87,1.593,4.594,207.00,178.00,184.00,176.00,5568.00,462.00,242.00,275.00,5055.00,7522.00,1,5
22,2025-08-27 09:01:05.632,L_6vSQ==,25.47,49.03,1.517,4.685,217.00,172.00,176.00,172.00,5350.00,435.00,241.00,268.00,4821.00,7985.00,1,5
23,2025-08-27 09:01:07.658,T6ncwg==,24.80,53.87,1.596,4.594,207.00,178.00,184.00,176.00,5569.00,462.00,243.00,276.00,5056.00,7520.00,1,5
24,2025-08-27 09:01:11.339,L_6vSQ==,25.25,49.09,1.517,4.683,217.00,172.00,176.00,172.00,5350.00,435.00,240.00,268.00,4821.00,7984.00,1,5
25,2025-08-27 09:01:13.286,T6ncwg==,24.71,53.79,1.601,4.588,207.00,178.00,184.00,176.00,5569.00,462.00,242.00,275.00,5056.00,7519.00,1,5
26,2025-08-27 09:01:16.854,L_6vSQ==,25.38,49.23,1.517,4.683,217.00,172.00,176.00,172.00,5348.00,435.00,241.00,268.00,4821.00,7986.00,1,5
27,2025-08-27 09:01:18.909,T6ncwg==,24.83,53.91,1.593,4.588,207.00,178.00,184.00,176.00,5570.00,461.00,243.00,276.00,5055.00,7524.00,1,5
28,2025-08-27 09:01:22.480,L_6vSQ==,25.27,49.18,1.520,4.685,217.00,172.00,176.00,172.00,5351.00,435.00,241.00,268.00,4822.00,7986.00,1,5
29,2025-08-27 09:01:24.536,T6ncwg==,24.83,53.85,1.593,4.588,207.00,178.00,184.00,176.00,5570.00,462.00,243.00,276.00,5057.00,7524.00,1,5
30,2025-08-27 09:01:28.107,L_6vSQ==,25.38,49.20,1.531,4.686,217.00,172.00,176.00,172.00,5350.00,435.00,241.00,268.00,4822.00,7986.00,1,5
31,2025-08-27 09:01:30.164,T6ncwg==,24.71,53.86,1.601,4.593,207.00,178.00,184.00,176.00,5570.00,462.00,242.00,276.00,5057.00,7523.00,1,5
32,2025-08-27 09:01:33.736,L_6vSQ==,25.38,49.20,1.522,4.695,217.00,172.00,176.00,172.00,5350.00,435.00,240.00,268.00,4821.00,7984.00,1,5
33,2025-08-27 09:01:35.793,T6ncwg==,24.80,53.80,1.601,4.593,207.00,178.00,184.00,176.00,5570.00,462.00,243.00,276.00,5057.00,7522.00,1,5
34,2025-08-27 09:01:39.369,L_6vSQ==,25.48,49.27,1.520,4.685,217.00,172.00,176.00,172.00,5349.00,435.00,240.00,268.00,4822.00,7983.00,1,5
35,2025-08-27 09:01:41.319,T6ncwg==,24.71,53.68,1.597,4.594,207.00,178.00,184.00,176.00,5570.00,462.00,242.00,276.00,5058.00,7519.00,1,5
36,2025-08-27 09:01:44.891,L_6vSQ==,25.44,49.23,1.515,4.685,217.00,172.00,176.00,172.00,5347.00,435.00,240.00,268.00,4822.00,7984.00,1,5
37,2025-08-27 09:01:46.947,T6ncwg==,24.72,53.36,1.597,4.594,207.00,178.00,184.00,176.00,5570.00,462.00,243.00,276.00,5058.00,7521.00,1,5
38,2025-08-27 09:01:50.519,L_6vSQ==,25.38,49.29,1.520,4.686,217.00,172.00,176.00,172.00,5350.00,435.00,240.00,268.00,4822.00,7984.00,1,5
39,2025-08-27 09:01:52.594,T6ncwg==,24.82,53.52,1.597,4.594,207.00,178.00,184.00,176.00,5571.00,462.00,243.00,276.00,5058.00,7522.00,1,5
40,2025-08-27 09:01:56.165,L_6vSQ==,25.27,49.25,1.522,4.693,217.00,172.00,176.00,172.00,5351.00,435.00,241.00,268.00,4820.00,7984.00,1,5
41,2025-08-27 09:01:58.222,T6ncwg==,24.84,53.57,1.597,4.594,207.00,178.00,184.00,176.00,5569.00,462.00,243.00,276.00,5059.00,7523.00,1,5
42,2025-08-27 09:02:01.793,L_6vSQ==,25.47,49.26,1.545,4.687,217.00,172.00,176.00,172.00,5351.00,435.00,241.00,268.00,4824.00,7985.00,1,5
43,2025-08-27 09:02:03.849,T6ncwg==,24.77,53.47,1.601,4.594,206.00,178.00,184.00,176.00,5571.00,462.00,243.00,276.00,5059.00,7523.00,1,5
