# r:1-53-9:0_20250827_093137
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-27 09:31:37.252,L_6vSQ==,23.74,53.10,0.785,4.030,30.00,24.00,25.00,23.00,742.00,60.00,32.00,37.00,708.00,1054.00,1,5
2,2025-08-27 09:31:38.111,T6ncwg==,23.12,57.37,0.852,3.743,28.00,24.00,26.00,24.00,769.00,63.00,32.00,38.00,737.00,981.00,1,5
3,2025-08-27 09:31:39.414,L_6vSQ==,23.63,53.04,0.785,4.009,30.00,24.00,25.00,23.00,743.00,60.00,32.00,37.00,708.00,1054.00,1,5
4,2025-08-27 09:31:43.634,T6ncwg==,23.30,57.52,0.851,3.717,28.00,24.00,26.00,24.00,768.00,63.00,32.00,38.00,738.00,981.00,1,5
5,2025-08-27 09:31:45.042,L_6vSQ==,23.72,53.16,0.785,4.009,30.00,24.00,25.00,23.00,743.00,60.00,32.00,37.00,708.00,1053.00,1,5
6,2025-08-27 09:31:49.258,T6ncwg==,23.14,57.60,0.851,3.691,28.00,24.00,26.00,24.00,769.00,63.00,32.00,38.00,737.00,980.00,1,5
7,2025-08-27 09:31:50.666,L_6vSQ==,23.55,53.28,0.785,4.009,30.00,24.00,25.00,23.00,743.00,60.00,32.00,37.00,709.00,1054.00,1,5
8,2025-08-27 09:31:54.887,T6ncwg==,23.28,57.56,0.852,3.691,28.00,24.00,26.00,24.00,769.00,63.00,32.00,38.00,738.00,981.00,1,5
9,2025-08-27 09:31:56.190,L_6vSQ==,23.49,53.44,0.785,3.932,30.00,24.00,25.00,23.00,743.00,60.00,32.00,37.00,709.00,1054.00,1,5
10,2025-08-27 09:32:00.522,T6ncwg==,23.11,57.56,0.852,3.691,28.00,24.00,26.00,24.00,768.00,63.00,32.00,38.00,738.00,980.00,1,5
