# 1:1-500-43:87_20250827_094605
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-27 09:46:05.135,T6ncwg==,25.05,53.32,1.691,4.586,282.00,3622.00,1483.00,204.00,6180.00,334.00,225.00,236.00,3281.00,4596.00,1,5
2,2025-08-27 09:46:05.991,T6ncwg==,24.86,53.19,1.691,4.586,282.00,3622.00,1484.00,204.00,6181.00,334.00,225.00,236.00,3281.00,4596.00,1,5
3,2025-08-27 09:46:11.057,L_6vSQ==,25.74,48.21,1.666,4.692,282.00,3716.00,1613.00,198.00,5997.00,319.00,221.00,230.00,3139.00,4898.00,1,5
4,2025-08-27 09:46:11.604,T6ncwg==,25.05,53.14,1.691,4.590,282.00,3621.00,1484.00,204.00,6179.00,334.00,225.00,236.00,3281.00,4596.00,1,5
5,2025-08-27 09:46:16.580,L_6vSQ==,25.87,48.02,1.685,4.692,282.00,3715.00,1613.00,198.00,6000.00,319.00,221.00,230.00,3140.00,4898.00,1,5
6,2025-08-27 09:46:17.233,T6ncwg==,24.80,53.06,1.700,4.591,282.00,3621.00,1484.00,204.00,6180.00,334.00,225.00,236.00,3280.00,4594.00,1,5
7,2025-08-27 09:46:22.212,L_6vSQ==,25.62,47.94,1.685,4.696,283.00,3718.00,1614.00,198.00,6007.00,319.00,221.00,230.00,3140.00,4897.00,1,5
8,2025-08-27 09:46:22.869,T6ncwg==,24.95,53.00,1.733,4.594,282.00,3625.00,1486.00,205.00,6191.00,335.00,225.00,237.00,3288.00,4607.00,1,5
9,2025-08-27 09:46:27.845,L_6vSQ==,25.88,48.03,1.666,4.698,284.00,3730.00,1619.00,199.00,6038.00,321.00,223.00,232.00,3166.00,4938.00,1,5
10,2025-08-27 09:46:28.499,T6ncwg==,25.07,52.95,1.724,4.590,284.00,3635.00,1490.00,205.00,6217.00,337.00,227.00,238.00,3307.00,4635.00,1,5
11,2025-08-27 09:46:33.477,L_6vSQ==,25.87,48.05,1.666,4.698,284.00,3730.00,1620.00,199.00,6038.00,321.00,223.00,232.00,3166.00,4938.00,1,5
12,2025-08-27 09:46:34.131,T6ncwg==,24.95,52.84,1.724,4.590,284.00,3635.00,1490.00,205.00,6220.00,337.00,227.00,238.00,3307.00,4635.00,1,5
13,2025-08-27 09:46:38.998,L_6vSQ==,25.87,47.97,1.647,4.695,282.00,3713.00,1613.00,198.00,5996.00,318.00,221.00,230.00,3134.00,4887.00,1,5
14,2025-08-27 09:46:39.759,T6ncwg==,24.89,52.92,1.733,4.590,281.00,3615.00,1483.00,204.00,6168.00,333.00,225.00,236.00,3272.00,4585.00,1,5
15,2025-08-27 09:46:44.621,L_6vSQ==,25.87,47.94,1.666,4.695,282.00,3711.00,1612.00,197.00,5992.00,318.00,221.00,230.00,3135.00,4888.00,1,5
16,2025-08-27 09:46:45.381,T6ncwg==,25.08,52.90,1.733,4.592,281.00,3615.00,1483.00,204.00,6170.00,333.00,225.00,236.00,3273.00,4587.00,1,5
17,2025-08-27 09:46:50.252,L_6vSQ==,25.74,47.73,1.666,4.695,280.00,3695.00,1606.00,196.00,5953.00,316.00,219.00,228.00,3112.00,4853.00,1,5
18,2025-08-27 09:46:50.914,T6ncwg==,25.07,52.98,1.691,4.590,280.00,3602.00,1477.00,203.00,6133.00,331.00,223.00,234.00,3249.00,4552.00,1,5
19,2025-08-27 09:46:55.894,L_6vSQ==,25.81,47.64,1.668,4.698,281.00,3701.00,1609.00,197.00,5967.00,317.00,220.00,229.00,3122.00,4868.00,1,5
20,2025-08-27 09:46:56.549,T6ncwg==,25.02,52.92,1.682,4.590,280.00,3607.00,1480.00,203.00,6148.00,332.00,224.00,235.00,3259.00,4566.00,1,5
21,2025-08-27 09:47:01.524,L_6vSQ==,25.87,47.78,1.668,4.698,283.00,3715.00,1615.00,198.00,6006.00,319.00,222.00,231.00,3146.00,4908.00,1,5
22,2025-08-27 09:47:02.177,T6ncwg==,25.08,52.71,1.682,4.582,282.00,3621.00,1486.00,204.00,6186.00,334.00,225.00,236.00,3285.00,4604.00,1,5
23,2025-08-27 09:47:07.061,L_6vSQ==,25.98,47.80,1.668,4.698,284.00,3729.00,1621.00,199.00,6039.00,321.00,223.00,232.00,3166.00,4941.00,1,5
24,2025-08-27 09:47:07.821,T6ncwg==,25.08,52.69,1.691,4.590,284.00,3633.00,1491.00,206.00,6220.00,337.00,227.00,238.00,3307.00,4636.00,1,5
25,2025-08-27 09:47:12.689,L_6vSQ==,25.99,47.94,1.669,4.698,284.00,3728.00,1621.00,199.00,6039.00,321.00,223.00,232.00,3166.00,4941.00,1,5
26,2025-08-27 09:47:13.457,T6ncwg==,25.05,52.56,1.732,4.590,284.00,3630.00,1491.00,205.00,6219.00,337.00,227.00,238.00,3307.00,4636.00,1,5
27,2025-08-27 09:47:18.325,L_6vSQ==,25.87,47.53,1.692,4.698,283.00,3718.00,1617.00,198.00,6012.00,319.00,222.00,231.00,3149.00,4914.00,1,5
