# 5:1-600-89:31_20250826_215638
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-26 21:56:38.652,T6ncwg==,25.39,61.76,1.816,4.573,314.00,1612.00,808.00,259.00,8025.00,595.00,332.00,370.00,6363.00,9346.00,1,5
2,2025-08-26 21:56:38.655,T6ncwg==,25.21,61.74,1.835,4.576,314.00,1612.00,808.00,259.00,8027.00,595.00,332.00,370.00,6363.00,9348.00,1,5
3,2025-08-26 21:56:38.663,L_6vSQ==,25.25,59.53,1.758,4.695,324.00,1635.00,850.00,251.00,7732.00,562.00,328.00,359.00,6060.00,9916.00,1,5
4,2025-08-26 21:56:42.119,L_6vSQ==,25.00,59.28,1.742,4.692,324.00,1635.00,850.00,251.00,7733.00,562.00,328.00,359.00,6061.00,9920.00,1,5
5,2025-08-26 21:56:43.635,T6ncwg==,25.32,61.72,1.816,4.576,314.00,1612.00,808.00,259.00,8028.00,595.00,332.00,370.00,6362.00,9350.00,1,5
6,2025-08-26 21:56:47.745,L_6vSQ==,25.12,59.27,1.758,4.694,324.00,1635.00,850.00,251.00,7733.00,562.00,328.00,359.00,6060.00,9921.00,1,5
7,2025-08-26 21:56:49.259,T6ncwg==,25.34,61.60,1.816,4.574,314.00,1612.00,808.00,259.00,8026.00,595.00,332.00,370.00,6361.00,9349.00,1,5
8,2025-08-26 21:56:53.366,L_6vSQ==,25.18,59.30,1.758,4.694,324.00,1636.00,850.00,251.00,7733.00,562.00,328.00,359.00,6058.00,9922.00,1,5
9,2025-08-26 21:56:54.888,T6ncwg==,25.32,61.58,1.835,4.576,314.00,1612.00,807.00,259.00,8026.00,595.00,332.00,370.00,6359.00,9352.00,1,5
10,2025-08-26 21:56:58.998,L_6vSQ==,25.25,59.18,1.728,4.680,324.00,1636.00,851.00,251.00,7735.00,562.00,328.00,359.00,6059.00,9927.00,1,5
11,2025-08-26 21:57:00.516,T6ncwg==,25.32,61.43,1.835,4.576,314.00,1612.00,808.00,259.00,8028.00,595.00,332.00,370.00,6360.00,9355.00,1,5
12,2025-08-26 21:57:04.526,L_6vSQ==,25.06,59.13,1.728,4.680,324.00,1636.00,850.00,251.00,7735.00,562.00,328.00,359.00,6057.00,9927.00,1,5
13,2025-08-26 21:57:06.150,T6ncwg==,25.43,61.46,1.860,4.575,314.00,1612.00,808.00,259.00,8028.00,594.00,333.00,370.00,6359.00,9356.00,1,5
14,2025-08-26 21:57:10.157,L_6vSQ==,25.06,59.14,1.717,4.675,324.00,1636.00,850.00,251.00,7735.00,562.00,329.00,360.00,6057.00,9930.00,1,5
15,2025-08-26 21:57:11.781,T6ncwg==,25.58,61.47,1.826,4.575,314.00,1612.00,808.00,259.00,8028.00,595.00,333.00,370.00,6357.00,9358.00,1,5
16,2025-08-26 21:57:15.784,L_6vSQ==,25.12,58.93,1.728,4.675,324.00,1635.00,851.00,251.00,7736.00,562.00,329.00,360.00,6057.00,9932.00,1,5
17,2025-08-26 21:57:17.302,T6ncwg==,25.43,61.34,1.823,4.575,314.00,1611.00,808.00,259.00,8029.00,595.00,333.00,370.00,6359.00,9361.00,1,5
18,2025-08-26 21:57:21.412,L_6vSQ==,25.25,58.92,1.728,4.680,324.00,1636.00,851.00,251.00,7737.00,562.00,329.00,360.00,6057.00,9936.00,1,5
19,2025-08-26 21:57:22.929,T6ncwg==,25.45,61.18,1.826,4.575,314.00,1612.00,808.00,258.00,8028.00,594.00,333.00,370.00,6357.00,9362.00,1,5
20,2025-08-26 21:57:27.037,L_6vSQ==,25.02,58.80,1.736,4.680,324.00,1636.00,851.00,251.00,7736.00,562.00,329.00,360.00,6054.00,9935.00,1,5
21,2025-08-26 21:57:28.553,T6ncwg==,25.33,61.12,1.826,4.575,314.00,1612.00,807.00,259.00,8027.00,595.00,332.00,370.00,6353.00,9359.00,1,5
