# 7:1-500-77:18_20250827_004201
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-27 00:42:01.811,L_6vSQ==,24.72,58.78,1.671,4.698,268.00,1073.00,594.00,210.00,6478.00,487.00,279.00,307.00,5272.00,8644.00,1,5
2,2025-08-27 00:42:01.814,L_6vSQ==,24.56,58.88,1.667,4.697,268.00,1072.00,594.00,210.00,6478.00,487.00,279.00,307.00,5271.00,8644.00,1,5
3,2025-08-27 00:42:01.822,T6ncwg==,25.05,61.26,1.723,4.590,258.00,1060.00,569.00,216.00,6725.00,516.00,282.00,316.00,5529.00,8137.00,1,5
4,2025-08-27 00:42:04.535,T6ncwg==,25.08,61.34,1.723,4.590,258.00,1060.00,569.00,216.00,6723.00,516.00,282.00,316.00,5531.00,8140.00,1,5
5,2025-08-27 00:42:05.511,L_6vSQ==,24.62,58.90,1.663,4.697,268.00,1073.00,594.00,210.00,6478.00,487.00,279.00,307.00,5270.00,8644.00,1,5
6,2025-08-27 00:42:10.162,T6ncwg==,24.97,61.32,1.723,4.590,258.00,1060.00,569.00,216.00,6726.00,516.00,282.00,316.00,5531.00,8139.00,1,5
7,2025-08-27 00:42:11.142,L_6vSQ==,24.52,58.94,1.657,4.689,268.00,1073.00,594.00,210.00,6478.00,487.00,279.00,307.00,5271.00,8643.00,1,5
8,2025-08-27 00:42:15.792,T6ncwg==,24.89,61.26,1.723,4.595,258.00,1060.00,569.00,216.00,6726.00,516.00,282.00,316.00,5531.00,8139.00,1,5
9,2025-08-27 00:42:16.660,L_6vSQ==,24.74,58.76,1.663,4.697,268.00,1073.00,594.00,210.00,6475.00,487.00,279.00,307.00,5272.00,8645.00,1,5
10,2025-08-27 00:42:21.424,T6ncwg==,24.95,61.20,1.723,4.595,258.00,1060.00,569.00,216.00,6725.00,516.00,282.00,316.00,5532.00,8143.00,1,5
11,2025-08-27 00:42:22.294,L_6vSQ==,24.68,58.53,1.663,4.697,268.00,1072.00,594.00,210.00,6480.00,487.00,279.00,307.00,5272.00,8648.00,1,5
12,2025-08-27 00:42:27.054,T6ncwg==,25.11,61.22,1.713,4.580,258.00,1060.00,569.00,216.00,6728.00,516.00,282.00,316.00,5533.00,8145.00,1,5
