segment_id,segment_type,condition_index,ratio_r,ratio_b,pwm_r,pwm_b,total_pwm,rb_ratio_pwm,segment_start_master_time,marker_off_request_master_time,marker_off_start_master_time,marker_off_delay_ms,marker_blue_request_master_time,marker_blue_start_master_time,marker_blue_delay_ms,marker_end_master_time,target_pwm_request_master_time,target_pwm_applied_master_time,target_pwm_delay_ms,steady_start_master_time,steady_end_master_time,segment_end_master_time,Ts,T_off,T_blue,T_settle,T_meas,N_spec,ppfd_1,ppfd_1_time,spec_file_1,ppfd_2,ppfd_2_time,spec_file_2,ppfd_3,ppfd_3_time,spec_file_3,ppfd_valid_count,PPFD_spec_mean
1,normal,1,1,1,5,5,10,1.000000,2026-03-19T12:31:56.734,2026-03-19T12:31:56.734,2026-03-19T12:31:57.218,484.0,2026-03-19T12:32:07.218,2026-03-19T12:32:07.716,498.0,2026-03-19T12:32:17.716,2026-03-19T12:32:17.716,2026-03-19T12:32:18.236,520.0,2026-03-19T12:32:28.236,2026-03-19T12:33:18.236,2026-03-19T12:33:18.236,10.0,10.0,10.0,10.0,50.0,3,31.516965866088867,2026-03-19T12:32:40.736,archive/2026-03-19/standard_csv/raw_bytes_20260319_123242.csv,30.370878219604492,2026-03-19T12:32:53.236,archive/2026-03-19/standard_csv/raw_bytes_20260319_123255.csv,29.95766258239746,2026-03-19T12:33:05.736,archive/2026-03-19/standard_csv/raw_bytes_20260319_123307.csv,3,30.615168889363606
2,normal,2,1,1,8,8,15,1.000000,2026-03-19T12:33:18.237,2026-03-19T12:33:18.237,2026-03-19T12:33:20.143,1906.0,2026-03-19T12:33:30.143,2026-03-19T12:33:30.741,598.0,2026-03-19T12:33:40.741,2026-03-19T12:33:40.741,2026-03-19T12:33:41.351,610.0,2026-03-19T12:33:51.352,2026-03-19T12:34:41.352,2026-03-19T12:34:41.352,10.0,10.0,10.0,10.0,50.0,3,43.730369567871094,2026-03-19T12:34:03.852,archive/2026-03-19/standard_csv/raw_bytes_20260319_123406.csv,43.7625732421875,2026-03-19T12:34:16.352,archive/2026-03-19/standard_csv/raw_bytes_20260319_123418.csv,43.71336364746094,2026-03-19T12:34:28.852,archive/2026-03-19/standard_csv/raw_bytes_20260319_123431.csv,3,43.735435485839844
3,normal,3,1,1,10,10,20,1.000000,2026-03-19T12:34:41.352,2026-03-19T12:34:41.352,2026-03-19T12:34:41.921,569.0,2026-03-19T12:34:51.922,2026-03-19T12:34:52.460,538.0,2026-03-19T12:35:02.460,2026-03-19T12:35:02.460,2026-03-19T12:35:03.066,606.0,2026-03-19T12:35:13.066,2026-03-19T12:36:03.066,2026-03-19T12:36:03.066,10.0,10.0,10.0,10.0,50.0,3,52.79642868041992,2026-03-19T12:35:25.566,archive/2026-03-19/standard_csv/raw_bytes_20260319_123527.csv,53.43288803100586,2026-03-19T12:35:38.066,archive/2026-03-19/standard_csv/raw_bytes_20260319_123540.csv,53.43610763549805,2026-03-19T12:35:50.566,archive/2026-03-19/standard_csv/raw_bytes_20260319_123552.csv,3,53.221808115641274
4,normal,4,1,1,12,12,25,1.000000,2026-03-19T12:36:03.067,2026-03-19T12:36:03.067,2026-03-19T12:36:03.651,584.0,2026-03-19T12:36:13.651,2026-03-19T12:36:14.202,551.0,2026-03-19T12:36:24.202,2026-03-19T12:36:24.202,2026-03-19T12:36:24.685,483.0,2026-03-19T12:36:34.685,2026-03-19T12:37:24.686,2026-03-19T12:37:24.686,10.0,10.0,10.0,10.0,50.0,3,61.45099639892578,2026-03-19T12:36:47.186,archive/2026-03-19/standard_csv/raw_bytes_20260319_123649.csv,62.41610336303711,2026-03-19T12:36:59.686,archive/2026-03-19/standard_csv/raw_bytes_20260319_123701.csv,62.30994415283203,2026-03-19T12:37:12.186,archive/2026-03-19/standard_csv/raw_bytes_20260319_123714.csv,3,62.059014638264976
5,normal,5,1,1,15,15,30,1.000000,2026-03-19T12:37:24.686,2026-03-19T12:37:24.686,2026-03-19T12:37:25.165,479.0,2026-03-19T12:37:35.166,2026-03-19T12:37:36.089,923.0,2026-03-19T12:37:46.089,2026-03-19T12:37:46.090,2026-03-19T12:37:46.593,503.0,2026-03-19T12:37:56.593,2026-03-19T12:38:46.594,2026-03-19T12:38:46.594,10.0,10.0,10.0,10.0,50.0,3,75.82027435302734,2026-03-19T12:38:09.094,archive/2026-03-19/standard_csv/raw_bytes_20260319_123811.csv,76.8882827758789,2026-03-19T12:38:21.594,archive/2026-03-19/standard_csv/raw_bytes_20260319_123823.csv,77.12952423095703,2026-03-19T12:38:34.094,archive/2026-03-19/standard_csv/raw_bytes_20260319_123836.csv,3,76.6126937866211
6,normal,6,1,1,18,18,35,1.000000,2026-03-19T12:38:46.594,2026-03-19T12:38:46.594,2026-03-19T12:38:47.080,486.0,2026-03-19T12:38:57.081,2026-03-19T12:38:57.805,724.0,2026-03-19T12:39:07.806,2026-03-19T12:39:07.806,2026-03-19T12:39:08.328,522.0,2026-03-19T12:39:18.329,2026-03-19T12:40:08.329,2026-03-19T12:40:08.329,10.0,10.0,10.0,10.0,50.0,3,89.85432434082031,2026-03-19T12:39:30.829,archive/2026-03-19/standard_csv/raw_bytes_20260319_123932.csv,91.65939331054688,2026-03-19T12:39:43.329,archive/2026-03-19/standard_csv/raw_bytes_20260319_123945.csv,91.878173828125,2026-03-19T12:39:55.829,archive/2026-03-19/standard_csv/raw_bytes_20260319_123957.csv,3,91.13063049316406
7,normal,7,1,1,20,20,40,1.000000,2026-03-19T12:40:08.329,2026-03-19T12:40:08.329,2026-03-19T12:40:08.891,562.0,2026-03-19T12:40:18.891,2026-03-19T12:40:19.533,642.0,2026-03-19T12:40:29.534,2026-03-19T12:40:29.534,2026-03-19T12:40:30.046,512.0,2026-03-19T12:40:40.047,2026-03-19T12:41:30.047,2026-03-19T12:41:30.047,10.0,10.0,10.0,10.0,50.0,3,99.20342254638672,2026-03-19T12:40:52.547,archive/2026-03-19/standard_csv/raw_bytes_20260319_124054.csv,101.63497924804688,2026-03-19T12:41:05.047,archive/2026-03-19/standard_csv/raw_bytes_20260319_124107.csv,101.55233764648438,2026-03-19T12:41:17.547,archive/2026-03-19/standard_csv/raw_bytes_20260319_124119.csv,3,100.79691314697266
8,normal,8,1,1,22,22,45,1.000000,2026-03-19T12:41:30.047,2026-03-19T12:41:30.047,2026-03-19T12:41:30.818,771.0,2026-03-19T12:41:40.819,2026-03-19T12:41:41.350,531.0,2026-03-19T12:41:51.350,2026-03-19T12:41:51.351,2026-03-19T12:41:51.874,523.0,2026-03-19T12:42:01.874,2026-03-19T12:42:51.875,2026-03-19T12:42:51.875,10.0,10.0,10.0,10.0,50.0,3,111.216552734375,2026-03-19T12:42:14.374,archive/2026-03-19/standard_csv/raw_bytes_20260319_124216.csv,111.21174621582031,2026-03-19T12:42:26.874,archive/2026-03-19/standard_csv/raw_bytes_20260319_124229.csv,111.34152221679688,2026-03-19T12:42:39.375,archive/2026-03-19/standard_csv/raw_bytes_20260319_124241.csv,3,111.25660705566406
9,normal,9,1,1,25,25,50,1.000000,2026-03-19T12:42:51.875,2026-03-19T12:42:51.875,2026-03-19T12:42:53.174,1299.0,2026-03-19T12:43:03.175,2026-03-19T12:43:03.736,561.0,2026-03-19T12:43:13.737,2026-03-19T12:43:13.737,2026-03-19T12:43:14.270,533.0,2026-03-19T12:43:24.271,2026-03-19T12:44:14.271,2026-03-19T12:44:14.271,10.0,10.0,10.0,10.0,50.0,3,121.7748794555664,2026-03-19T12:43:36.771,archive/2026-03-19/standard_csv/raw_bytes_20260319_124338.csv,124.68539428710938,2026-03-19T12:43:49.271,archive/2026-03-19/standard_csv/raw_bytes_20260319_124351.csv,125.07096099853516,2026-03-19T12:44:01.771,archive/2026-03-19/standard_csv/raw_bytes_20260319_124403.csv,3,123.84374491373698
10,normal,10,1,1,28,28,55,1.000000,2026-03-19T12:44:14.271,2026-03-19T12:44:14.271,2026-03-19T12:44:14.756,485.0,2026-03-19T12:44:24.757,2026-03-19T12:44:25.281,524.0,2026-03-19T12:44:35.281,2026-03-19T12:44:35.282,2026-03-19T12:44:35.838,556.0,2026-03-19T12:44:45.839,2026-03-19T12:45:35.839,2026-03-19T12:45:35.839,10.0,10.0,10.0,10.0,50.0,3,135.91714477539062,2026-03-19T12:44:58.339,archive/2026-03-19/standard_csv/raw_bytes_20260319_124500.csv,140.65830993652344,2026-03-19T12:45:10.839,archive/2026-03-19/standard_csv/raw_bytes_20260319_124512.csv,140.6067352294922,2026-03-19T12:45:23.339,archive/2026-03-19/standard_csv/raw_bytes_20260319_124525.csv,3,139.06072998046875
