ID,sp_415_mean,sp_445_mean,sp_480_mean,sp_515_mean,sp_555_mean,sp_590_mean,sp_630_mean,sp_680_mean,x_mm,y_mm,z_mm,PPFD_spec_mean,segment_id,pwm_r,pwm_b,rb_ratio_pwm,ppfd_red_mean,ppfd_blue_mean,row_count,start_timestamp,end_timestamp,device_id,update_type,temperature_mean,humidity_mean,a1_raw_mean,vcap_raw_mean,co2_ppm_mean,sp_clear_mean,sp_nir_mean,spectral_gain_mean,sleep_time_mean,spec_sum,spec_per_ppfd,clean_status,clean_reason
govee-18,5,21,34,9,162,16,5,32,,,,12.222424825032553,18,33,17,1.941176,8.0668003845,4.1556244405,3,2026-04-29 14:48:40.555,2026-04-29 14:49:40.555,T6ncwg==,COMPACT,25.8066666667,47.0433333333,0.3703333333,3.9913333333,-1,219,29,1,30,284,23.235978463,keep,
govee-19,9,36,60,14,249.25,24,8,47.25,,,,19.007041295369465,19,47,23,2.043478,12.761870584,6.2451707113,4,2026-04-29 14:51:10.510,2026-04-29 14:52:40.527,T6ncwg==,COMPACT,25.78,47.1725,0.48025,3.99025,-1,325,44,1,30,447.5,23.5439063369,keep,
govee-20,11.3333333333,50.3333333333,85.6666666667,19,328,31.6666666667,11,60,,,,25.197670618693035,20,60,30,2.000000,16.7984470791,8.3992235396,3,2026-04-29 14:54:10.428,2026-04-29 14:55:10.462,T6ncwg==,COMPACT,25.7566666667,47.2,0.5023333333,3.9836666667,-1,418.3333333333,59,1,30,597,23.6926662402,keep,
govee-22,2,14,24,4,70,6,2,12,,,,5.452616532643636,22,15,15,1.000000,2.7263082663,2.7263082663,4,2026-04-29 14:59:40.303,2026-04-29 15:01:10.298,T6ncwg==,COMPACT,25.63,47.355,0.23225,3.9645,-1,79.25,11,1,30,134,24.5753573899,keep,
govee-23,5,37,64,11,155.6666666667,13,5,25,,,,12.323294957478842,23,25,25,1.000000,6.1616474787,6.1616474787,3,2026-04-29 15:02:40.343,2026-04-29 15:03:40.235,T6ncwg==,COMPACT,25.5466666667,47.5,0.3736666667,3.9596666667,-1,160,23,1,30,315.6666666667,25.6154435771,keep,
govee-24,8,58,101,17,234,19,8,36,,,,18.629274368286133,24,35,35,1.000000,9.3146371841,9.3146371841,3,2026-04-29 15:05:40.252,2026-04-29 15:06:40.254,T6ncwg==,COMPACT,25.5033333333,47.5933333333,0.446,3.94,-1,234.3333333333,34,1,30,481,25.8195778585,keep,
govee-25,10,79.3333333333,140,23,314.3333333333,25.3333333333,11,46.6666666667,,,,25.14233652750651,25,45,45,1.000000,12.5711682638,12.5711682638,3,2026-04-29 15:08:40.218,2026-04-29 15:09:40.130,T6ncwg==,COMPACT,25.55,47.69,0.5033333333,3.9396666667,-1,309.3333333333,47,1,30,649.6666666666,25.8395501928,keep,
govee-27,2,24.3333333333,43,6,66.3333333333,4,2,7,,,,5.489784399668376,27,10,20,0.500000,1.8299281332,3.6598562664,3,2026-04-29 15:14:10.073,2026-04-29 15:15:10.105,T6ncwg==,COMPACT,25.5333333333,47.85,0.2406666667,3.91,-1,43,7,1,30,154.6666666666,28.173541146,keep,
govee-28,4,52,92,13,144.25,9,5,16,,,,11.954780578613281,28,17,33,0.515152,4.0646253967,7.8901551819,4,2026-04-29 15:16:40.020,2026-04-29 15:18:10.038,T6ncwg==,COMPACT,25.48,47.895,0.36275,3.90925,-1,97,16,1,30,335.25,28.0431746777,keep,
govee-29,7,82,144.6666666667,20,223,14,9,24.6666666667,,,,18.503421783447266,29,23,47,0.489362,6.0796957288,12.4237260546,3,2026-04-29 15:19:39.967,2026-04-29 15:20:39.992,T6ncwg==,COMPACT,25.52,47.9,0.4516666667,3.894,-1,146.3333333333,25,1,30,524.3333333334,28.3371010762,keep,
govee-30,9,106,189,27,294.3333333333,19,11,32.3333333333,,,,24.479001998901367,30,30,60,0.500000,8.159667333,16.3193346659,3,2026-04-29 15:22:39.907,2026-04-29 15:23:39.849,T6ncwg==,COMPACT,25.5133333333,48.0833333333,0.504,3.8936666667,-1,197.3333333333,34,1,30,687.6666666666,28.0921038651,keep,
govee-32,2,21,36,5,69,5,2,9,,,,5.60360844930013,32,12,18,0.666667,2.2414433797,3.3621650696,3,2026-04-29 15:28:09.767,2026-04-29 15:29:09.768,T6ncwg==,COMPACT,25.42,48.1133333333,0.241,3.8633333333,-1,58,9,1,30,149,26.5900091607,keep,
govee-33,4.6666666667,46,80,12,148,11,5,20,,,,12.074602444966635,33,20,30,0.666667,4.829840978,7.244761467,3,2026-04-29 15:31:09.758,2026-04-29 15:32:09.698,T6ncwg==,COMPACT,25.3966666667,48.1833333333,0.3633333333,3.865,-1,121,19,1,30,326.6666666667,27.0540308185,keep,
govee-34,7,72,126,19,226.75,16,8,29,,,,18.553686777750652,34,28,42,0.666667,7.4214747111,11.1322120667,4,2026-04-29 15:33:39.638,2026-04-29 15:35:09.603,T6ncwg==,COMPACT,25.365,48.2325,0.451,3.84825,-1,181.75,29,1,30,503.75,27.1509380337,keep,
govee-35,10,95,169,25,303.3333333333,22,11,38.3333333333,,,,24.87228838602702,35,36,54,0.666667,9.9489153544,14.9233730316,3,2026-04-29 15:36:39.654,2026-04-29 15:37:39.551,T6ncwg==,COMPACT,25.35,48.4066666667,0.5006666667,3.8406666667,-1,243.6666666667,39,1,30,673.6666666666,27.0850295804,keep,
govee-37,2,32,57,7,65,3,3,4,,,,5.573879877726237,37,6,24,0.250000,1.1147759755,4.4591039022,3,2026-04-29 15:42:09.553,2026-04-29 15:43:09.462,T6ncwg==,COMPACT,25.31,48.5166666667,0.2406666667,3.82,-1,18,5,1,30,173,31.0376261769,keep,
govee-38,4.25,66,117,14.75,139,6,6,10,,,,11.835596084594727,38,10,40,0.250000,2.3671192169,9.4684768677,4,2026-04-29 15:44:39.529,2026-04-29 15:46:09.388,T6ncwg==,COMPACT,25.34,48.555,0.364,3.81875,-1,46,11,1,30,363,30.6701916326,keep,
govee-39,6,98,174,22,211,10,9,16,,,,18.056365331013996,39,14,56,0.250000,3.6112730662,14.4450922648,3,2026-04-29 15:47:39.448,2026-04-29 15:48:39.351,T6ncwg==,COMPACT,25.31,48.6533333333,0.4423333333,3.804,-1,79,18,1,30,546,30.238643824,keep,
govee-40,8,129,232.3333333333,30,283.3333333333,14,12,21,,,,24.266908009847004,40,18,72,0.250000,4.853381602,19.4135264079,3,2026-04-29 15:50:39.371,2026-04-29 15:51:39.371,T6ncwg==,COMPACT,25.2633333333,48.64,0.5003333333,3.8026666667,-1,110.3333333333,25,1,30,729.6666666666,30.0683822748,keep,
govee-42,2,44,78,9,76.6666666667,2,3,2,,,,6.801691850026448,42,0,30,0.000000,0,6.80169185,3,2026-04-29 15:56:09.246,2026-04-29 15:57:09.239,T6ncwg==,COMPACT,25.3,48.6833333333,0.268,3.7846666667,-1,3.3333333333,4,1,30,216.6666666667,31.854819572,keep,
govee-43,4,86,152,18,148,5,6,5,,,,13.212228775024414,43,0,50,0.000000,0,13.212228775,4,2026-04-29 15:58:39.198,2026-04-29 16:00:09.136,T6ncwg==,COMPACT,25.2525,48.7175,0.387,3.7815,-1,7,8,1,30,424,32.0914818552,keep,
govee-44,6,124,222.3333333333,26,216,7,10,7,,,,19.346717198689777,44,0,70,0.000000,0,19.3467171987,3,2026-04-29 16:01:39.112,2026-04-29 16:02:39.052,T6ncwg==,COMPACT,25.2966666667,48.7433333333,0.45,3.765,-1,10,12,1,30,618.3333333333,31.9606332683,keep,
govee-45,8,162.6666666667,295.6666666667,36,285.6666666667,9,13,9,,,,25.64708073933919,45,0,90,0.000000,0,25.6470807393,3,2026-04-29 16:04:39.090,2026-04-29 16:05:38.995,T6ncwg==,COMPACT,25.2633333333,48.8566666667,0.5093333333,3.7543333333,-1,13.6666666667,16,1,30,819.0000000001,31.9334589509,keep,
