segment_id,segment_type,condition_index,ratio_r,ratio_b,pwm_r,pwm_b,total_pwm,rb_ratio_pwm,segment_start_master_time,marker_off_request_master_time,marker_off_start_master_time,marker_off_delay_ms,marker_blue_request_master_time,marker_blue_start_master_time,marker_blue_delay_ms,marker_end_master_time,target_pwm_request_master_time,target_pwm_applied_master_time,target_pwm_delay_ms,steady_start_master_time,steady_end_master_time,segment_end_master_time,Ts,T_off,T_blue,T_settle,T_meas,N_spec,ppfd_1,ppfd_1_time,spec_file_1,ppfd_2,ppfd_2_time,spec_file_2,ppfd_3,ppfd_3_time,spec_file_3,ppfd_valid_count,PPFD_spec_mean
1,normal,1,1,1,5,5,10,1.000000,2026-03-10T11:33:35.809,2026-03-10T11:33:35.810,2026-03-10T11:33:36.690,880.0,2026-03-10T11:33:46.691,2026-03-10T11:33:47.697,1006.0,2026-03-10T11:33:57.697,2026-03-10T11:33:57.698,2026-03-10T11:33:58.905,1207.0,2026-03-10T11:34:08.905,2026-03-10T11:34:58.905,2026-03-10T11:34:58.905,10.0,10.0,10.0,10.0,50.0,3,23.41460609436035,2026-03-10T11:34:21.406,archive/2026-03-10/standard_csv/raw_bytes_20260310_113423.csv,23.90785026550293,2026-03-10T11:34:33.905,archive/2026-03-10/standard_csv/raw_bytes_20260310_113436.csv,24.116294860839844,2026-03-10T11:34:46.406,archive/2026-03-10/standard_csv/raw_bytes_20260310_113448.csv,3,23.812917073567707
2,normal,2,1,1,15,15,30,1.000000,2026-03-10T11:34:58.906,2026-03-10T11:34:58.907,2026-03-10T11:35:01.860,2953.0,2026-03-10T11:35:11.861,2026-03-10T11:35:12.689,828.0,2026-03-10T11:35:22.690,2026-03-10T11:35:22.691,2026-03-10T11:35:23.327,636.0,2026-03-10T11:35:33.327,2026-03-10T11:36:23.328,2026-03-10T11:36:23.328,10.0,10.0,10.0,10.0,50.0,3,58.52345657348633,2026-03-10T11:35:45.827,archive/2026-03-10/standard_csv/raw_bytes_20260310_113547.csv,58.94677734375,2026-03-10T11:35:58.327,archive/2026-03-10/standard_csv/raw_bytes_20260310_113600.csv,58.858421325683594,2026-03-10T11:36:10.827,archive/2026-03-10/standard_csv/raw_bytes_20260310_113612.csv,3,58.77621841430664
3,normal,3,1,1,22,22,45,1.000000,2026-03-10T11:36:23.329,2026-03-10T11:36:23.329,2026-03-10T11:36:24.561,1232.0,2026-03-10T11:36:34.562,2026-03-10T11:36:35.185,623.0,2026-03-10T11:36:45.185,2026-03-10T11:36:45.186,2026-03-10T11:36:46.276,1090.0,2026-03-10T11:36:56.276,2026-03-10T11:37:46.276,2026-03-10T11:37:46.276,10.0,10.0,10.0,10.0,50.0,3,83.93228912353516,2026-03-10T11:37:08.776,archive/2026-03-10/standard_csv/raw_bytes_20260310_113710.csv,85.29391479492188,2026-03-10T11:37:21.276,archive/2026-03-10/standard_csv/raw_bytes_20260310_113723.csv,85.1783676147461,2026-03-10T11:37:33.777,archive/2026-03-10/standard_csv/raw_bytes_20260310_113735.csv,3,84.80152384440105
4,normal,4,1,1,30,30,60,1.000000,2026-03-10T11:37:46.278,2026-03-10T11:37:46.278,2026-03-10T11:37:47.242,964.0,2026-03-10T11:37:57.243,2026-03-10T11:37:58.030,787.0,2026-03-10T11:38:08.030,2026-03-10T11:38:08.031,2026-03-10T11:38:09.313,1282.0,2026-03-10T11:38:19.313,2026-03-10T11:39:09.313,2026-03-10T11:39:09.313,10.0,10.0,10.0,10.0,50.0,3,111.72869873046875,2026-03-10T11:38:31.814,archive/2026-03-10/standard_csv/raw_bytes_20260310_113833.csv,114.63418579101562,2026-03-10T11:38:44.313,archive/2026-03-10/standard_csv/raw_bytes_20260310_113846.csv,114.41472625732422,2026-03-10T11:38:56.814,archive/2026-03-10/standard_csv/raw_bytes_20260310_113858.csv,3,113.59253692626953
5,normal,5,1,1,40,40,80,1.000000,2026-03-10T11:39:09.315,2026-03-10T11:39:09.315,2026-03-10T11:39:10.469,1154.0,2026-03-10T11:39:20.470,2026-03-10T11:39:21.392,922.0,2026-03-10T11:39:31.392,2026-03-10T11:39:31.393,2026-03-10T11:39:32.920,1527.0,2026-03-10T11:39:42.920,2026-03-10T11:40:32.921,2026-03-10T11:40:32.921,10.0,10.0,10.0,10.0,50.0,3,147.78887939453125,2026-03-10T11:39:55.421,archive/2026-03-10/standard_csv/raw_bytes_20260310_113957.csv,152.6597900390625,2026-03-10T11:40:07.921,archive/2026-03-10/standard_csv/raw_bytes_20260310_114010.csv,152.23643493652344,2026-03-10T11:40:20.421,archive/2026-03-10/standard_csv/raw_bytes_20260310_114022.csv,3,150.89503479003906
6,normal,6,1,1,50,50,100,1.000000,2026-03-10T11:40:32.922,2026-03-10T11:40:32.922,2026-03-10T11:40:33.482,560.0,2026-03-10T11:40:43.483,2026-03-10T11:40:44.496,1012.9999999999999,2026-03-10T11:40:54.497,2026-03-10T11:40:54.497,2026-03-10T11:40:55.054,557.0,2026-03-10T11:41:05.054,2026-03-10T11:41:55.055,2026-03-10T11:41:55.055,10.0,10.0,10.0,10.0,50.0,3,182.14389038085938,2026-03-10T11:41:17.554,archive/2026-03-10/standard_csv/raw_bytes_20260310_114119.csv,189.6327667236328,2026-03-10T11:41:30.055,archive/2026-03-10/standard_csv/raw_bytes_20260310_114132.csv,189.78952026367188,2026-03-10T11:41:42.554,archive/2026-03-10/standard_csv/raw_bytes_20260310_114144.csv,3,187.18872578938803
7,normal,7,3,1,8,2,10,4.000000,2026-03-10T11:41:55.056,2026-03-10T11:41:55.056,2026-03-10T11:41:55.981,925.0,2026-03-10T11:42:05.982,2026-03-10T11:42:07.032,1050.0,2026-03-10T11:42:17.033,2026-03-10T11:42:17.033,2026-03-10T11:42:18.303,1270.0,2026-03-10T11:42:28.304,2026-03-10T11:43:18.304,2026-03-10T11:43:18.304,10.0,10.0,10.0,10.0,50.0,3,21.337017059326172,2026-03-10T11:42:40.804,archive/2026-03-10/standard_csv/raw_bytes_20260310_114242.csv,21.290029525756836,2026-03-10T11:42:53.305,archive/2026-03-10/standard_csv/raw_bytes_20260310_114255.csv,21.31727409362793,2026-03-10T11:43:05.804,archive/2026-03-10/standard_csv/raw_bytes_20260310_114307.csv,3,21.314773559570312
8,normal,8,3,1,22,8,30,2.750000,2026-03-10T11:43:18.305,2026-03-10T11:43:18.306,2026-03-10T11:43:19.633,1327.0,2026-03-10T11:43:29.634,2026-03-10T11:43:30.406,772.0,2026-03-10T11:43:40.406,2026-03-10T11:43:40.407,2026-03-10T11:43:41.474,1067.0,2026-03-10T11:43:51.474,2026-03-10T11:44:41.475,2026-03-10T11:44:41.475,10.0,10.0,10.0,10.0,50.0,3,68.21965789794922,2026-03-10T11:44:03.975,archive/2026-03-10/standard_csv/raw_bytes_20260310_114406.csv,68.82128143310547,2026-03-10T11:44:16.475,archive/2026-03-10/standard_csv/raw_bytes_20260310_114418.csv,68.55375671386719,2026-03-10T11:44:28.975,archive/2026-03-10/standard_csv/raw_bytes_20260310_114431.csv,3,68.5315653483073
9,normal,9,3,1,34,11,45,3.090909,2026-03-10T11:44:41.476,2026-03-10T11:44:41.476,2026-03-10T11:44:42.169,693.0,2026-03-10T11:44:52.170,2026-03-10T11:44:52.939,769.0,2026-03-10T11:45:02.939,2026-03-10T11:45:02.940,2026-03-10T11:45:03.996,1056.0,2026-03-10T11:45:13.996,2026-03-10T11:46:03.996,2026-03-10T11:46:03.997,10.0,10.0,10.0,10.0,50.0,3,99.72505950927734,2026-03-10T11:45:26.497,archive/2026-03-10/standard_csv/raw_bytes_20260310_114528.csv,102.14723205566406,2026-03-10T11:45:38.996,archive/2026-03-10/standard_csv/raw_bytes_20260310_114541.csv,101.90927124023438,2026-03-10T11:45:51.497,archive/2026-03-10/standard_csv/raw_bytes_20260310_114553.csv,3,101.2605209350586
10,normal,10,3,1,45,15,60,3.000000,2026-03-10T11:46:03.998,2026-03-10T11:46:03.998,2026-03-10T11:46:04.507,509.0,2026-03-10T11:46:14.507,2026-03-10T11:46:15.052,545.0,2026-03-10T11:46:25.053,2026-03-10T11:46:25.053,2026-03-10T11:46:26.872,1819.0,2026-03-10T11:46:36.872,2026-03-10T11:47:26.872,2026-03-10T11:47:26.872,10.0,10.0,10.0,10.0,50.0,3,131.02200317382812,2026-03-10T11:46:49.372,archive/2026-03-10/standard_csv/raw_bytes_20260310_114651.csv,135.46580505371094,2026-03-10T11:47:01.872,archive/2026-03-10/standard_csv/raw_bytes_20260310_114704.csv,135.7352294921875,2026-03-10T11:47:14.372,archive/2026-03-10/standard_csv/raw_bytes_20260310_114716.csv,3,134.07434590657553
