# 1:1-400-34:68_20250827_095425
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-27 09:54:25.961,L_6vSQ==,26.87,45.94,1.528,4.688,224.00,2965.00,1325.00,160.00,4829.00,257.00,178.00,185.00,2533.00,3932.00,1,5
2,2025-08-27 09:54:25.966,L_6vSQ==,26.74,45.72,1.550,4.691,224.00,2967.00,1325.00,160.00,4829.00,257.00,178.00,185.00,2533.00,3933.00,1,5
3,2025-08-27 09:54:25.967,L_6vSQ==,26.72,45.72,1.528,4.688,224.00,2967.00,1325.00,160.00,4829.00,257.00,178.00,185.00,2533.00,3933.00,1,5
4,2025-08-27 09:54:25.994,T6ncwg==,25.64,51.27,1.549,4.590,224.00,2892.00,1219.00,165.00,4971.00,269.00,181.00,189.00,2643.00,3684.00,1,5
5,2025-08-27 09:54:25.997,T6ncwg==,25.60,51.31,1.549,4.590,224.00,2892.00,1220.00,165.00,4972.00,269.00,181.00,189.00,2643.00,3684.00,1,5
6,2025-08-27 09:54:25.998,T6ncwg==,25.83,51.21,1.547,4.591,224.00,2892.00,1219.00,165.00,4970.00,269.00,181.00,190.00,2644.00,3685.00,1,5
7,2025-08-27 09:54:25.999,T6ncwg==,25.67,51.18,1.547,4.588,224.00,2891.00,1220.00,165.00,4972.00,269.00,181.00,189.00,2642.00,3684.00,1,5
8,2025-08-27 09:54:30.123,L_6vSQ==,26.87,45.91,1.528,4.688,224.00,2967.00,1325.00,160.00,4829.00,257.00,178.00,185.00,2533.00,3934.00,1,5
9,2025-08-27 09:54:31.301,T6ncwg==,25.70,51.14,1.547,4.588,224.00,2892.00,1220.00,165.00,4972.00,269.00,181.00,190.00,2644.00,3685.00,1,5
10,2025-08-27 09:54:35.735,L_6vSQ==,26.77,45.79,1.523,4.686,224.00,2967.00,1325.00,160.00,4829.00,257.00,178.00,185.00,2534.00,3933.00,1,5
11,2025-08-27 09:54:36.933,T6ncwg==,25.70,51.11,1.553,4.591,224.00,2891.00,1219.00,165.00,4973.00,269.00,181.00,190.00,2644.00,3686.00,1,5
12,2025-08-27 09:54:41.255,L_6vSQ==,26.62,45.83,1.528,4.688,224.00,2968.00,1325.00,160.00,4829.00,257.00,178.00,185.00,2534.00,3933.00,1,5
