# r:1-100-18:0_20250827_092338
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-27 09:23:38.102,T6ncwg==,23.83,55.63,1.044,4.578,54.00,47.00,49.00,46.00,1465.00,121.00,63.00,72.00,1387.00,1899.00,1,5
2,2025-08-27 09:23:38.118,L_6vSQ==,24.44,51.32,0.970,4.641,57.00,46.00,47.00,45.00,1415.00,114.00,62.00,71.00,1330.00,2035.00,1,5
3,2025-08-27 09:23:40.824,T6ncwg==,23.90,55.68,1.044,4.581,54.00,47.00,49.00,46.00,1463.00,121.00,62.00,72.00,1384.00,1895.00,1,5
4,2025-08-27 09:23:42.780,L_6vSQ==,24.50,51.34,0.970,4.640,56.00,45.00,46.00,45.00,1400.00,113.00,62.00,70.00,1317.00,2014.00,1,5
5,2025-08-27 09:23:46.451,T6ncwg==,23.83,55.80,1.044,4.578,53.00,46.00,48.00,45.00,1443.00,119.00,62.00,71.00,1366.00,1869.00,1,5
6,2025-08-27 09:23:48.295,L_6vSQ==,24.25,51.30,0.971,4.641,56.00,45.00,46.00,44.00,1386.00,112.00,61.00,70.00,1307.00,1998.00,1,5
7,2025-08-27 09:23:52.077,T6ncwg==,23.81,55.74,1.044,4.578,54.00,47.00,49.00,46.00,1462.00,121.00,62.00,72.00,1378.00,1884.00,1,5
8,2025-08-27 09:23:53.923,L_6vSQ==,24.25,51.46,0.971,4.642,57.00,46.00,47.00,45.00,1427.00,115.00,63.00,71.00,1342.00,2053.00,1,5
9,2025-08-27 09:23:57.598,T6ncwg==,23.81,55.75,1.044,4.578,54.00,47.00,49.00,46.00,1479.00,122.00,63.00,73.00,1400.00,1914.00,1,5
10,2025-08-27 09:23:59.551,L_6vSQ==,24.12,51.41,0.966,4.643,57.00,46.00,47.00,45.00,1427.00,115.00,63.00,71.00,1342.00,2052.00,1,5
11,2025-08-27 09:24:03.233,T6ncwg==,23.72,55.60,1.045,4.581,54.00,47.00,49.00,46.00,1479.00,122.00,63.00,73.00,1400.00,1915.00,1,5
12,2025-08-27 09:24:05.187,L_6vSQ==,24.25,51.52,0.966,4.643,57.00,45.00,47.00,45.00,1407.00,114.00,62.00,70.00,1324.00,2024.00,1,5
13,2025-08-27 09:24:08.860,T6ncwg==,23.78,55.79,1.045,4.582,53.00,46.00,48.00,45.00,1439.00,119.00,62.00,71.00,1365.00,1866.00,1,5
14,2025-08-27 09:24:10.812,L_6vSQ==,24.37,51.39,0.966,4.643,55.00,44.00,46.00,44.00,1376.00,111.00,61.00,69.00,1292.00,1974.00,1,5
15,2025-08-27 09:24:14.482,T6ncwg==,23.78,55.66,1.044,4.582,52.00,45.00,48.00,45.00,1424.00,117.00,61.00,70.00,1348.00,1842.00,1,5
16,2025-08-27 09:24:16.436,L_6vSQ==,24.25,51.37,0.966,4.644,56.00,45.00,46.00,44.00,1391.00,112.00,61.00,70.00,1311.00,2002.00,1,5
17,2025-08-27 09:24:20.108,T6ncwg==,23.72,55.70,1.043,4.578,53.00,46.00,48.00,45.00,1445.00,119.00,62.00,71.00,1368.00,1869.00,1,5
18,2025-08-27 09:24:21.956,L_6vSQ==,24.25,51.52,0.966,4.645,56.00,45.00,46.00,44.00,1393.00,113.00,61.00,70.00,1312.00,2003.00,1,5
19,2025-08-27 09:24:25.737,T6ncwg==,23.81,55.90,1.043,4.578,53.00,46.00,49.00,45.00,1455.00,120.00,62.00,72.00,1377.00,1882.00,1,5
20,2025-08-27 09:24:27.586,L_6vSQ==,24.27,51.47,0.968,4.646,57.00,45.00,47.00,45.00,1404.00,114.00,62.00,70.00,1323.00,2020.00,1,5
21,2025-08-27 09:24:31.369,T6ncwg==,23.71,55.94,1.044,4.582,53.00,46.00,48.00,45.00,1451.00,120.00,62.00,72.00,1373.00,1876.00,1,5
22,2025-08-27 09:24:33.212,L_6vSQ==,24.25,51.62,0.968,4.646,56.00,45.00,46.00,44.00,1395.00,113.00,62.00,70.00,1313.00,2004.00,1,5
23,2025-08-27 09:24:36.992,T6ncwg==,23.73,55.87,1.045,4.580,53.00,46.00,48.00,45.00,1448.00,120.00,62.00,72.00,1372.00,1874.00,1,5
24,2025-08-27 09:24:38.838,L_6vSQ==,24.02,51.53,0.968,4.646,56.00,45.00,46.00,44.00,1398.00,113.00,62.00,70.00,1316.00,2008.00,1,5
25,2025-08-27 09:24:42.514,T6ncwg==,23.62,55.98,1.045,4.580,53.00,46.00,48.00,45.00,1439.00,119.00,61.00,71.00,1365.00,1863.00,1,5
26,2025-08-27 09:24:44.466,L_6vSQ==,24.25,51.53,0.968,4.648,56.00,45.00,46.00,44.00,1384.00,112.00,61.00,69.00,1297.00,1978.00,1,5
27,2025-08-27 09:24:48.138,T6ncwg==,23.78,56.14,1.045,4.578,52.00,45.00,48.00,45.00,1423.00,117.00,61.00,70.00,1350.00,1841.00,1,5
28,2025-08-27 09:24:49.983,L_6vSQ==,24.12,51.54,0.968,4.648,56.00,45.00,46.00,44.00,1394.00,113.00,61.00,70.00,1313.00,2002.00,1,5
29,2025-08-27 09:24:53.764,T6ncwg==,23.72,55.95,1.045,4.580,53.00,46.00,49.00,45.00,1453.00,120.00,62.00,72.00,1377.00,1879.00,1,5
30,2025-08-27 09:24:55.609,L_6vSQ==,24.27,51.66,0.965,4.648,57.00,45.00,47.00,45.00,1405.00,114.00,62.00,70.00,1324.00,2019.00,1,5
31,2025-08-27 09:24:59.393,T6ncwg==,23.72,56.17,1.045,4.580,54.00,47.00,49.00,46.00,1478.00,122.00,63.00,73.00,1401.00,1912.00,1,5
32,2025-08-27 09:25:01.237,L_6vSQ==,24.06,51.82,0.965,4.648,57.00,46.00,47.00,45.00,1427.00,115.00,61.00,70.00,1309.00,1996.00,1,5
33,2025-08-27 09:25:05.056,T6ncwg==,23.59,56.06,1.046,4.584,54.00,47.00,49.00,46.00,1463.00,121.00,62.00,72.00,1386.00,1890.00,1,5
34,2025-08-27 09:25:06.868,L_6vSQ==,24.25,51.61,0.965,4.648,57.00,45.00,47.00,45.00,1410.00,114.00,62.00,71.00,1327.00,2023.00,1,5
35,2025-08-27 09:25:10.647,T6ncwg==,23.81,56.07,1.046,4.582,54.00,47.00,49.00,46.00,1462.00,121.00,62.00,72.00,1385.00,1889.00,1,5
36,2025-08-27 09:25:12.493,L_6vSQ==,24.25,51.71,0.965,4.648,57.00,46.00,47.00,45.00,1413.00,114.00,62.00,71.00,1329.00,2027.00,1,5
37,2025-08-27 09:25:16.276,T6ncwg==,23.83,56.15,1.046,4.581,54.00,47.00,49.00,46.00,1478.00,122.00,63.00,73.00,1401.00,1911.00,1,5
38,2025-08-27 09:25:18.126,L_6vSQ==,24.12,51.79,0.972,4.648,57.00,46.00,47.00,45.00,1427.00,115.00,63.00,71.00,1344.00,2049.00,1,5
39,2025-08-27 09:25:21.917,T6ncwg==,23.59,56.10,1.053,4.582,54.00,47.00,49.00,46.00,1478.00,122.00,63.00,73.00,1401.00,1911.00,1,5
40,2025-08-27 09:25:23.655,L_6vSQ==,24.18,51.71,0.972,4.650,57.00,46.00,47.00,45.00,1427.00,115.00,63.00,71.00,1344.00,2049.00,1,5
41,2025-08-27 09:25:27.447,T6ncwg==,23.62,56.16,1.054,4.584,54.00,47.00,49.00,46.00,1478.00,122.00,63.00,73.00,1402.00,1911.00,1,5
42,2025-08-27 09:25:29.294,L_6vSQ==,24.01,51.63,0.969,4.650,57.00,46.00,47.00,45.00,1427.00,115.00,63.00,71.00,1344.00,2048.00,1,5
43,2025-08-27 09:25:33.076,T6ncwg==,23.60,56.13,1.053,4.584,54.00,47.00,49.00,46.00,1478.00,122.00,63.00,73.00,1402.00,1911.00,1,5
44,2025-08-27 09:25:34.925,L_6vSQ==,23.99,51.69,0.969,4.650,57.00,46.00,47.00,45.00,1426.00,115.00,63.00,71.00,1345.00,2049.00,1,5
45,2025-08-27 09:25:38.705,T6ncwg==,23.62,56.13,1.053,4.584,53.00,46.00,48.00,45.00,1448.00,119.00,62.00,72.00,1373.00,1870.00,1,5
