# r:1-500-89:0_20250827_085316
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-27 08:53:16.881,L_6vSQ==,24.75,51.00,1.625,4.683,267.00,212.00,216.00,211.00,6584.00,536.00,296.00,330.00,5930.00,9802.00,1,5
2,2025-08-27 08:53:16.897,T6ncwg==,24.06,54.93,1.726,4.594,255.00,220.00,228.00,217.00,6864.00,570.00,299.00,341.00,6242.00,9268.00,1,5
3,2025-08-27 08:53:20.255,L_6vSQ==,24.74,51.05,1.620,4.683,268.00,213.00,217.00,212.00,6598.00,537.00,297.00,331.00,5951.00,9837.00,1,5
4,2025-08-27 08:53:21.670,T6ncwg==,24.09,54.91,1.672,4.584,255.00,220.00,228.00,217.00,6862.00,570.00,299.00,341.00,6244.00,9273.00,1,5
5,2025-08-27 08:53:25.882,L_6vSQ==,24.80,50.90,1.620,4.683,268.00,213.00,217.00,212.00,6597.00,537.00,297.00,331.00,5948.00,9835.00,1,5
6,2025-08-27 08:53:27.295,T6ncwg==,24.22,55.07,1.672,4.584,255.00,220.00,228.00,217.00,6864.00,570.00,299.00,341.00,6242.00,9272.00,1,5
7,2025-08-27 08:53:31.508,L_6vSQ==,24.74,50.86,1.625,4.690,268.00,212.00,217.00,211.00,6590.00,536.00,297.00,331.00,5950.00,9841.00,1,5
8,2025-08-27 08:53:32.925,T6ncwg==,24.18,55.16,1.685,4.590,255.00,220.00,228.00,217.00,6864.00,570.00,299.00,340.00,6230.00,9258.00,1,5
9,2025-08-27 08:53:37.025,L_6vSQ==,24.87,50.78,1.624,4.683,269.00,213.00,217.00,212.00,6615.00,538.00,297.00,332.00,5963.00,9867.00,1,5
10,2025-08-27 08:53:38.545,T6ncwg==,24.09,55.14,1.726,4.594,256.00,220.00,228.00,218.00,6884.00,571.00,300.00,342.00,6257.00,9304.00,1,5
11,2025-08-27 08:53:42.646,L_6vSQ==,24.94,50.95,1.624,4.680,269.00,213.00,217.00,212.00,6614.00,538.00,297.00,332.00,5963.00,9865.00,1,5
12,2025-08-27 08:53:44.168,T6ncwg==,24.22,55.26,1.685,4.590,256.00,220.00,228.00,218.00,6881.00,571.00,300.00,342.00,6257.00,9302.00,1,5
13,2025-08-27 08:53:48.272,L_6vSQ==,24.87,50.91,1.624,4.680,269.00,213.00,217.00,212.00,6613.00,538.00,297.00,332.00,5962.00,9868.00,1,5
14,2025-08-27 08:53:49.795,T6ncwg==,24.31,55.40,1.685,4.590,256.00,220.00,228.00,218.00,6884.00,571.00,300.00,342.00,6256.00,9303.00,1,5
15,2025-08-27 08:53:53.898,L_6vSQ==,24.74,50.80,1.628,4.680,269.00,213.00,217.00,212.00,6613.00,538.00,297.00,332.00,5961.00,9869.00,1,5
16,2025-08-27 08:53:55.418,T6ncwg==,24.28,55.29,1.685,4.587,256.00,220.00,228.00,218.00,6884.00,571.00,300.00,341.00,6255.00,9306.00,1,5
17,2025-08-27 08:53:59.521,L_6vSQ==,25.00,50.77,1.658,4.683,269.00,213.00,217.00,212.00,6615.00,538.00,297.00,332.00,5961.00,9872.00,1,5
18,2025-08-27 08:54:00.934,T6ncwg==,24.36,55.33,1.700,4.590,256.00,220.00,228.00,218.00,6885.00,571.00,300.00,341.00,6255.00,9309.00,1,5
19,2025-08-27 08:54:05.150,L_6vSQ==,24.77,50.79,1.684,4.692,269.00,213.00,217.00,212.00,6614.00,538.00,297.00,332.00,5959.00,9871.00,1,5
20,2025-08-27 08:54:06.563,T6ncwg==,24.33,55.17,1.700,4.590,256.00,220.00,228.00,218.00,6884.00,571.00,300.00,342.00,6255.00,9311.00,1,5
21,2025-08-27 08:54:10.671,L_6vSQ==,24.94,50.87,1.684,4.692,269.00,213.00,217.00,212.00,6615.00,538.00,298.00,332.00,5959.00,9875.00,1,5
22,2025-08-27 08:54:12.194,T6ncwg==,24.34,55.19,1.728,4.594,256.00,220.00,228.00,218.00,6886.00,571.00,300.00,342.00,6253.00,9312.00,1,5
23,2025-08-27 08:54:16.298,L_6vSQ==,24.75,50.56,1.677,4.692,269.00,213.00,217.00,212.00,6616.00,539.00,298.00,332.00,5959.00,9877.00,1,5
24,2025-08-27 08:54:17.818,T6ncwg==,24.34,55.16,1.728,4.594,256.00,220.00,228.00,218.00,6885.00,571.00,300.00,342.00,6253.00,9312.00,1,5
25,2025-08-27 08:54:21.923,L_6vSQ==,25.00,50.66,1.680,4.700,269.00,213.00,217.00,212.00,6615.00,539.00,297.00,332.00,5958.00,9879.00,1,5
26,2025-08-27 08:54:23.444,T6ncwg==,24.45,55.25,1.683,4.590,256.00,220.00,228.00,218.00,6886.00,571.00,300.00,341.00,6252.00,9315.00,1,5
27,2025-08-27 08:54:27.547,L_6vSQ==,25.00,50.45,1.680,4.700,269.00,213.00,217.00,212.00,6616.00,539.00,298.00,332.00,5958.00,9880.00,1,5
28,2025-08-27 08:54:29.071,T6ncwg==,24.39,55.09,1.728,4.590,256.00,220.00,228.00,218.00,6887.00,572.00,300.00,341.00,6251.00,9317.00,1,5
29,2025-08-27 08:54:33.174,L_6vSQ==,24.94,50.40,1.655,4.700,269.00,213.00,217.00,212.00,6616.00,539.00,298.00,332.00,5957.00,9881.00,1,5
30,2025-08-27 08:54:34.695,T6ncwg==,24.36,54.84,1.728,4.590,256.00,220.00,228.00,218.00,6886.00,572.00,300.00,342.00,6247.00,9319.00,1,5
31,2025-08-27 08:54:38.801,L_6vSQ==,25.00,50.11,1.630,4.685,269.00,213.00,217.00,212.00,6615.00,538.00,298.00,332.00,5952.00,9880.00,1,5
32,2025-08-27 08:54:40.323,T6ncwg==,24.39,54.85,1.692,4.593,256.00,220.00,228.00,218.00,6881.00,571.00,300.00,341.00,6249.00,9317.00,1,5
33,2025-08-27 08:54:44.317,L_6vSQ==,24.94,50.46,1.630,4.680,269.00,213.00,217.00,212.00,6614.00,538.00,297.00,332.00,5954.00,9880.00,1,5
34,2025-08-27 08:54:45.947,T6ncwg==,24.34,54.93,1.677,4.583,256.00,220.00,228.00,218.00,6886.00,571.00,300.00,342.00,6249.00,9320.00,1,5
35,2025-08-27 08:54:49.947,L_6vSQ==,25.00,50.47,1.630,4.680,269.00,213.00,217.00,212.00,6616.00,538.00,298.00,332.00,5953.00,9881.00,1,5
36,2025-08-27 08:54:51.469,T6ncwg==,24.45,55.04,1.677,4.583,256.00,220.00,228.00,218.00,6886.00,572.00,300.00,341.00,6248.00,9319.00,1,5
37,2025-08-27 08:54:55.571,L_6vSQ==,25.00,50.34,1.630,4.682,269.00,213.00,217.00,212.00,6615.00,538.00,298.00,332.00,5952.00,9883.00,1,5
38,2025-08-27 08:54:57.096,T6ncwg==,24.39,55.06,1.692,4.593,256.00,220.00,228.00,218.00,6887.00,572.00,300.00,342.00,6248.00,9324.00,1,5
39,2025-08-27 08:55:01.200,L_6vSQ==,25.00,50.53,1.655,4.685,268.00,213.00,217.00,212.00,6593.00,537.00,297.00,331.00,5937.00,9861.00,1,5
