# 3:1-600-82:44_20250826_174414
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-26 17:44:14.225,T6ncwg==,28.18,53.30,1.730,4.584,319.00,2107.00,996.00,258.00,7946.00,564.00,324.00,354.00,5827.00,8812.00,1,5
2,2025-08-26 17:44:14.246,L_6vSQ==,27.99,50.72,1.759,4.697,327.00,2143.00,1059.00,250.00,7654.00,533.00,320.00,344.00,5555.00,9351.00,1,5
3,2025-08-26 17:44:14.249,L_6vSQ==,28.25,50.70,1.759,4.704,327.00,2144.00,1059.00,250.00,7655.00,533.00,320.00,344.00,5556.00,9353.00,1,5
4,2025-08-26 17:44:14.469,T6ncwg==,28.03,53.26,1.742,4.587,318.00,2099.00,993.00,257.00,7926.00,563.00,323.00,353.00,5812.00,8785.00,1,5
5,2025-08-26 17:44:17.934,L_6vSQ==,27.94,50.68,1.760,4.701,326.00,2134.00,1055.00,249.00,7633.00,532.00,319.00,343.00,5540.00,9327.00,1,5
6,2025-08-26 17:44:20.098,T6ncwg==,28.05,53.31,1.758,4.584,317.00,2096.00,992.00,257.00,7918.00,562.00,323.00,353.00,5813.00,8786.00,1,5
7,2025-08-26 17:44:23.561,L_6vSQ==,28.05,50.63,1.759,4.701,326.00,2133.00,1054.00,249.00,7627.00,531.00,319.00,343.00,5537.00,9321.00,1,5
8,2025-08-26 17:44:25.726,T6ncwg==,28.18,53.40,1.758,4.571,317.00,2095.00,991.00,257.00,7915.00,562.00,322.00,353.00,5812.00,8784.00,1,5
9,2025-08-26 17:44:29.193,L_6vSQ==,27.99,50.68,1.730,4.697,326.00,2131.00,1053.00,249.00,7623.00,531.00,318.00,343.00,5539.00,9319.00,1,5
10,2025-08-26 17:44:31.361,T6ncwg==,28.03,53.43,1.758,4.569,319.00,2106.00,996.00,258.00,7946.00,564.00,324.00,354.00,5830.00,8810.00,1,5
11,2025-08-26 17:44:34.826,L_6vSQ==,27.99,50.79,1.759,4.697,327.00,2144.00,1059.00,250.00,7653.00,533.00,319.00,344.00,5557.00,9349.00,1,5
12,2025-08-26 17:44:36.993,T6ncwg==,28.00,53.35,1.869,4.569,319.00,2107.00,996.00,258.00,7943.00,564.00,324.00,354.00,5830.00,8810.00,1,5
13,2025-08-26 17:44:40.348,L_6vSQ==,27.99,50.74,1.760,4.701,327.00,2144.00,1059.00,250.00,7655.00,533.00,320.00,344.00,5558.00,9350.00,1,5
14,2025-08-26 17:44:42.620,T6ncwg==,28.05,53.34,1.869,4.571,318.00,2099.00,992.00,257.00,7926.00,563.00,323.00,353.00,5816.00,8788.00,1,5
