# r:1-550-100:0_20250827_084615
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-27 08:46:15.937,T6ncwg==,23.07,59.03,1.735,4.593,280.00,242.00,252.00,239.00,7544.00,626.00,327.00,377.00,6995.00,10004.00,1,5
2,2025-08-27 08:46:15.941,T6ncwg==,22.91,58.85,1.744,4.595,280.00,242.00,252.00,239.00,7544.00,626.00,327.00,376.00,6989.00,10005.00,1,5
3,2025-08-27 08:46:15.953,L_6vSQ==,23.31,54.85,1.725,4.689,294.00,234.00,240.00,232.00,7246.00,590.00,324.00,365.00,6666.00,10630.00,1,5
4,2025-08-27 08:46:19.632,L_6vSQ==,23.38,54.73,1.725,4.689,294.00,234.00,240.00,232.00,7246.00,590.00,324.00,365.00,6659.00,10628.00,1,5
5,2025-08-27 08:46:20.610,T6ncwg==,22.91,58.76,1.744,4.589,280.00,242.00,252.00,238.00,7541.00,626.00,327.00,376.00,6986.00,10007.00,1,5
6,2025-08-27 08:46:25.261,L_6vSQ==,23.25,54.56,1.725,4.695,294.00,234.00,240.00,232.00,7244.00,590.00,324.00,365.00,6656.00,10631.00,1,5
7,2025-08-27 08:46:26.240,T6ncwg==,22.91,58.66,1.744,4.589,280.00,242.00,252.00,239.00,7540.00,626.00,327.00,376.00,6977.00,10006.00,1,5
8,2025-08-27 08:46:30.893,L_6vSQ==,23.44,54.51,1.725,4.695,294.00,234.00,239.00,232.00,7243.00,590.00,324.00,365.00,6652.00,10631.00,1,5
9,2025-08-27 08:46:31.874,T6ncwg==,22.85,58.66,1.744,4.592,280.00,242.00,252.00,238.00,7538.00,626.00,327.00,376.00,6978.00,10011.00,1,5
10,2025-08-27 08:46:36.526,L_6vSQ==,23.47,54.50,1.722,4.685,294.00,234.00,239.00,232.00,7242.00,589.00,324.00,365.00,6643.00,10633.00,1,5
11,2025-08-27 08:46:37.396,T6ncwg==,23.09,58.54,1.879,4.592,280.00,242.00,251.00,238.00,7537.00,626.00,327.00,376.00,6970.00,10014.00,1,5
12,2025-08-27 08:46:42.051,L_6vSQ==,23.44,54.37,1.712,4.681,294.00,234.00,239.00,232.00,7238.00,589.00,324.00,365.00,6644.00,10629.00,1,5
13,2025-08-27 08:46:43.028,T6ncwg==,23.07,58.45,1.744,4.594,280.00,242.00,251.00,238.00,7536.00,626.00,327.00,376.00,6970.00,10013.00,1,5
14,2025-08-27 08:46:47.685,L_6vSQ==,23.49,54.30,1.699,4.681,294.00,234.00,239.00,232.00,7238.00,589.00,324.00,365.00,6641.00,10635.00,1,5
15,2025-08-27 08:46:48.663,T6ncwg==,23.04,58.53,1.744,4.591,280.00,242.00,251.00,238.00,7534.00,626.00,327.00,376.00,6967.00,10017.00,1,5
16,2025-08-27 08:46:53.320,L_6vSQ==,23.38,54.11,1.712,4.685,293.00,234.00,239.00,232.00,7237.00,589.00,324.00,365.00,6639.00,10640.00,1,5
17,2025-08-27 08:46:54.298,T6ncwg==,22.86,58.43,1.732,4.588,280.00,242.00,251.00,238.00,7534.00,626.00,327.00,376.00,6963.00,10017.00,1,5
18,2025-08-27 08:46:58.950,L_6vSQ==,23.62,54.28,1.719,4.685,293.00,233.00,238.00,231.00,7213.00,587.00,323.00,363.00,6613.00,10605.00,1,5
19,2025-08-27 08:46:59.925,T6ncwg==,23.08,58.19,1.744,4.591,279.00,241.00,251.00,238.00,7510.00,624.00,326.00,374.00,6940.00,9991.00,1,5
20,2025-08-27 08:47:04.512,L_6vSQ==,23.49,54.20,1.722,4.691,293.00,233.00,238.00,231.00,7214.00,587.00,323.00,363.00,6611.00,10606.00,1,5
21,2025-08-27 08:47:05.469,T6ncwg==,23.07,58.15,1.744,4.594,279.00,241.00,250.00,238.00,7509.00,624.00,326.00,374.00,6937.00,9994.00,1,5
22,2025-08-27 08:47:10.099,L_6vSQ==,23.44,54.15,1.720,4.691,293.00,233.00,238.00,231.00,7213.00,587.00,323.00,363.00,6608.00,10609.00,1,5
23,2025-08-27 08:47:11.075,T6ncwg==,23.32,58.15,1.777,4.591,279.00,241.00,250.00,238.00,7508.00,624.00,326.00,374.00,6934.00,9997.00,1,5
24,2025-08-27 08:47:15.728,L_6vSQ==,23.62,54.17,1.720,4.691,293.00,233.00,238.00,231.00,7215.00,587.00,323.00,363.00,6606.00,10615.00,1,5
