# 1:1-52-4:6_20250827_102508
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-27 10:25:08.709,T6ncwg==,23.78,53.45,0.853,4.160,28.00,385.00,179.00,23.00,690.00,38.00,25.00,26.00,382.00,499.00,1,5
2,2025-08-27 10:25:08.724,L_6vSQ==,24.52,48.58,0.786,4.319,29.00,394.00,194.00,22.00,670.00,36.00,24.00,25.00,368.00,536.00,1,5
3,2025-08-27 10:25:09.382,L_6vSQ==,24.50,48.58,0.786,4.319,29.00,394.00,194.00,22.00,671.00,36.00,24.00,25.00,368.00,537.00,1,5
4,2025-08-27 10:25:12.944,T6ncwg==,23.90,53.42,0.853,4.060,27.00,374.00,174.00,22.00,661.00,36.00,24.00,25.00,363.00,472.00,1,5
5,2025-08-27 10:25:15.005,L_6vSQ==,24.50,48.63,0.786,4.237,27.00,378.00,186.00,21.00,631.00,33.00,23.00,24.00,341.00,496.00,1,5
6,2025-08-27 10:25:18.571,T6ncwg==,23.83,53.31,0.852,4.027,27.00,371.00,172.00,22.00,653.00,35.00,23.00,24.00,358.00,466.00,1,5
7,2025-08-27 10:25:20.629,L_6vSQ==,24.50,48.58,0.786,4.208,28.00,383.00,189.00,22.00,644.00,34.00,23.00,24.00,350.00,509.00,1,5
8,2025-08-27 10:25:24.198,T6ncwg==,23.72,53.38,0.852,3.989,28.00,381.00,177.00,23.00,677.00,37.00,25.00,26.00,382.00,499.00,1,5
9,2025-08-27 10:25:26.260,L_6vSQ==,24.62,48.60,0.786,4.182,29.00,394.00,194.00,22.00,670.00,36.00,24.00,25.00,368.00,536.00,1,5
10,2025-08-27 10:25:29.721,T6ncwg==,23.85,53.55,0.853,3.989,28.00,386.00,179.00,23.00,690.00,38.00,25.00,26.00,382.00,498.00,1,5
11,2025-08-27 10:25:31.888,L_6vSQ==,24.50,48.72,0.786,4.182,29.00,394.00,194.00,22.00,670.00,36.00,24.00,25.00,368.00,536.00,1,5
12,2025-08-27 10:25:35.347,T6ncwg==,23.84,53.66,0.853,3.989,28.00,386.00,179.00,23.00,690.00,38.00,25.00,26.00,382.00,499.00,1,5
13,2025-08-27 10:25:37.514,L_6vSQ==,24.50,48.75,0.786,4.182,29.00,394.00,194.00,22.00,670.00,36.00,24.00,25.00,368.00,536.00,1,5
14,2025-08-27 10:25:40.974,T6ncwg==,23.77,53.47,0.853,3.899,27.00,371.00,172.00,22.00,653.00,35.00,23.00,24.00,355.00,462.00,1,5
15,2025-08-27 10:25:43.031,L_6vSQ==,24.56,48.65,0.785,4.100,27.00,377.00,185.00,21.00,627.00,33.00,23.00,24.00,339.00,493.00,1,5
16,2025-08-27 10:25:46.594,T6ncwg==,23.81,53.35,0.853,3.868,27.00,371.00,172.00,22.00,651.00,35.00,23.00,24.00,356.00,464.00,1,5
17,2025-08-27 10:25:48.659,L_6vSQ==,24.50,48.58,0.785,4.078,28.00,383.00,188.00,22.00,643.00,34.00,23.00,24.00,348.00,506.00,1,5
18,2025-08-27 10:25:52.226,T6ncwg==,23.72,53.52,0.852,3.830,27.00,375.00,174.00,22.00,664.00,36.00,24.00,25.00,369.00,480.00,1,5
19,2025-08-27 10:25:54.288,L_6vSQ==,24.50,48.70,0.785,4.058,29.00,394.00,194.00,22.00,671.00,36.00,24.00,25.00,369.00,536.00,1,5
20,2025-08-27 10:25:57.854,T6ncwg==,23.81,53.48,0.852,3.830,28.00,386.00,179.00,23.00,690.00,38.00,25.00,26.00,383.00,499.00,1,5
21,2025-08-27 10:25:59.914,L_6vSQ==,24.38,48.73,0.785,4.058,29.00,394.00,194.00,22.00,670.00,36.00,24.00,25.00,368.00,536.00,1,5
22,2025-08-27 10:26:03.436,T6ncwg==,23.87,53.68,0.853,3.830,28.00,385.00,179.00,23.00,690.00,38.00,25.00,26.00,382.00,498.00,1,5
23,2025-08-27 10:26:05.557,L_6vSQ==,24.50,48.86,0.785,4.058,28.00,387.00,190.00,22.00,652.00,35.00,24.00,25.00,355.00,516.00,1,5
24,2025-08-27 10:26:09.106,T6ncwg==,23.72,53.49,0.852,3.738,27.00,377.00,175.00,22.00,668.00,36.00,24.00,25.00,367.00,478.00,1,5
25,2025-08-27 10:26:11.168,L_6vSQ==,24.50,48.75,0.785,3.985,28.00,384.00,189.00,22.00,646.00,34.00,23.00,24.00,352.00,511.00,1,5
26,2025-08-27 10:26:14.730,T6ncwg==,23.72,53.31,0.852,3.706,27.00,375.00,174.00,22.00,662.00,36.00,24.00,25.00,365.00,476.00,1,5
27,2025-08-27 10:26:16.681,L_6vSQ==,24.37,48.52,0.785,3.954,27.00,381.00,187.00,21.00,639.00,34.00,23.00,24.00,352.00,511.00,1,5
28,2025-08-27 10:26:20.354,T6ncwg==,23.65,53.33,0.850,3.668,28.00,386.00,179.00,23.00,689.00,38.00,25.00,26.00,383.00,498.00,1,5
29,2025-08-27 10:26:22.308,L_6vSQ==,24.50,48.59,0.780,3.926,29.00,394.00,194.00,22.00,671.00,36.00,24.00,25.00,369.00,536.00,1,5
30,2025-08-27 10:26:25.872,T6ncwg==,23.72,53.25,0.850,3.668,28.00,386.00,179.00,23.00,690.00,38.00,25.00,26.00,383.00,498.00,1,5
31,2025-08-27 10:26:27.934,L_6vSQ==,24.37,48.43,0.780,3.926,29.00,394.00,194.00,22.00,671.00,36.00,24.00,25.00,369.00,536.00,1,5
32,2025-08-27 10:26:31.494,T6ncwg==,23.78,53.35,0.852,3.668,28.00,386.00,179.00,23.00,690.00,38.00,25.00,26.00,383.00,498.00,1,5
33,2025-08-27 10:26:33.554,L_6vSQ==,24.25,48.39,0.785,3.926,29.00,394.00,194.00,22.00,670.00,36.00,24.00,25.00,369.00,536.00,1,5
34,2025-08-27 10:26:37.123,T6ncwg==,23.72,53.33,0.853,3.578,27.00,369.00,171.00,22.00,647.00,35.00,23.00,24.00,353.00,459.00,1,5
35,2025-08-27 10:26:39.183,L_6vSQ==,24.50,48.60,0.782,3.856,27.00,376.00,185.00,21.00,626.00,33.00,23.00,24.00,339.00,492.00,1,5
