# 5:1-400-59:19_20250826_221440
id,timestamp,device_id,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2025-08-26 22:14:40.572,L_6vSQ==,25.74,57.23,1.556,4.692,217.00,1070.00,571.00,170.00,5222.00,380.00,222.00,243.00,4128.00,6703.00,1,5
2,2025-08-26 22:14:40.586,T6ncwg==,26.13,58.85,1.548,4.584,210.00,1056.00,542.00,174.00,5411.00,402.00,224.00,249.00,4326.00,6299.00,1,5
3,2025-08-26 22:14:41.676,T6ncwg==,26.04,58.78,1.611,4.589,210.00,1056.00,542.00,174.00,5411.00,402.00,224.00,249.00,4327.00,6298.00,1,5
4,2025-08-26 22:14:44.378,L_6vSQ==,25.72,57.17,1.554,4.692,217.00,1071.00,571.00,170.00,5222.00,380.00,222.00,243.00,4129.00,6704.00,1,5
5,2025-08-26 22:14:47.300,T6ncwg==,26.06,58.77,1.612,4.590,210.00,1055.00,542.00,174.00,5410.00,402.00,224.00,249.00,4327.00,6298.00,1,5
6,2025-08-26 22:14:49.999,L_6vSQ==,25.68,57.22,1.530,4.692,217.00,1070.00,571.00,170.00,5218.00,380.00,222.00,243.00,4129.00,6703.00,1,5
7,2025-08-26 22:14:52.922,T6ncwg==,26.10,58.80,1.611,4.593,210.00,1055.00,542.00,174.00,5407.00,401.00,224.00,249.00,4327.00,6297.00,1,5
8,2025-08-26 22:14:55.629,L_6vSQ==,25.74,57.24,1.530,4.692,217.00,1071.00,571.00,170.00,5221.00,380.00,222.00,243.00,4130.00,6703.00,1,5
9,2025-08-26 22:14:58.450,T6ncwg==,26.07,58.84,1.547,4.593,210.00,1056.00,542.00,174.00,5407.00,402.00,224.00,249.00,4327.00,6296.00,1,5
10,2025-08-26 22:15:01.266,L_6vSQ==,25.62,57.18,1.530,4.692,217.00,1071.00,571.00,170.00,5222.00,380.00,222.00,243.00,4129.00,6701.00,1,5
11,2025-08-26 22:15:04.149,T6ncwg==,26.07,58.87,1.547,4.593,210.00,1055.00,542.00,174.00,5410.00,402.00,224.00,249.00,4326.00,6295.00,1,5
12,2025-08-26 22:15:06.791,L_6vSQ==,25.55,57.23,1.530,4.692,217.00,1070.00,570.00,170.00,5220.00,380.00,222.00,243.00,4130.00,6700.00,1,5
13,2025-08-26 22:15:09.712,T6ncwg==,26.01,58.80,1.548,4.595,210.00,1055.00,542.00,174.00,5409.00,402.00,224.00,249.00,4327.00,6296.00,1,5
14,2025-08-26 22:15:12.412,L_6vSQ==,25.74,57.22,1.537,4.693,217.00,1070.00,571.00,170.00,5221.00,380.00,222.00,243.00,4130.00,6701.00,1,5
15,2025-08-26 22:15:15.334,T6ncwg==,26.18,58.93,1.548,4.597,210.00,1055.00,542.00,174.00,5408.00,402.00,224.00,249.00,4327.00,6295.00,1,5
16,2025-08-26 22:15:18.036,L_6vSQ==,25.62,57.09,1.492,4.677,217.00,1070.00,571.00,170.00,5221.00,380.00,222.00,243.00,4131.00,6700.00,1,5
17,2025-08-26 22:15:20.961,T6ncwg==,26.07,59.09,1.548,4.595,210.00,1055.00,542.00,174.00,5409.00,401.00,224.00,249.00,4328.00,6295.00,1,5
18,2025-08-26 22:15:23.661,L_6vSQ==,25.62,57.05,1.492,4.677,217.00,1070.00,571.00,170.00,5222.00,380.00,222.00,243.00,4131.00,6700.00,1,5
19,2025-08-26 22:15:26.583,T6ncwg==,26.01,59.12,1.546,4.589,210.00,1055.00,542.00,174.00,5409.00,402.00,224.00,249.00,4328.00,6294.00,1,5
20,2025-08-26 22:15:29.284,L_6vSQ==,25.62,57.13,1.504,4.682,217.00,1070.00,570.00,170.00,5222.00,380.00,222.00,243.00,4132.00,6698.00,1,5
21,2025-08-26 22:15:32.207,T6ncwg==,26.04,59.12,1.546,4.589,210.00,1055.00,542.00,174.00,5409.00,402.00,224.00,249.00,4330.00,6294.00,1,5
22,2025-08-26 22:15:34.910,L_6vSQ==,25.49,57.25,1.537,4.684,217.00,1069.00,570.00,170.00,5219.00,380.00,222.00,243.00,4132.00,6697.00,1,5
