id,timestamp,device_id,update_type,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time,PPFD,led_status
4280,2025-09-17 07:00:56.823,L_6vSQ==,PACKET_DATA,22.22,68.61,0.018,2.983,161.0,838.0,447.0,126.0,3871.0,281.0,162.0,181.0,3170.0,4753.0,1,90,300,1
4282,2025-09-17 07:02:27.388,L_6vSQ==,PACKET_DATA,22.63,67.92,0.018,2.99,161.0,841.0,448.0,127.0,3874.0,281.0,162.0,181.0,3158.0,4770.0,1,90,300,1
4284,2025-09-17 07:03:58.030,L_6vSQ==,PACKET_DATA,22.94,67.2,0.018,2.99,162.0,844.0,450.0,127.0,3879.0,281.0,162.0,181.0,3152.0,4789.0,1,90,300,1
4286,2025-09-17 07:05:28.563,L_6vSQ==,PACKET_DATA,23.12,65.87,0.018,2.99,162.0,846.0,451.0,127.0,3885.0,281.0,163.0,181.0,3146.0,4809.0,1,90,300,1
4288,2025-09-17 07:06:59.229,L_6vSQ==,PACKET_DATA,23.5,65.23,1.38,3.386,162.0,847.0,452.0,127.0,3889.0,282.0,163.0,181.0,3142.0,4823.0,1,90,300,1
4290,2025-09-17 07:08:29.792,L_6vSQ==,PACKET_DATA,23.74,64.12,1.38,4.017,162.0,849.0,453.0,128.0,3893.0,282.0,163.0,181.0,3138.0,4842.0,1,90,300,1
4292,2025-09-17 07:10:00.421,L_6vSQ==,PACKET_DATA,23.81,63.35,1.374,4.275,162.0,850.0,454.0,128.0,3895.0,282.0,164.0,182.0,3134.0,4855.0,1,90,300,1
4294,2025-09-17 07:11:30.978,L_6vSQ==,PACKET_DATA,24.13,62.67,1.374,4.275,163.0,850.0,454.0,128.0,3901.0,282.0,164.0,182.0,3131.0,4867.0,1,90,300,1
4296,2025-09-17 07:13:01.638,L_6vSQ==,PACKET_DATA,24.47,61.99,1.373,4.275,163.0,851.0,455.0,128.0,3904.0,283.0,164.0,182.0,3128.0,4877.0,1,90,300,1
4298,2025-09-17 07:14:32.281,L_6vSQ==,PACKET_DATA,24.56,61.68,1.373,4.701,163.0,852.0,455.0,128.0,3907.0,283.0,164.0,182.0,3126.0,4886.0,1,90,300,1
4300,2025-09-17 07:16:02.805,L_6vSQ==,PACKET_DATA,24.62,61.22,1.374,4.714,163.0,852.0,455.0,128.0,3908.0,283.0,164.0,182.0,3123.0,4894.0,1,90,300,1
4302,2025-09-17 07:17:33.423,L_6vSQ==,PACKET_DATA,24.87,60.3,1.384,4.708,163.0,853.0,456.0,128.0,3910.0,283.0,165.0,182.0,3121.0,4902.0,1,90,300,1
4304,2025-09-17 07:19:04.038,L_6vSQ==,PACKET_DATA,25.0,60.09,1.384,4.708,163.0,853.0,456.0,128.0,3911.0,283.0,165.0,182.0,3119.0,4907.0,1,90,300,1
4306,2025-09-17 07:20:34.608,L_6vSQ==,PACKET_DATA,25.01,59.52,1.384,4.708,163.0,853.0,456.0,128.0,3912.0,283.0,165.0,182.0,3117.0,4913.0,1,90,300,1
4308,2025-09-17 07:22:05.303,L_6vSQ==,PACKET_DATA,25.25,59.22,1.384,4.718,163.0,853.0,457.0,128.0,3914.0,283.0,165.0,182.0,3116.0,4919.0,1,90,300,1
4310,2025-09-17 07:23:35.826,L_6vSQ==,PACKET_DATA,25.27,58.66,1.391,4.718,164.0,854.0,457.0,128.0,3915.0,284.0,165.0,182.0,3114.0,4923.0,1,90,300,1
4312,2025-09-17 07:25:06.519,L_6vSQ==,PACKET_DATA,25.49,58.5,1.417,4.718,164.0,854.0,457.0,128.0,3917.0,284.0,165.0,182.0,3114.0,4927.0,1,90,300,1
4314,2025-09-17 07:26:37.056,L_6vSQ==,PACKET_DATA,25.62,58.33,1.417,4.718,164.0,854.0,457.0,129.0,3918.0,284.0,165.0,182.0,3112.0,4931.0,1,90,300,1
4316,2025-09-17 07:28:07.716,L_6vSQ==,PACKET_DATA,25.62,57.9,1.408,4.715,164.0,854.0,457.0,129.0,3918.0,284.0,165.0,182.0,3110.0,4933.0,1,90,300,1
4318,2025-09-17 07:29:38.249,L_6vSQ==,PACKET_DATA,25.74,57.78,1.417,4.718,164.0,854.0,458.0,129.0,3918.0,284.0,165.0,182.0,3109.0,4936.0,1,90,300,1
4320,2025-09-17 07:31:08.915,L_6vSQ==,PACKET_DATA,25.74,57.69,1.417,4.718,164.0,854.0,458.0,129.0,3918.0,284.0,165.0,182.0,3108.0,4938.0,1,90,300,1
4322,2025-09-17 07:32:39.475,L_6vSQ==,PACKET_DATA,25.87,57.54,1.409,4.717,164.0,854.0,458.0,129.0,3917.0,284.0,165.0,182.0,3107.0,4941.0,1,90,300,1
4324,2025-09-17 07:34:10.125,L_6vSQ==,PACKET_DATA,25.93,57.33,1.406,4.713,164.0,854.0,458.0,129.0,3920.0,284.0,165.0,182.0,3101.0,4935.0,1,90,300,1
4326,2025-09-17 07:35:40.653,L_6vSQ==,PACKET_DATA,25.99,57.09,1.388,4.713,164.0,855.0,458.0,129.0,3920.0,284.0,165.0,182.0,3105.0,4945.0,1,90,300,1
4328,2025-09-17 07:37:11.324,L_6vSQ==,PACKET_DATA,25.98,56.94,1.391,4.713,164.0,854.0,458.0,129.0,3920.0,284.0,165.0,182.0,3103.0,4947.0,1,90,300,1
4330,2025-09-17 07:38:41.866,L_6vSQ==,PACKET_DATA,25.99,56.99,1.391,4.713,164.0,854.0,458.0,129.0,3921.0,284.0,165.0,182.0,3105.0,4950.0,1,90,300,1
4332,2025-09-17 07:40:12.525,L_6vSQ==,PACKET_DATA,26.25,56.83,1.406,4.712,164.0,855.0,458.0,129.0,3921.0,284.0,165.0,182.0,3104.0,4951.0,1,90,300,1
4334,2025-09-17 07:41:43.142,L_6vSQ==,PACKET_DATA,25.99,56.63,1.384,4.709,164.0,854.0,458.0,129.0,3921.0,284.0,165.0,182.0,3102.0,4953.0,1,90,300,1
4336,2025-09-17 07:43:13.692,L_6vSQ==,PACKET_DATA,26.01,56.65,1.384,4.709,164.0,854.0,458.0,129.0,3922.0,284.0,166.0,182.0,3102.0,4954.0,1,90,300,1
4338,2025-09-17 07:44:44.310,L_6vSQ==,PACKET_DATA,26.25,56.4,1.386,4.709,164.0,854.0,458.0,129.0,3921.0,284.0,166.0,182.0,3102.0,4955.0,1,90,300,1
4340,2025-09-17 07:46:14.945,L_6vSQ==,PACKET_DATA,26.37,56.36,1.406,4.712,164.0,854.0,458.0,129.0,3921.0,284.0,166.0,182.0,3101.0,4956.0,1,90,300,1
4342,2025-09-17 07:47:45.484,L_6vSQ==,PACKET_DATA,26.37,56.29,1.388,4.709,164.0,854.0,458.0,129.0,3920.0,284.0,166.0,182.0,3100.0,4958.0,1,90,300,1
4344,2025-09-17 07:49:16.138,L_6vSQ==,PACKET_DATA,26.25,56.16,1.386,4.709,164.0,854.0,458.0,129.0,3922.0,284.0,166.0,182.0,3100.0,4958.0,1,90,300,1
4346,2025-09-17 07:50:46.718,L_6vSQ==,PACKET_DATA,26.37,56.21,1.36,4.709,164.0,854.0,458.0,129.0,3922.0,284.0,166.0,182.0,3099.0,4959.0,1,90,300,1
4348,2025-09-17 07:52:17.390,L_6vSQ==,PACKET_DATA,26.24,55.92,1.386,4.709,164.0,854.0,459.0,129.0,3922.0,284.0,166.0,182.0,3099.0,4958.0,1,90,300,1
4350,2025-09-17 07:53:47.972,L_6vSQ==,PACKET_DATA,26.51,56.05,1.388,4.709,164.0,854.0,459.0,129.0,3922.0,284.0,165.0,182.0,3099.0,4960.0,1,90,300,1
4352,2025-09-17 07:55:18.556,L_6vSQ==,PACKET_DATA,26.49,55.83,1.391,4.709,164.0,854.0,459.0,129.0,3923.0,284.0,166.0,182.0,3099.0,4963.0,1,90,300,1
4354,2025-09-17 07:56:49.109,L_6vSQ==,PACKET_DATA,26.44,55.74,1.386,4.709,164.0,854.0,459.0,129.0,3923.0,284.0,166.0,182.0,3098.0,4962.0,1,90,300,1
4356,2025-09-17 07:58:19.736,L_6vSQ==,PACKET_DATA,26.51,55.75,1.386,4.709,163.0,848.0,455.0,128.0,3906.0,283.0,166.0,182.0,3098.0,4965.0,1,90,300,1
4358,2025-09-17 07:59:50.379,L_6vSQ==,PACKET_DATA,26.55,55.82,1.386,4.709,164.0,855.0,459.0,129.0,3924.0,284.0,166.0,182.0,3097.0,4967.0,1,90,300,1
4360,2025-09-17 08:01:20.978,L_6vSQ==,PACKET_DATA,26.5,55.78,1.386,4.714,164.0,855.0,459.0,129.0,3924.0,284.0,166.0,182.0,3097.0,4967.0,1,90,300,1
4362,2025-09-17 08:02:51.633,L_6vSQ==,PACKET_DATA,26.62,55.66,1.387,4.715,164.0,854.0,458.0,129.0,3923.0,284.0,166.0,182.0,3097.0,4967.0,1,90,300,1
4364,2025-09-17 08:04:22.212,L_6vSQ==,PACKET_DATA,26.74,55.82,1.387,4.709,164.0,854.0,459.0,129.0,3924.0,284.0,166.0,182.0,3096.0,4968.0,1,90,300,1
4366,2025-09-17 08:05:52.822,L_6vSQ==,PACKET_DATA,26.72,55.62,1.386,4.709,164.0,854.0,459.0,129.0,3923.0,284.0,166.0,182.0,3096.0,4969.0,1,90,300,1
4368,2025-09-17 08:07:23.442,L_6vSQ==,PACKET_DATA,26.74,55.59,1.386,4.715,164.0,854.0,459.0,129.0,3923.0,284.0,166.0,182.0,3096.0,4969.0,1,90,300,1
4370,2025-09-17 08:08:53.984,L_6vSQ==,PACKET_DATA,26.74,55.59,1.387,4.718,162.0,838.0,451.0,128.0,3884.0,282.0,164.0,181.0,3069.0,4927.0,1,90,300,1
4372,2025-09-17 08:10:24.652,L_6vSQ==,PACKET_DATA,26.73,55.66,1.386,4.715,164.0,854.0,459.0,129.0,3924.0,284.0,166.0,182.0,3095.0,4971.0,1,90,300,1
4374,2025-09-17 08:11:55.247,L_6vSQ==,PACKET_DATA,26.77,55.55,1.386,4.715,164.0,854.0,459.0,129.0,3924.0,284.0,166.0,182.0,3094.0,4971.0,1,90,300,1
4376,2025-09-17 08:13:25.860,L_6vSQ==,PACKET_DATA,27.0,55.62,1.384,4.712,164.0,854.0,459.0,129.0,3924.0,284.0,166.0,182.0,3094.0,4972.0,1,90,300,1
4378,2025-09-17 08:14:56.416,L_6vSQ==,PACKET_DATA,26.74,55.32,1.386,4.715,164.0,854.0,459.0,129.0,3924.0,284.0,166.0,182.0,3094.0,4974.0,1,90,300,1
4380,2025-09-17 08:16:26.978,L_6vSQ==,PACKET_DATA,26.94,55.23,1.386,4.722,164.0,854.0,459.0,129.0,3924.0,284.0,166.0,182.0,3094.0,4973.0,1,90,300,1
4382,2025-09-17 08:17:57.594,L_6vSQ==,PACKET_DATA,27.0,55.35,1.379,4.717,164.0,854.0,459.0,129.0,3924.0,284.0,166.0,182.0,3092.0,4974.0,1,90,300,1
4384,2025-09-17 08:19:28.210,L_6vSQ==,PACKET_DATA,26.87,55.24,1.357,4.715,164.0,854.0,459.0,129.0,3925.0,284.0,166.0,182.0,3094.0,4975.0,1,90,300,1
4386,2025-09-17 08:20:58.877,L_6vSQ==,PACKET_DATA,27.0,55.22,1.357,4.715,164.0,854.0,459.0,129.0,3924.0,284.0,166.0,182.0,3093.0,4975.0,1,90,300,1
4388,2025-09-17 08:22:29.408,L_6vSQ==,PACKET_DATA,26.87,55.15,1.379,4.717,164.0,854.0,459.0,129.0,3924.0,284.0,166.0,182.0,3093.0,4976.0,1,90,300,1
4390,2025-09-17 08:24:00.064,L_6vSQ==,PACKET_DATA,26.98,55.14,1.379,4.717,164.0,854.0,459.0,129.0,3924.0,284.0,166.0,182.0,3092.0,4976.0,1,90,300,1
4392,2025-09-17 08:25:30.667,L_6vSQ==,PACKET_DATA,27.06,55.03,1.405,4.717,164.0,854.0,459.0,129.0,3925.0,284.0,166.0,182.0,3092.0,4978.0,1,90,300,1
4394,2025-09-17 08:27:01.308,L_6vSQ==,PACKET_DATA,27.0,55.09,1.377,4.714,164.0,854.0,459.0,129.0,3925.0,284.0,166.0,182.0,3091.0,4977.0,1,90,300,1
4396,2025-09-17 08:28:31.849,L_6vSQ==,PACKET_DATA,27.12,55.14,1.377,4.714,164.0,854.0,459.0,129.0,3925.0,284.0,166.0,182.0,3091.0,4977.0,1,90,300,1
4398,2025-09-17 08:30:02.500,L_6vSQ==,PACKET_DATA,27.01,55.02,1.378,4.715,164.0,854.0,459.0,129.0,3925.0,284.0,166.0,182.0,3091.0,4978.0,1,90,300,1
4400,2025-09-17 08:31:33.033,L_6vSQ==,PACKET_DATA,27.0,54.9,1.402,4.716,162.0,832.0,448.0,127.0,3869.0,281.0,164.0,180.0,3055.0,4917.0,1,90,300,1
4402,2025-09-17 08:33:03.647,L_6vSQ==,PACKET_DATA,27.06,55.0,1.38,4.715,163.0,841.0,453.0,128.0,3893.0,282.0,165.0,181.0,3068.0,4942.0,1,90,300,1
