id,timestamp,device_id,update_type,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time,PPFD,led_status
7314,2025-09-22 07:00:48.400,T6ncwg==,PACKET_DATA,19.93,56.0,0.024,2.949,209.0,1135.0,569.0,173.0,5404.0,400.0,218.0,248.0,4437.0,5869.0,1,90,400,1
7316,2025-09-22 07:02:19.021,T6ncwg==,PACKET_DATA,20.37,55.03,0.024,2.954,210.0,1149.0,574.0,173.0,5420.0,401.0,219.0,248.0,4416.0,5899.0,1,90,400,1
7318,2025-09-22 07:03:49.641,T6ncwg==,PACKET_DATA,20.87,54.03,1.592,2.957,211.0,1161.0,580.0,174.0,5445.0,402.0,220.0,249.0,4413.0,5946.0,1,90,400,1
7320,2025-09-22 07:05:20.277,T6ncwg==,PACKET_DATA,21.39,52.68,1.584,3.624,209.0,1142.0,571.0,173.0,5401.0,399.0,219.0,247.0,4364.0,5925.0,1,90,400,1
7322,2025-09-22 07:06:50.793,T6ncwg==,PACKET_DATA,21.73,51.65,1.584,3.624,210.0,1151.0,576.0,174.0,5423.0,401.0,220.0,248.0,4373.0,5978.0,1,90,400,1
7324,2025-09-22 07:08:21.413,T6ncwg==,PACKET_DATA,22.29,50.75,1.575,3.624,209.0,1141.0,572.0,173.0,5402.0,399.0,219.0,247.0,4341.0,5972.0,1,90,400,1
7326,2025-09-22 07:09:52.067,T6ncwg==,PACKET_DATA,22.36,49.82,1.576,4.538,212.0,1169.0,583.0,175.0,5468.0,403.0,222.0,249.0,4373.0,6047.0,1,90,400,1
7328,2025-09-22 07:11:22.710,T6ncwg==,PACKET_DATA,22.66,49.02,1.584,4.603,210.0,1144.0,574.0,173.0,5410.0,400.0,220.0,247.0,4329.0,6014.0,1,90,400,1
7330,2025-09-22 07:12:53.252,T6ncwg==,PACKET_DATA,23.22,48.2,1.604,4.605,212.0,1170.0,585.0,176.0,5475.0,404.0,222.0,249.0,4360.0,6083.0,1,90,400,1
7332,2025-09-22 07:14:23.845,T6ncwg==,PACKET_DATA,23.09,47.66,1.604,4.605,212.0,1170.0,585.0,176.0,5479.0,404.0,223.0,249.0,4353.0,6100.0,1,90,400,1
7334,2025-09-22 07:15:54.460,T6ncwg==,PACKET_DATA,23.55,47.18,1.604,4.605,213.0,1172.0,586.0,176.0,5482.0,404.0,223.0,249.0,4350.0,6113.0,1,90,400,1
7336,2025-09-22 07:17:25.148,T6ncwg==,PACKET_DATA,23.69,46.65,1.604,4.618,213.0,1172.0,586.0,176.0,5484.0,404.0,223.0,249.0,4346.0,6123.0,1,90,400,1
7338,2025-09-22 07:18:55.694,T6ncwg==,PACKET_DATA,23.78,46.34,1.619,4.622,213.0,1173.0,587.0,176.0,5486.0,405.0,223.0,249.0,4343.0,6134.0,1,90,400,1
7340,2025-09-22 07:20:26.348,T6ncwg==,PACKET_DATA,23.96,45.95,1.604,4.621,213.0,1173.0,587.0,176.0,5489.0,405.0,224.0,250.0,4339.0,6144.0,1,90,400,1
7342,2025-09-22 07:21:56.977,T6ncwg==,PACKET_DATA,24.12,45.7,1.575,4.621,213.0,1173.0,587.0,176.0,5492.0,405.0,224.0,250.0,4336.0,6152.0,1,90,400,1
7344,2025-09-22 07:23:27.516,T6ncwg==,PACKET_DATA,24.34,45.33,1.572,4.621,213.0,1174.0,587.0,176.0,5494.0,405.0,224.0,250.0,4335.0,6161.0,1,90,400,1
7346,2025-09-22 07:24:58.114,T6ncwg==,PACKET_DATA,24.34,44.99,1.575,4.621,213.0,1174.0,588.0,176.0,5494.0,405.0,224.0,250.0,4328.0,6167.0,1,90,400,1
7348,2025-09-22 07:26:28.735,T6ncwg==,PACKET_DATA,24.59,44.69,1.604,4.626,213.0,1173.0,588.0,176.0,5494.0,405.0,224.0,250.0,4330.0,6173.0,1,90,400,1
7350,2025-09-22 07:27:59.429,T6ncwg==,PACKET_DATA,24.71,44.53,1.61,4.625,213.0,1174.0,588.0,176.0,5496.0,405.0,224.0,249.0,4327.0,6178.0,1,90,400,1
7352,2025-09-22 07:29:29.990,T6ncwg==,PACKET_DATA,24.83,44.49,1.61,4.621,213.0,1174.0,588.0,176.0,5498.0,405.0,224.0,249.0,4325.0,6183.0,1,90,400,1
7354,2025-09-22 07:31:00.629,T6ncwg==,PACKET_DATA,24.77,44.08,1.575,4.617,213.0,1174.0,589.0,176.0,5499.0,405.0,224.0,250.0,4323.0,6187.0,1,90,400,1
7356,2025-09-22 07:32:31.263,T6ncwg==,PACKET_DATA,25.08,43.93,1.575,4.621,213.0,1174.0,588.0,177.0,5497.0,405.0,224.0,250.0,4321.0,6191.0,1,90,400,1
7358,2025-09-22 07:34:01.858,T6ncwg==,PACKET_DATA,24.89,43.81,1.61,4.621,213.0,1174.0,589.0,176.0,5500.0,405.0,225.0,250.0,4321.0,6196.0,1,90,400,1
7360,2025-09-22 07:35:32.462,T6ncwg==,PACKET_DATA,25.04,43.44,1.636,4.613,214.0,1174.0,589.0,177.0,5501.0,405.0,225.0,250.0,4319.0,6198.0,1,90,400,1
7362,2025-09-22 07:37:03.048,T6ncwg==,PACKET_DATA,25.27,43.45,1.636,4.613,213.0,1175.0,589.0,177.0,5502.0,405.0,225.0,250.0,4319.0,6203.0,1,90,400,1
7364,2025-09-22 07:38:33.617,T6ncwg==,PACKET_DATA,25.32,43.23,1.636,4.613,214.0,1175.0,589.0,177.0,5504.0,406.0,225.0,250.0,4318.0,6207.0,1,90,400,1
7366,2025-09-22 07:40:04.236,T6ncwg==,PACKET_DATA,25.29,43.08,1.636,4.619,211.0,1150.0,579.0,175.0,5444.0,402.0,223.0,247.0,4280.0,6155.0,1,90,400,1
7368,2025-09-22 07:41:34.835,T6ncwg==,PACKET_DATA,25.45,43.02,1.636,4.619,214.0,1175.0,589.0,177.0,5504.0,406.0,225.0,250.0,4315.0,6209.0,1,90,400,1
7370,2025-09-22 07:43:05.444,T6ncwg==,PACKET_DATA,25.46,42.8,1.559,4.623,214.0,1175.0,590.0,177.0,5505.0,406.0,225.0,250.0,4314.0,6214.0,1,90,400,1
7372,2025-09-22 07:44:36.117,T6ncwg==,PACKET_DATA,25.58,42.89,1.552,4.619,214.0,1175.0,589.0,177.0,5504.0,406.0,225.0,250.0,4313.0,6216.0,1,90,400,1
7374,2025-09-22 07:46:06.753,T6ncwg==,PACKET_DATA,25.7,42.59,1.552,4.617,214.0,1175.0,590.0,177.0,5505.0,405.0,225.0,250.0,4312.0,6219.0,1,90,400,1
