id,timestamp,device_id,update_type,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time,PPFD,led_status
5580,2025-09-21 07:01:34.901,L_6vSQ==,PACKET_DATA,19.03,51.41,0.015,2.984,110.0,610.0,324.0,87.0,2618.0,188.0,109.0,123.0,2171.0,3136.0,1,90,400,1
5582,2025-09-21 07:03:05.473,L_6vSQ==,PACKET_DATA,19.5,51.01,0.015,2.988,110.0,613.0,325.0,87.0,2624.0,189.0,109.0,123.0,2170.0,3149.0,1,90,400,1
5584,2025-09-21 07:04:36.084,L_6vSQ==,PACKET_DATA,19.55,50.35,0.015,2.988,110.0,614.0,326.0,87.0,2628.0,189.0,109.0,123.0,2169.0,3160.0,1,90,400,1
5586,2025-09-21 07:06:06.694,L_6vSQ==,PACKET_DATA,19.75,50.01,0.015,2.988,110.0,616.0,327.0,87.0,2633.0,189.0,110.0,123.0,2168.0,3172.0,1,90,400,1
5588,2025-09-21 07:07:37.324,L_6vSQ==,PACKET_DATA,19.99,49.41,1.253,3.231,111.0,617.0,328.0,87.0,2638.0,190.0,110.0,123.0,2166.0,3181.0,1,90,400,1
5590,2025-09-21 07:09:07.867,L_6vSQ==,PACKET_DATA,19.99,49.04,1.256,3.682,111.0,618.0,328.0,87.0,2640.0,190.0,110.0,123.0,2166.0,3189.0,1,90,400,1
5592,2025-09-21 07:10:38.558,L_6vSQ==,PACKET_DATA,20.38,48.7,1.259,3.855,111.0,619.0,329.0,87.0,2644.0,190.0,110.0,123.0,2165.0,3195.0,1,90,400,1
5594,2025-09-21 07:12:09.159,L_6vSQ==,PACKET_DATA,20.38,48.17,1.254,3.855,111.0,620.0,329.0,87.0,2644.0,190.0,110.0,123.0,2163.0,3202.0,1,90,400,1
5596,2025-09-21 07:13:39.695,L_6vSQ==,PACKET_DATA,20.51,47.83,1.254,3.855,111.0,620.0,329.0,88.0,2646.0,190.0,111.0,124.0,2162.0,3207.0,1,90,400,1
5598,2025-09-21 07:15:10.320,L_6vSQ==,PACKET_DATA,20.88,47.39,1.254,4.199,111.0,621.0,330.0,88.0,2647.0,190.0,111.0,124.0,2162.0,3213.0,1,90,400,1
5600,2025-09-21 07:16:40.957,L_6vSQ==,PACKET_DATA,20.88,47.02,1.255,4.498,111.0,621.0,330.0,88.0,2649.0,190.0,111.0,124.0,2160.0,3217.0,1,90,400,1
5602,2025-09-21 07:18:11.583,L_6vSQ==,PACKET_DATA,21.0,46.71,1.255,4.633,111.0,621.0,330.0,88.0,2651.0,190.0,111.0,124.0,2160.0,3220.0,1,90,400,1
5604,2025-09-21 07:19:42.202,L_6vSQ==,PACKET_DATA,21.12,46.49,1.255,4.633,111.0,622.0,330.0,88.0,2651.0,190.0,111.0,124.0,2160.0,3223.0,1,90,400,1
5606,2025-09-21 07:21:12.728,L_6vSQ==,PACKET_DATA,21.12,46.22,1.254,4.633,111.0,622.0,330.0,88.0,2652.0,191.0,111.0,124.0,2159.0,3227.0,1,90,400,1
5608,2025-09-21 07:22:43.340,L_6vSQ==,PACKET_DATA,21.25,46.22,1.255,4.712,111.0,622.0,331.0,88.0,2653.0,191.0,111.0,124.0,2158.0,3229.0,1,90,400,1
5610,2025-09-21 07:24:13.945,L_6vSQ==,PACKET_DATA,21.38,46.0,1.255,4.712,111.0,622.0,331.0,88.0,2654.0,191.0,111.0,124.0,2158.0,3232.0,1,90,400,1
5612,2025-09-21 07:25:44.593,L_6vSQ==,PACKET_DATA,21.44,45.7,1.253,4.713,111.0,622.0,331.0,88.0,2655.0,191.0,111.0,124.0,2157.0,3233.0,1,90,400,1
5614,2025-09-21 07:27:15.222,L_6vSQ==,PACKET_DATA,21.5,45.56,1.253,4.709,211.0,1059.0,562.0,166.0,5009.0,364.0,212.0,237.0,4111.0,6300.0,1,90,400,1
5616,2025-09-21 07:28:45.739,L_6vSQ==,PACKET_DATA,21.74,45.19,1.253,4.709,210.0,1058.0,562.0,165.0,4994.0,363.0,212.0,236.0,4084.0,6296.0,1,90,400,1
5618,2025-09-21 07:30:16.347,L_6vSQ==,PACKET_DATA,22.12,44.68,1.29,4.709,210.0,1058.0,562.0,165.0,4992.0,363.0,212.0,236.0,4071.0,6307.0,1,90,400,1
5620,2025-09-21 07:31:46.967,L_6vSQ==,PACKET_DATA,22.24,44.02,1.523,4.709,210.0,1058.0,562.0,165.0,4989.0,363.0,212.0,235.0,4058.0,6321.0,1,90,400,1
5622,2025-09-21 07:33:17.551,L_6vSQ==,PACKET_DATA,22.49,43.48,1.524,4.708,210.0,1059.0,562.0,165.0,4991.0,363.0,212.0,235.0,4052.0,6333.0,1,90,400,1
5624,2025-09-21 07:34:48.173,L_6vSQ==,PACKET_DATA,22.74,43.13,1.524,4.708,210.0,1059.0,562.0,165.0,4992.0,363.0,212.0,235.0,4046.0,6345.0,1,90,400,1
5626,2025-09-21 07:36:18.817,L_6vSQ==,PACKET_DATA,22.97,42.73,1.524,4.706,211.0,1059.0,562.0,165.0,4993.0,363.0,212.0,235.0,4040.0,6355.0,1,90,400,1
5628,2025-09-21 07:37:49.438,L_6vSQ==,PACKET_DATA,23.0,42.44,1.524,4.706,211.0,1059.0,563.0,165.0,4994.0,363.0,212.0,235.0,4036.0,6366.0,1,90,400,1
5630,2025-09-21 07:39:19.974,L_6vSQ==,PACKET_DATA,23.12,42.07,1.538,4.708,211.0,1059.0,563.0,165.0,4992.0,363.0,213.0,235.0,4032.0,6373.0,1,90,400,1
5632,2025-09-21 07:40:50.609,L_6vSQ==,PACKET_DATA,23.44,42.0,1.567,4.709,211.0,1059.0,563.0,165.0,4996.0,363.0,213.0,235.0,4028.0,6380.0,1,90,400,1
5634,2025-09-21 07:42:21.250,L_6vSQ==,PACKET_DATA,23.51,41.81,1.524,4.706,211.0,1059.0,563.0,165.0,4996.0,363.0,213.0,235.0,4025.0,6388.0,1,90,400,1
5636,2025-09-21 07:43:51.798,L_6vSQ==,PACKET_DATA,23.38,41.57,1.524,4.706,211.0,1059.0,563.0,165.0,4997.0,363.0,213.0,235.0,4022.0,6393.0,1,90,400,1
5638,2025-09-21 07:45:22.423,L_6vSQ==,PACKET_DATA,23.62,41.03,1.524,4.709,211.0,1059.0,563.0,165.0,4999.0,363.0,213.0,235.0,4020.0,6400.0,1,90,400,1
5640,2025-09-21 07:46:53.021,L_6vSQ==,PACKET_DATA,23.66,41.03,1.539,4.712,211.0,1059.0,563.0,166.0,4999.0,363.0,213.0,235.0,4017.0,6404.0,1,90,400,1
5642,2025-09-21 07:48:23.679,L_6vSQ==,PACKET_DATA,23.87,40.85,1.567,4.717,211.0,1059.0,563.0,166.0,4999.0,363.0,213.0,235.0,4014.0,6406.0,1,90,400,1
5644,2025-09-21 07:49:54.226,L_6vSQ==,PACKET_DATA,23.87,40.73,1.529,4.712,211.0,1059.0,563.0,166.0,5000.0,363.0,213.0,235.0,4013.0,6412.0,1,90,400,1
5646,2025-09-21 07:51:24.865,L_6vSQ==,PACKET_DATA,23.97,40.53,1.529,4.712,211.0,1059.0,564.0,166.0,5001.0,363.0,213.0,235.0,4012.0,6416.0,1,90,400,1
5648,2025-09-21 07:52:55.457,L_6vSQ==,PACKET_DATA,24.0,40.6,1.53,4.712,211.0,1059.0,564.0,166.0,4997.0,363.0,213.0,235.0,4010.0,6420.0,1,90,400,1
5650,2025-09-21 07:54:26.072,L_6vSQ==,PACKET_DATA,23.99,40.25,1.53,4.712,211.0,1059.0,564.0,166.0,5001.0,363.0,213.0,235.0,4008.0,6424.0,1,90,400,1
5652,2025-09-21 07:55:56.668,L_6vSQ==,PACKET_DATA,24.25,40.31,1.566,4.712,211.0,1059.0,564.0,166.0,5002.0,363.0,213.0,235.0,4008.0,6428.0,1,90,400,1
5654,2025-09-21 07:57:27.333,L_6vSQ==,PACKET_DATA,24.25,40.21,1.552,4.712,211.0,1059.0,564.0,166.0,5003.0,364.0,213.0,235.0,4006.0,6430.0,1,90,400,1
5656,2025-09-21 07:58:57.847,L_6vSQ==,PACKET_DATA,24.25,39.99,1.552,4.712,211.0,1058.0,564.0,166.0,5003.0,363.0,213.0,235.0,4005.0,6430.0,1,90,400,1
5658,2025-09-21 08:00:28.499,L_6vSQ==,PACKET_DATA,24.24,40.11,1.552,4.712,211.0,1058.0,564.0,166.0,5004.0,363.0,213.0,235.0,4003.0,6435.0,1,90,400,1
5660,2025-09-21 08:01:59.109,L_6vSQ==,PACKET_DATA,24.5,39.93,1.566,4.712,211.0,1058.0,564.0,166.0,5002.0,363.0,213.0,235.0,4002.0,6436.0,1,90,400,1
5662,2025-09-21 08:03:29.739,L_6vSQ==,PACKET_DATA,24.25,39.86,1.552,4.708,211.0,1058.0,564.0,166.0,5003.0,364.0,214.0,235.0,4001.0,6439.0,1,90,400,1
