id,timestamp,device_id,update_type,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time,PPFD,led_status
3848,2025-09-20 07:02:05.985,L_6vSQ==,PACKET_DATA,20.77,66.26,0.013,2.989,110.0,610.0,325.0,87.0,2624.0,188.0,109.0,122.0,2154.0,3172.0,1,90,200,1
3850,2025-09-20 07:03:36.577,L_6vSQ==,PACKET_DATA,21.15,65.66,0.014,2.995,110.0,612.0,326.0,87.0,2627.0,189.0,110.0,123.0,2153.0,3184.0,1,90,200,1
3852,2025-09-20 07:05:07.273,L_6vSQ==,PACKET_DATA,21.25,64.96,0.014,2.995,110.0,614.0,327.0,87.0,2633.0,189.0,110.0,123.0,2152.0,3194.0,1,90,200,1
3854,2025-09-20 07:06:37.787,L_6vSQ==,PACKET_DATA,21.74,64.36,0.014,2.995,110.0,616.0,328.0,87.0,2637.0,189.0,110.0,123.0,2151.0,3206.0,1,90,200,1
3856,2025-09-20 07:08:08.394,L_6vSQ==,PACKET_DATA,21.74,63.63,1.234,3.216,111.0,617.0,329.0,87.0,2640.0,189.0,110.0,123.0,2150.0,3214.0,1,90,200,1
3858,2025-09-20 07:09:39.012,L_6vSQ==,PACKET_DATA,21.87,63.02,1.24,3.653,111.0,617.0,329.0,87.0,2642.0,190.0,111.0,123.0,2149.0,3222.0,1,90,200,1
3860,2025-09-20 07:11:09.658,L_6vSQ==,PACKET_DATA,22.0,62.37,1.24,3.822,111.0,618.0,330.0,88.0,2646.0,190.0,111.0,123.0,2148.0,3230.0,1,90,200,1
3862,2025-09-20 07:12:40.224,L_6vSQ==,PACKET_DATA,22.12,61.88,1.239,3.822,111.0,619.0,330.0,88.0,2649.0,190.0,111.0,123.0,2147.0,3236.0,1,90,200,1
3864,2025-09-20 07:14:10.878,L_6vSQ==,PACKET_DATA,22.38,61.45,1.239,3.822,111.0,619.0,330.0,88.0,2650.0,190.0,111.0,123.0,2146.0,3242.0,1,90,200,1
3866,2025-09-20 07:15:41.481,L_6vSQ==,PACKET_DATA,22.44,60.96,1.24,4.154,111.0,620.0,331.0,88.0,2651.0,190.0,111.0,124.0,2145.0,3246.0,1,90,200,1
