# Start @ 2026-03-07 10:45:40 - run=20260307_104536_h1_pC
id,timestamp,device_id,update_type,temperature,humidity,a1_raw,vcap_raw,co2_ppm,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2026-03-07 10:45:40.489,L_6vSQ==,COMPACT,29.27,71.96,0.656,4.722,,4.00,6.00,8.00,11.00,90.00,67.00,12.00,13.00,16.00,20.00,1,5
2,2026-03-07 10:45:40.489,L_6vSQ==,COMPACT,28.99,72.17,0.559,4.719,,2.00,3.00,4.00,5.00,49.00,39.00,6.00,8.00,10.00,13.00,1,5
3,2026-03-07 10:45:40.489,L_6vSQ==,COMPACT,29.12,72.21,0.604,4.710,,5.00,7.00,9.00,12.00,97.00,73.00,14.00,16.00,20.00,25.00,1,5
4,2026-03-07 10:45:40.489,L_6vSQ==,COMPACT,28.97,72.18,0.603,4.708,,5.00,7.00,9.00,13.00,99.00,73.00,15.00,17.00,21.00,26.00,1,5
5,2026-03-07 10:45:40.489,L_6vSQ==,COMPACT,29.20,72.31,0.603,4.704,,5.00,7.00,10.00,13.00,99.00,73.00,15.00,17.00,21.00,26.00,1,5
6,2026-03-07 10:45:40.489,L_6vSQ==,COMPACT,28.92,71.97,0.617,4.699,,5.00,7.00,9.00,12.00,93.00,68.00,14.00,16.00,19.00,23.00,1,5
7,2026-03-07 10:45:40.489,L_6vSQ==,COMPACT,28.90,72.02,0.618,4.694,,4.00,6.00,8.00,11.00,89.00,66.00,13.00,15.00,19.00,23.00,1,5
8,2026-03-07 10:45:40.489,L_6vSQ==,COMPACT,29.02,72.23,0.626,4.696,,4.00,6.00,8.00,11.00,89.00,66.00,13.00,14.00,18.00,22.00,1,5
9,2026-03-07 10:45:40.489,L_6vSQ==,COMPACT,28.90,72.42,0.627,4.688,,5.00,7.00,9.00,12.00,95.00,70.00,14.00,16.00,20.00,24.00,1,5
10,2026-03-07 10:45:40.489,L_6vSQ==,COMPACT,28.90,72.45,0.625,4.686,,5.00,7.00,9.00,12.00,94.00,69.00,14.00,16.00,20.00,24.00,1,5
11,2026-03-07 10:45:40.489,L_6vSQ==,COMPACT,28.90,72.90,0.625,4.676,,5.00,7.00,9.00,12.00,98.00,72.00,15.00,17.00,21.00,25.00,1,5
12,2026-03-07 10:45:40.490,L_6vSQ==,COMPACT,28.90,72.99,0.625,4.676,,5.00,7.00,9.00,13.00,99.00,72.00,15.00,17.00,21.00,25.00,1,5
13,2026-03-07 10:45:40.490,L_6vSQ==,COMPACT,28.90,72.60,0.610,4.673,,5.00,7.00,9.00,13.00,99.00,73.00,15.00,17.00,21.00,25.00,1,5
14,2026-03-07 10:45:40.490,L_6vSQ==,COMPACT,28.83,72.51,0.612,4.674,,5.00,7.00,10.00,13.00,100.00,73.00,15.00,17.00,21.00,26.00,1,5
15,2026-03-07 10:45:40.490,L_6vSQ==,COMPACT,28.94,72.84,0.612,4.671,,5.00,7.00,10.00,13.00,100.00,73.00,15.00,17.00,21.00,26.00,1,5
16,2026-03-07 10:45:40.490,L_6vSQ==,COMPACT,28.69,72.88,0.611,4.648,,5.00,7.00,10.00,13.00,100.00,73.00,15.00,17.00,21.00,26.00,1,5
17,2026-03-07 10:45:40.490,L_6vSQ==,COMPACT,28.77,73.12,0.611,4.648,,5.00,7.00,10.00,13.00,100.00,73.00,15.00,17.00,21.00,26.00,1,5
18,2026-03-07 10:45:40.490,L_6vSQ==,COMPACT,28.76,73.08,0.604,4.643,,5.00,7.00,10.00,13.00,100.00,73.00,15.00,17.00,21.00,26.00,1,5
19,2026-03-07 10:45:40.490,L_6vSQ==,COMPACT,28.68,72.80,0.603,4.648,,5.00,7.00,10.00,13.00,100.00,73.00,15.00,17.00,21.00,26.00,1,5
20,2026-03-07 10:45:40.490,L_6vSQ==,COMPACT,28.90,72.84,0.604,4.637,,5.00,7.00,10.00,13.00,100.00,73.00,15.00,17.00,21.00,26.00,1,5
21,2026-03-07 10:45:40.490,L_6vSQ==,COMPACT,28.83,72.75,0.604,4.643,,5.00,7.00,10.00,13.00,100.00,73.00,15.00,17.00,21.00,26.00,1,5
22,2026-03-07 10:45:40.490,L_6vSQ==,COMPACT,28.64,73.03,0.603,4.643,,5.00,7.00,9.00,13.00,99.00,72.00,15.00,17.00,21.00,25.00,1,5
23,2026-03-07 10:45:44.522,L_6vSQ==,COMPACT,28.71,73.42,0.605,4.634,,5.00,7.00,10.00,13.00,99.00,72.00,15.00,17.00,21.00,26.00,1,5
24,2026-03-07 10:45:49.527,L_6vSQ==,COMPACT,28.64,73.46,1.293,4.646,,149.00,1338.00,757.00,120.00,3971.00,276.00,157.00,164.00,2317.00,2911.00,1,5
25,2026-03-07 10:45:54.550,L_6vSQ==,COMPACT,28.68,73.46,1.293,4.667,,149.00,1337.00,757.00,120.00,3970.00,276.00,158.00,164.00,2314.00,2913.00,1,5
26,2026-03-07 10:45:59.562,L_6vSQ==,COMPACT,28.51,73.41,1.394,4.691,,149.00,1337.00,758.00,120.00,3970.00,276.00,157.00,164.00,2312.00,2915.00,1,5
27,2026-03-07 10:46:04.568,L_6vSQ==,COMPACT,28.63,73.69,1.393,4.715,,149.00,1337.00,758.00,120.00,3970.00,277.00,158.00,164.00,2310.00,2916.00,1,5
28,2026-03-07 10:46:09.547,L_6vSQ==,COMPACT,28.62,73.88,1.391,4.740,,149.00,1336.00,758.00,120.00,3969.00,277.00,158.00,164.00,2309.00,2917.00,1,5
29,2026-03-07 10:46:14.522,L_6vSQ==,COMPACT,28.53,73.85,1.390,4.740,,149.00,1336.00,758.00,121.00,3970.00,277.00,158.00,164.00,2308.00,2918.00,1,5
30,2026-03-07 10:46:19.510,L_6vSQ==,COMPACT,28.64,73.97,1.396,4.731,,149.00,1336.00,757.00,120.00,3965.00,275.00,157.00,163.00,2306.00,2917.00,1,5
31,2026-03-07 10:46:24.536,L_6vSQ==,COMPACT,28.52,73.93,1.387,4.735,,149.00,1335.00,757.00,120.00,3961.00,273.00,157.00,163.00,2303.00,2917.00,1,5
32,2026-03-07 10:46:29.557,L_6vSQ==,COMPACT,28.64,73.88,1.385,4.749,,149.00,1336.00,757.00,120.00,3964.00,275.00,157.00,163.00,2304.00,2918.00,1,5
33,2026-03-07 10:46:34.569,L_6vSQ==,COMPACT,28.42,73.83,1.383,4.743,,149.00,1335.00,758.00,120.00,3965.00,276.00,157.00,163.00,2303.00,2918.00,1,5
34,2026-03-07 10:46:39.581,L_6vSQ==,COMPACT,28.51,74.00,1.385,4.745,,149.00,1335.00,758.00,120.00,3962.00,274.00,156.00,162.00,2302.00,2916.00,1,5
35,2026-03-07 10:46:44.500,L_6vSQ==,COMPACT,28.52,74.17,1.386,4.740,,146.00,1331.00,752.00,113.00,3909.00,235.00,149.00,154.00,2290.00,2905.00,1,5
36,2026-03-07 10:46:49.487,L_6vSQ==,COMPACT,28.42,74.18,0.459,4.734,,1.00,2.00,2.00,3.00,25.00,18.00,4.00,4.00,5.00,6.00,1,5
37,2026-03-07 10:46:54.497,L_6vSQ==,COMPACT,28.58,74.31,0.330,4.723,,0.00,1.00,1.00,1.00,9.00,7.00,1.00,1.00,2.00,2.00,1,5
38,2026-03-07 10:46:59.528,L_6vSQ==,COMPACT,28.51,74.08,1.093,4.730,,97.00,2349.00,1191.00,61.00,2177.00,34.00,52.00,46.00,76.00,91.00,1,5
39,2026-03-07 10:47:04.558,L_6vSQ==,COMPACT,28.45,74.02,1.092,4.721,,97.00,2348.00,1191.00,61.00,2177.00,34.00,52.00,46.00,76.00,91.00,1,5
40,2026-03-07 10:47:09.476,L_6vSQ==,COMPACT,28.45,74.22,0.992,4.740,,20.00,256.00,157.00,17.00,556.00,30.00,18.00,19.00,269.00,324.00,1,5
41,2026-03-07 10:47:14.500,L_6vSQ==,COMPACT,28.40,74.35,0.988,4.730,,18.00,197.00,122.00,15.00,498.00,29.00,18.00,19.00,269.00,324.00,1,5
42,2026-03-07 10:47:19.527,L_6vSQ==,COMPACT,28.51,74.37,0.991,4.716,,18.00,197.00,122.00,15.00,498.00,29.00,18.00,19.00,269.00,324.00,1,5
43,2026-03-07 10:47:24.554,L_6vSQ==,COMPACT,28.40,74.42,0.874,4.722,,18.00,197.00,122.00,15.00,498.00,29.00,18.00,19.00,269.00,324.00,1,5
44,2026-03-07 10:47:29.469,L_6vSQ==,COMPACT,28.44,74.57,0.874,4.715,,18.00,197.00,122.00,15.00,498.00,29.00,18.00,19.00,270.00,324.00,1,5
45,2026-03-07 10:47:34.555,L_6vSQ==,COMPACT,28.33,74.48,0.875,4.709,,18.00,197.00,122.00,15.00,498.00,29.00,18.00,19.00,270.00,324.00,1,5
46,2026-03-07 10:47:39.535,L_6vSQ==,COMPACT,28.40,74.78,0.941,4.709,,18.00,197.00,122.00,15.00,499.00,29.00,18.00,19.00,270.00,324.00,1,5
47,2026-03-07 10:47:44.506,L_6vSQ==,COMPACT,28.40,74.92,0.938,4.703,,18.00,197.00,122.00,15.00,498.00,29.00,18.00,19.00,270.00,324.00,1,5
48,2026-03-07 10:47:49.519,L_6vSQ==,COMPACT,28.40,74.86,0.870,4.705,,18.00,197.00,122.00,15.00,498.00,29.00,18.00,19.00,270.00,324.00,1,5
49,2026-03-07 10:47:54.545,L_6vSQ==,COMPACT,28.45,74.83,0.867,4.698,,18.00,197.00,122.00,15.00,499.00,29.00,18.00,19.00,270.00,324.00,1,5
50,2026-03-07 10:47:59.464,L_6vSQ==,COMPACT,28.40,75.00,0.868,4.701,,18.00,197.00,122.00,15.00,498.00,29.00,18.00,18.00,270.00,324.00,1,5
51,2026-03-07 10:48:04.491,L_6vSQ==,COMPACT,28.27,74.93,0.939,4.697,,18.00,197.00,122.00,15.00,498.00,29.00,18.00,19.00,270.00,324.00,1,5
52,2026-03-07 10:48:09.517,L_6vSQ==,COMPACT,28.27,75.05,0.940,4.694,,18.00,198.00,123.00,16.00,508.00,36.00,13.00,13.00,162.00,194.00,1,5
53,2026-03-07 10:48:14.546,L_6vSQ==,COMPACT,28.26,75.27,0.444,4.689,,1.00,1.00,1.00,2.00,15.00,10.00,2.00,2.00,3.00,3.00,1,5
54,2026-03-07 10:48:19.461,L_6vSQ==,COMPACT,28.40,75.29,0.392,4.689,,0.00,1.00,1.00,2.00,13.00,9.00,2.00,2.00,3.00,4.00,1,5
55,2026-03-07 10:48:24.490,L_6vSQ==,COMPACT,28.40,75.24,1.106,4.699,,97.00,2350.00,1193.00,63.00,2189.00,41.00,54.00,48.00,79.00,94.00,1,5
56,2026-03-07 10:48:29.515,L_6vSQ==,COMPACT,28.40,75.48,1.104,4.701,,97.00,2348.00,1193.00,63.00,2185.00,38.00,53.00,47.00,78.00,93.00,1,5
57,2026-03-07 10:48:34.524,L_6vSQ==,COMPACT,28.28,75.41,1.052,4.705,,46.00,449.00,271.00,36.00,1256.00,68.00,46.00,47.00,728.00,886.00,1,5
58,2026-03-07 10:48:39.543,L_6vSQ==,COMPACT,28.40,75.44,1.052,4.696,,45.00,448.00,270.00,35.00,1252.00,65.00,45.00,47.00,727.00,885.00,1,5
59,2026-03-07 10:48:44.463,L_6vSQ==,COMPACT,28.27,75.45,1.053,4.687,,45.00,448.00,270.00,35.00,1250.00,64.00,45.00,46.00,726.00,885.00,1,5
60,2026-03-07 10:48:49.449,L_6vSQ==,COMPACT,28.27,75.49,1.053,4.692,,45.00,448.00,270.00,35.00,1250.00,64.00,45.00,46.00,726.00,885.00,1,5
61,2026-03-07 10:48:54.518,L_6vSQ==,COMPACT,28.33,75.57,1.053,4.690,,45.00,448.00,270.00,35.00,1250.00,64.00,45.00,46.00,726.00,885.00,1,5
62,2026-03-07 10:48:59.494,L_6vSQ==,COMPACT,28.40,75.59,1.051,4.677,,45.00,448.00,270.00,35.00,1250.00,64.00,45.00,46.00,726.00,885.00,1,5
63,2026-03-07 10:49:04.515,L_6vSQ==,COMPACT,28.27,75.71,1.051,4.688,,45.00,448.00,270.00,35.00,1250.00,64.00,45.00,46.00,726.00,885.00,1,5
64,2026-03-07 10:49:09.529,L_6vSQ==,COMPACT,28.27,75.75,1.051,4.677,,45.00,448.00,270.00,35.00,1250.00,64.00,45.00,46.00,726.00,885.00,1,5
65,2026-03-07 10:49:14.437,L_6vSQ==,COMPACT,28.15,75.83,1.054,4.673,,45.00,448.00,270.00,35.00,1250.00,64.00,45.00,46.00,726.00,885.00,1,5
66,2026-03-07 10:49:19.466,L_6vSQ==,COMPACT,28.27,75.93,1.051,4.669,,45.00,449.00,270.00,35.00,1250.00,64.00,45.00,46.00,726.00,885.00,1,5
67,2026-03-07 10:49:24.491,L_6vSQ==,COMPACT,28.27,75.95,1.050,4.667,,45.00,448.00,270.00,35.00,1251.00,64.00,45.00,46.00,726.00,884.00,1,5
68,2026-03-07 10:49:29.506,L_6vSQ==,COMPACT,28.25,75.99,1.050,4.665,,45.00,449.00,270.00,35.00,1250.00,64.00,45.00,46.00,726.00,885.00,1,5
69,2026-03-07 10:49:34.426,L_6vSQ==,COMPACT,28.13,75.97,0.023,4.653,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
70,2026-03-07 10:49:39.451,L_6vSQ==,COMPACT,28.27,76.06,0.010,4.644,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
71,2026-03-07 10:49:44.478,L_6vSQ==,COMPACT,28.36,76.25,0.602,4.658,,32.00,832.00,462.00,23.00,794.00,11.00,34.00,30.00,51.00,61.00,1,5
72,2026-03-07 10:49:49.506,L_6vSQ==,COMPACT,28.40,76.27,1.207,4.670,,96.00,2347.00,1191.00,60.00,2171.00,28.00,51.00,45.00,75.00,89.00,1,5
73,2026-03-07 10:49:54.426,L_6vSQ==,COMPACT,28.19,76.26,1.207,4.677,,96.00,2347.00,1192.00,60.00,2170.00,28.00,51.00,45.00,75.00,89.00,1,5
74,2026-03-07 10:49:59.457,L_6vSQ==,COMPACT,28.13,76.23,1.141,4.666,,65.00,625.00,371.00,50.00,1781.00,92.00,65.00,67.00,1046.00,1283.00,1,5
75,2026-03-07 10:50:04.485,L_6vSQ==,COMPACT,28.20,76.18,1.140,4.664,,65.00,625.00,371.00,50.00,1781.00,92.00,65.00,66.00,1046.00,1284.00,1,5
