# Start @ 2026-03-10 15:04:48 - run=20260310_150445_h2_pC-0310
id,timestamp,device_id,update_type,temperature,humidity,a1_raw,vcap_raw,co2_ppm,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2026-03-10 15:04:48.791,L_6vSQ==,COMPACT,25.51,79.59,0.015,4.115,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
2,2026-03-10 15:04:48.792,L_6vSQ==,COMPACT,25.72,79.68,0.013,4.116,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
3,2026-03-10 15:04:48.792,L_6vSQ==,COMPACT,25.69,79.70,0.015,4.106,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
4,2026-03-10 15:04:48.792,L_6vSQ==,COMPACT,25.51,79.59,0.011,4.103,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
5,2026-03-10 15:04:48.792,L_6vSQ==,COMPACT,25.51,79.65,0.015,4.099,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
6,2026-03-10 15:04:48.792,L_6vSQ==,COMPACT,25.69,79.66,0.016,4.093,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
7,2026-03-10 15:04:56.955,L_6vSQ==,COMPACT,25.69,79.64,0.015,4.097,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,10
8,2026-03-10 15:05:06.987,L_6vSQ==,COMPACT,25.51,79.54,1.342,4.093,,35.00,869.00,433.00,22.00,799.00,10.00,18.00,16.00,27.00,33.00,1,10
9,2026-03-10 15:05:16.975,L_6vSQ==,COMPACT,25.69,79.72,0.777,4.085,,6.00,73.00,44.00,5.00,187.00,9.00,6.00,7.00,107.00,122.00,1,10
10,2026-03-10 15:05:26.997,L_6vSQ==,COMPACT,25.53,79.63,0.778,4.081,,6.00,72.00,44.00,5.00,187.00,9.00,6.00,7.00,107.00,122.00,1,10
11,2026-03-10 15:05:37.017,L_6vSQ==,COMPACT,25.63,79.62,0.763,4.085,,6.00,72.00,44.00,5.00,187.00,9.00,6.00,7.00,106.00,122.00,1,10
