segment_id,pwm_r,pwm_b,rb_ratio_pwm,total_pwm,temperature_mean,gain_mode,sum_vis,norm_445,norm_480,norm_630,norm_680,rb_sensor,PPFD_spec_mean,sensor_window_count,window_source,matched_marker_index,marker_end_sensor_time,steady_start_sensor_time,steady_end_sensor_time,sp_415_mean,sp_445_mean,sp_480_mean,sp_515_mean,sp_555_mean,sp_590_mean,sp_630_mean,sp_680_mean,sp_clear_mean,sp_nir_mean
15,38,8,4.750000,45,23.076999999999998,1.0,1208.1,0.2987335485473057,0.15321579339458655,0.013823358993460808,0.01357503517920702,0.060622710622710616,94.74931335449219,10,marker,15,2026-03-08 16:29:03.495,2026-03-08 16:29:13.495,2026-03-08 16:30:03.495,22.5,360.9,185.1,15.3,570.1,21.1,16.7,16.4,204.5,240.2
16,50,10,5.000000,60,23.080000000000002,1.0,435.0,0.020689655172413793,0.020689655172413793,0.03218390804597701,0.034482758620689655,1.6111111111111112,123.06832122802734,9,marker,16,2026-03-08 16:29:38.457,2026-03-08 16:29:48.457,2026-03-08 16:30:38.457,12.0,9.0,9.0,9.0,343.0,24.0,14.0,15.0,294.6666666666667,344.0
17,67,13,5.153846,80,23.216,1.0,3261.0,0.02177246243483594,0.020852499233364,0.03311867525298988,0.03557191045691506,1.6115107913669064,168.7729949951172,10,marker,17,2026-03-08 16:35:18.295,2026-03-08 16:35:28.295,2026-03-08 16:36:18.295,90.0,71.0,68.0,69.0,2559.0,180.0,108.0,116.0,2134.9,2666.6
18,83,17,4.882353,100,23.0,1.0,4044.1,0.07986943943028116,0.052669320738854136,0.02917830914171262,0.03090922578571252,0.4533582089552239,199.51004028320312,10,master_time_fallback,,,2026-03-08 16:20:09.787,2026-03-08 16:20:59.787,102.0,323.0,213.0,79.0,2894.1,190.0,118.0,125.0,2222.5,2770.3
19,9,1,9.000000,10,23.005,1.0,395.6,0.020222446916076844,0.020222446916076844,0.03286147623862487,0.035389282103134474,1.6875,21.472898483276367,10,master_time_fallback,,,2026-03-08 16:21:33.134,2026-03-08 16:22:23.134,11.0,8.0,8.0,8.0,311.6,22.0,13.0,14.0,268.0,311.0
20,26,4,6.500000,30,23.002222222222223,1.0,1342.7777777777778,0.08324369052544475,0.056433595366156386,0.029044269755895736,0.03086470831609433,0.4289099526066351,65.59071350097656,9,master_time_fallback,,,2026-03-08 16:22:55.909,2026-03-08 16:23:45.909,33.22222222222222,111.77777777777777,75.77777777777777,26.555555555555557,950.6666666666666,64.33333333333333,39.0,41.44444444444444,737.7777777777778,871.8888888888889
21,39,6,6.500000,45,22.956,1.0,1925.7,0.07664745287427947,0.05208495611985252,0.029080334423845874,0.031157501168406293,0.4679306171843486,95.51152038574219,10,master_time_fallback,,,2026-03-08 16:24:18.039,2026-03-08 16:25:08.039,48.0,147.6,100.3,38.0,1384.8,91.0,56.0,60.0,1086.4,1300.7
22,52,8,6.500000,60,22.967,1.0,2518.4,0.07306226175349428,0.050031766200762384,0.029383735705209656,0.031369123252858955,0.4935483870967742,125.34812927246094,10,master_time_fallback,,,2026-03-08 16:25:40.208,2026-03-08 16:26:30.209,64.0,184.0,126.0,49.9,1821.5,120.0,74.0,79.0,1430.1,1734.4
23,70,10,7.000000,80,23.003999999999998,1.0,3301.4,0.06785000302901799,0.046919488701762886,0.029987278124432058,0.031804688919852185,0.5384006334125099,164.5244903564453,10,master_time_fallback,,,2026-03-08 16:27:03.262,2026-03-08 16:27:53.262,85.0,224.0,154.9,65.3,2408.2,160.0,99.0,105.0,1893.4,2334.2
24,88,12,7.333333,100,23.055,1.0,4073.1666666666665,0.06505994516960596,0.04492818855108638,0.03019763492777937,0.03216170874422031,0.5669642857142857,214.1534881591797,6,master_time_fallback,,,2026-03-08 16:28:25.587,2026-03-08 16:29:15.588,105.0,265.0,183.0,81.0,2985.1666666666665,200.0,123.0,131.0,2338.3333333333335,2938.0
25,10,0,inf,10,23.083,1.0,435.0,0.020689655172413793,0.020689655172413793,0.03218390804597701,0.034482758620689655,1.6111111111111112,23.611684799194336,10,master_time_fallback,,,2026-03-08 16:29:48.942,2026-03-08 16:30:38.942,12.0,9.0,9.0,9.0,343.0,24.0,14.0,15.0,294.7,344.0
26,30,0,inf,30,23.111,1.0,1254.8,0.021517373286579534,0.02072043353522474,0.0326745298055467,0.03586228881096589,1.6226415094339623,68.22869110107422,10,master_time_fallback,,,2026-03-08 16:31:16.395,2026-03-08 16:32:06.396,34.0,27.0,26.0,26.9,985.9,69.0,41.0,45.0,839.2,1001.0
27,45,0,inf,45,23.146666666666665,1.0,1864.111111111111,0.02145794838171306,0.020921499672170232,0.03272337128211242,0.03540561482982655,1.6075949367088607,100.9260482788086,9,master_time_fallback,,,2026-03-08 16:32:41.996,2026-03-08 16:33:31.996,51.0,40.0,39.0,39.888888888888886,1464.3333333333333,102.88888888888889,61.0,66.0,1239.0,1498.3333333333333
28,60,0,inf,60,23.17222222222222,1.0,2468.777777777778,0.021783158557990907,0.020657995409334353,0.03316980962239525,0.035645168549439665,1.621420996818664,133.44680786132812,9,master_time_fallback,,,2026-03-08 16:34:04.526,2026-03-08 16:34:54.526,68.0,53.77777777777778,51.0,52.0,1938.111111111111,136.0,81.88888888888889,88.0,1629.3333333333333,1999.111111111111
29,80,0,inf,80,23.216,1.0,3261.0,0.02177246243483594,0.020852499233364,0.03311867525298988,0.03557191045691506,1.6115107913669064,175.82077026367188,10,master_time_fallback,,,2026-03-08 16:35:27.730,2026-03-08 16:36:17.731,90.0,71.0,68.0,69.0,2559.0,180.0,108.0,116.0,2134.9,2666.6
30,100,0,inf,100,23.243333333333332,1.0,3949.5555555555557,0.021774601924267147,0.020761829741743093,0.03316828897766275,0.03567208687334721,1.6183862433862435,222.8858184814453,9,master_time_fallback,,,2026-03-08 16:36:50.932,2026-03-08 16:37:40.933,109.0,86.0,82.0,84.0,3098.6666666666665,218.0,131.0,140.88888888888889,2563.777777777778,3263.3333333333335
