segment_id,pwm_r,pwm_b,rb_ratio_pwm,total_pwm,PPFD_spec_mean,sensor_window_count,window_source,matched_marker_index,marker_end_sensor_time,steady_start_sensor_time,steady_end_sensor_time
1,5,5,1.000000,10,34.46630732218424,3,marker,1,2026-03-19 12:21:24.707,2026-03-19 12:21:44.702,2026-03-19 12:22:24.680
2,15,15,1.000000,30,87.66743469238281,4,marker,2,2026-03-19 12:24:04.613,2026-03-19 12:24:34.638,2026-03-19 12:26:14.565
3,22,22,1.000000,45,124.09054819742839,5,dark_run,3,2026-03-19 12:25:24.647,2026-03-19 12:26:24.611,2026-03-19 12:27:34.602
4,30,30,1.000000,60,168.94726053873697,2,dark_run,4,2026-03-19 12:28:34.547,2026-03-19 12:29:04.592,2026-03-19 12:29:34.555
5,40,40,1.000000,80,224.97379557291666,1,marker_interpolated,5,2026-03-19 12:29:34.555,2026-03-19 12:29:34.555,2026-03-19 12:29:34.555
6,50,50,1.000000,100,170.21263567606607,1,marker_interpolated,6,2026-03-19 12:29:34.555,2026-03-19 12:29:34.555,2026-03-19 12:29:34.555
