segment_id,segment_type,condition_index,ratio_r,ratio_b,pwm_r,pwm_b,total_pwm,rb_ratio_pwm,segment_start_master_time,marker_off_request_master_time,marker_off_start_master_time,marker_off_delay_ms,marker_blue_request_master_time,marker_blue_start_master_time,marker_blue_delay_ms,marker_end_master_time,target_pwm_request_master_time,target_pwm_applied_master_time,target_pwm_delay_ms,steady_start_master_time,steady_end_master_time,segment_end_master_time,Ts,T_off,T_blue,T_settle,T_meas,N_spec,ppfd_1,ppfd_1_time,spec_file_1,ppfd_valid_count,PPFD_spec_mean
11,normal,11,3,1,60,20,80,3.000000,2026-03-08T16:53:11.835,2026-03-08T16:53:11.835,2026-03-08T16:53:12.502,667.0,2026-03-08T16:53:22.502,2026-03-08T16:53:23.365,863.0,2026-03-08T16:53:33.365,2026-03-08T16:53:33.366,2026-03-08T16:53:34.368,1002.0,2026-03-08T16:53:44.368,2026-03-08T16:54:34.369,2026-03-08T16:54:34.369,10.0,10.0,10.0,10.0,50.0,1,180.793701171875,2026-03-08T16:54:09.369,archive/2026-03-08/standard_csv/raw_bytes_20260308_165411.csv,1,180.793701171875
12,normal,12,3,1,75,25,100,3.000000,2026-03-08T16:54:34.369,2026-03-08T16:54:34.369,2026-03-08T16:54:35.807,1438.0,2026-03-08T16:54:45.808,2026-03-08T16:54:53.677,7869.0,2026-03-08T16:55:03.677,2026-03-08T16:55:03.677,2026-03-08T16:55:04.771,1094.0,2026-03-08T16:55:14.772,2026-03-08T16:56:04.773,2026-03-08T16:56:04.773,10.0,10.0,10.0,10.0,50.0,1,235.85812377929688,2026-03-08T16:55:39.772,archive/2026-03-08/standard_csv/raw_bytes_20260308_165541.csv,1,235.85812377929688
13,normal,13,5,1,8,2,10,4.000000,2026-03-08T16:56:04.773,2026-03-08T16:56:04.773,2026-03-08T16:56:05.563,790.0,2026-03-08T16:56:15.563,2026-03-08T16:56:16.884,1321.0,2026-03-08T16:56:26.884,2026-03-08T16:56:26.884,2026-03-08T16:56:27.635,751.0,2026-03-08T16:56:37.635,2026-03-08T16:57:27.635,2026-03-08T16:57:27.635,10.0,10.0,10.0,10.0,50.0,1,22.6431827545166,2026-03-08T16:57:02.635,archive/2026-03-08/standard_csv/raw_bytes_20260308_165704.csv,1,22.6431827545166
14,normal,14,5,1,25,5,30,5.000000,2026-03-08T16:57:27.636,2026-03-08T16:57:27.636,2026-03-08T16:57:28.469,833.0,2026-03-08T16:57:38.469,2026-03-08T16:57:39.738,1269.0,2026-03-08T16:57:49.738,2026-03-08T16:57:49.738,2026-03-08T16:57:50.587,849.0,2026-03-08T16:58:00.588,2026-03-08T16:58:50.588,2026-03-08T16:58:50.588,10.0,10.0,10.0,10.0,50.0,1,76.31098175048828,2026-03-08T16:58:25.588,archive/2026-03-08/standard_csv/raw_bytes_20260308_165827.csv,1,76.31098175048828
15,normal,15,5,1,38,8,45,4.750000,2026-03-08T16:58:50.589,2026-03-08T16:58:50.589,2026-03-08T16:58:51.423,834.0,2026-03-08T16:59:01.424,2026-03-08T16:59:02.279,855.0,2026-03-08T16:59:12.280,2026-03-08T16:59:12.280,2026-03-08T16:59:13.192,912.0,2026-03-08T16:59:23.192,2026-03-08T17:00:13.193,2026-03-08T17:00:13.193,10.0,10.0,10.0,10.0,50.0,1,112.91497039794922,2026-03-08T16:59:48.192,archive/2026-03-08/standard_csv/raw_bytes_20260308_165950.csv,1,112.91497039794922
16,normal,16,5,1,50,10,60,5.000000,2026-03-08T17:00:13.193,2026-03-08T17:00:13.193,2026-03-08T17:00:14.376,1183.0,2026-03-08T17:00:24.376,2026-03-08T17:00:25.232,856.0,2026-03-08T17:00:35.232,2026-03-08T17:00:35.232,2026-03-08T17:00:36.292,1060.0,2026-03-08T17:00:46.292,2026-03-08T17:01:36.292,2026-03-08T17:01:36.292,10.0,10.0,10.0,10.0,50.0,1,145.1723175048828,2026-03-08T17:01:11.293,archive/2026-03-08/standard_csv/raw_bytes_20260308_170113.csv,1,145.1723175048828
17,normal,17,5,1,67,13,80,5.153846,2026-03-08T17:01:36.293,2026-03-08T17:01:36.293,2026-03-08T17:01:36.973,680.0,2026-03-08T17:01:46.974,2026-03-08T17:01:47.774,800.0,2026-03-08T17:01:57.774,2026-03-08T17:01:57.774,2026-03-08T17:01:58.629,855.0,2026-03-08T17:02:08.630,2026-03-08T17:02:58.631,2026-03-08T17:02:58.631,10.0,10.0,10.0,10.0,50.0,1,190.8272247314453,2026-03-08T17:02:33.630,archive/2026-03-08/standard_csv/raw_bytes_20260308_170235.csv,1,190.8272247314453
18,normal,18,5,1,83,17,100,4.882353,2026-03-08T17:02:58.631,2026-03-08T17:02:58.631,2026-03-08T17:02:59.664,1033.0,2026-03-08T17:03:09.665,2026-03-08T17:03:10.603,938.0,2026-03-08T17:03:20.604,2026-03-08T17:03:20.604,2026-03-08T17:03:21.423,819.0,2026-03-08T17:03:31.424,2026-03-08T17:04:21.425,2026-03-08T17:04:21.425,10.0,10.0,10.0,10.0,50.0,1,246.7563018798828,2026-03-08T17:03:56.425,archive/2026-03-08/standard_csv/raw_bytes_20260308_170358.csv,1,246.7563018798828
19,normal,19,7,1,9,1,10,9.000000,2026-03-08T17:04:21.425,2026-03-08T17:04:21.425,2026-03-08T17:04:22.409,984.0,2026-03-08T17:04:32.409,2026-03-08T17:04:33.429,1020.0,2026-03-08T17:04:43.430,2026-03-08T17:04:43.430,2026-03-08T17:04:44.119,689.0,2026-03-08T17:04:54.120,2026-03-08T17:05:44.120,2026-03-08T17:05:44.120,10.0,10.0,10.0,10.0,50.0,1,25.128019332885742,2026-03-08T17:05:19.120,archive/2026-03-08/standard_csv/raw_bytes_20260308_170521.csv,1,25.128019332885742
20,normal,20,7,1,26,4,30,6.500000,2026-03-08T17:05:44.121,2026-03-08T17:05:44.121,2026-03-08T17:05:45.158,1037.0,2026-03-08T17:05:55.158,2026-03-08T17:05:56.220,1062.0,2026-03-08T17:06:06.220,2026-03-08T17:06:06.220,2026-03-08T17:06:06.950,730.0,2026-03-08T17:06:16.950,2026-03-08T17:07:06.951,2026-03-08T17:07:06.951,10.0,10.0,10.0,10.0,50.0,1,76.5584487915039,2026-03-08T17:06:41.951,archive/2026-03-08/standard_csv/raw_bytes_20260308_170644.csv,1,76.5584487915039
21,normal,21,7,1,39,6,45,6.500000,2026-03-08T17:07:06.952,2026-03-08T17:07:06.952,2026-03-08T17:07:08.026,1074.0,2026-03-08T17:07:18.027,2026-03-08T17:07:18.830,803.0,2026-03-08T17:07:28.831,2026-03-08T17:07:28.831,2026-03-08T17:07:30.048,1217.0,2026-03-08T17:07:40.048,2026-03-08T17:08:30.049,2026-03-08T17:08:30.049,10.0,10.0,10.0,10.0,50.0,1,113.10826110839844,2026-03-08T17:08:05.049,archive/2026-03-08/standard_csv/raw_bytes_20260308_170807.csv,1,113.10826110839844
22,normal,22,7,1,52,8,60,6.500000,2026-03-08T17:08:30.049,2026-03-08T17:08:30.049,2026-03-08T17:08:30.947,898.0,2026-03-08T17:08:40.948,2026-03-08T17:08:41.649,701.0,2026-03-08T17:08:51.649,2026-03-08T17:08:51.649,2026-03-08T17:08:52.351,702.0,2026-03-08T17:09:02.352,2026-03-08T17:09:52.353,2026-03-08T17:09:52.353,10.0,10.0,10.0,10.0,50.0,1,148.0382080078125,2026-03-08T17:09:27.352,archive/2026-03-08/standard_csv/raw_bytes_20260308_170929.csv,1,148.0382080078125
23,normal,23,7,1,70,10,80,7.000000,2026-03-08T17:09:52.353,2026-03-08T17:09:52.353,2026-03-08T17:09:53.075,722.0,2026-03-08T17:10:03.076,2026-03-08T17:10:03.914,838.0,2026-03-08T17:10:13.915,2026-03-08T17:10:13.915,2026-03-08T17:10:15.173,1258.0,2026-03-08T17:10:25.174,2026-03-08T17:11:15.174,2026-03-08T17:11:15.174,10.0,10.0,10.0,10.0,50.0,1,193.8927459716797,2026-03-08T17:10:50.174,archive/2026-03-08/standard_csv/raw_bytes_20260308_171052.csv,1,193.8927459716797
24,normal,24,7,1,88,12,100,7.333333,2026-03-08T17:11:15.175,2026-03-08T17:11:15.175,2026-03-08T17:11:16.535,1360.0,2026-03-08T17:11:26.535,2026-03-08T17:11:27.594,1059.0,2026-03-08T17:11:37.595,2026-03-08T17:11:37.595,2026-03-08T17:11:38.654,1059.0,2026-03-08T17:11:48.655,2026-03-08T17:12:38.655,2026-03-08T17:12:38.655,10.0,10.0,10.0,10.0,50.0,1,251.44715881347656,2026-03-08T17:12:13.655,archive/2026-03-08/standard_csv/raw_bytes_20260308_171215.csv,1,251.44715881347656
25,normal,25,1,0,10,0,10,inf,2026-03-08T17:12:38.656,2026-03-08T17:12:38.656,2026-03-08T17:12:39.587,931.0,2026-03-08T17:12:49.588,2026-03-08T17:12:50.540,952.0,2026-03-08T17:13:00.541,2026-03-08T17:13:00.541,2026-03-08T17:13:01.221,680.0,2026-03-08T17:13:11.221,2026-03-08T17:14:01.221,2026-03-08T17:14:01.221,10.0,10.0,10.0,10.0,50.0,1,27.753910064697266,2026-03-08T17:13:36.221,archive/2026-03-08/standard_csv/raw_bytes_20260308_171338.csv,1,27.753910064697266
26,normal,26,1,0,30,0,30,inf,2026-03-08T17:14:01.221,2026-03-08T17:14:01.221,2026-03-08T17:14:02.333,1112.0,2026-03-08T17:14:12.334,2026-03-08T17:14:13.313,979.0,2026-03-08T17:14:23.313,2026-03-08T17:14:23.314,2026-03-08T17:14:24.222,908.0,2026-03-08T17:14:34.222,2026-03-08T17:15:24.222,2026-03-08T17:15:24.222,10.0,10.0,10.0,10.0,50.0,1,79.359619140625,2026-03-08T17:14:59.222,archive/2026-03-08/standard_csv/raw_bytes_20260308_171501.csv,1,79.359619140625
27,normal,27,1,0,45,0,45,inf,2026-03-08T17:15:24.223,2026-03-08T17:15:24.223,2026-03-08T17:15:24.850,627.0,2026-03-08T17:15:34.851,2026-03-08T17:15:35.866,1014.9999999999999,2026-03-08T17:15:45.867,2026-03-08T17:15:45.867,2026-03-08T17:15:46.977,1110.0,2026-03-08T17:15:56.978,2026-03-08T17:16:46.978,2026-03-08T17:16:46.978,10.0,10.0,10.0,10.0,50.0,1,117.85066223144531,2026-03-08T17:16:21.978,archive/2026-03-08/standard_csv/raw_bytes_20260308_171624.csv,1,117.85066223144531
28,normal,28,1,0,60,0,60,inf,2026-03-08T17:16:46.978,2026-03-08T17:16:46.978,2026-03-08T17:16:47.584,606.0,2026-03-08T17:16:57.584,2026-03-08T17:16:58.286,702.0,2026-03-08T17:17:08.286,2026-03-08T17:17:08.286,2026-03-08T17:17:09.092,806.0,2026-03-08T17:17:19.093,2026-03-08T17:18:09.093,2026-03-08T17:18:09.093,10.0,10.0,10.0,10.0,50.0,1,154.65846252441406,2026-03-08T17:17:44.093,archive/2026-03-08/standard_csv/raw_bytes_20260308_171746.csv,1,154.65846252441406
29,normal,29,1,0,80,0,80,inf,2026-03-08T17:18:09.093,2026-03-08T17:18:09.093,2026-03-08T17:18:09.832,739.0,2026-03-08T17:18:19.832,2026-03-08T17:18:20.786,954.0,2026-03-08T17:18:30.786,2026-03-08T17:18:30.786,2026-03-08T17:18:31.781,995.0,2026-03-08T17:18:41.781,2026-03-08T17:19:31.781,2026-03-08T17:19:31.781,10.0,10.0,10.0,10.0,50.0,1,214.96421813964844,2026-03-08T17:19:06.781,archive/2026-03-08/standard_csv/raw_bytes_20260308_171908.csv,1,214.96421813964844
30,normal,30,1,0,100,0,100,inf,2026-03-08T17:19:31.781,2026-03-08T17:19:31.781,2026-03-08T17:19:32.978,1197.0,2026-03-08T17:19:42.979,2026-03-08T17:19:44.282,1303.0,2026-03-08T17:19:54.282,2026-03-08T17:19:54.282,2026-03-08T17:19:55.510,1228.0,2026-03-08T17:20:05.511,2026-03-08T17:20:55.512,2026-03-08T17:20:55.512,10.0,10.0,10.0,10.0,50.0,1,244.59063720703125,2026-03-08T17:20:30.512,archive/2026-03-08/standard_csv/raw_bytes_20260308_172032.csv,1,244.59063720703125
