segment_id,segment_type,condition_index,ratio_r,ratio_b,pwm_r,pwm_b,total_pwm,rb_ratio_pwm,segment_start_master_time,marker_off_request_master_time,marker_off_start_master_time,marker_off_delay_ms,marker_blue_request_master_time,marker_blue_start_master_time,marker_blue_delay_ms,marker_end_master_time,target_pwm_request_master_time,target_pwm_applied_master_time,target_pwm_delay_ms,steady_start_master_time,steady_end_master_time,segment_end_master_time,Ts,T_off,T_blue,T_settle,T_meas,N_spec,ppfd_1,ppfd_1_time,spec_file_1,ppfd_valid_count,PPFD_spec_mean
16,normal,16,5,1,50,10,60,5.000000,2026-03-08T18:06:58.045,2026-03-08T18:06:58.045,2026-03-08T18:07:01.095,3050.0,2026-03-08T18:07:11.096,2026-03-08T18:07:12.450,1354.0,2026-03-08T18:07:22.450,2026-03-08T18:07:22.450,2026-03-08T18:07:24.298,1848.0,2026-03-08T18:07:34.298,2026-03-08T18:08:24.298,2026-03-08T18:08:24.298,10.0,10.0,10.0,10.0,50.0,1,128.08578491210938,2026-03-08T18:07:59.298,archive/2026-03-08/standard_csv/raw_bytes_20260308_180801.csv,1,128.08578491210938
17,normal,17,5,1,67,13,80,5.153846,2026-03-08T18:08:24.299,2026-03-08T18:08:24.299,2026-03-08T18:08:26.382,2083.0,2026-03-08T18:08:36.382,2026-03-08T18:08:38.423,2041.0,2026-03-08T18:08:48.423,2026-03-08T18:08:48.423,2026-03-08T18:08:49.460,1037.0,2026-03-08T18:08:59.460,2026-03-08T18:09:49.460,2026-03-08T18:09:49.460,10.0,10.0,10.0,10.0,50.0,1,167.7392120361328,2026-03-08T18:09:24.460,archive/2026-03-08/standard_csv/raw_bytes_20260308_180926.csv,1,167.7392120361328
18,normal,18,5,1,83,17,100,4.882353,2026-03-08T18:09:49.461,2026-03-08T18:09:49.461,2026-03-08T18:09:50.222,761.0,2026-03-08T18:10:00.223,2026-03-08T18:10:00.883,660.0,2026-03-08T18:10:10.883,2026-03-08T18:10:10.883,2026-03-08T18:10:12.184,1301.0,2026-03-08T18:10:22.184,2026-03-08T18:11:12.184,2026-03-08T18:11:12.184,10.0,10.0,10.0,10.0,50.0,1,218.32740783691406,2026-03-08T18:10:47.184,archive/2026-03-08/standard_csv/raw_bytes_20260308_181049.csv,1,218.32740783691406
19,normal,19,7,1,9,1,10,9.000000,2026-03-08T18:11:12.184,2026-03-08T18:11:12.184,2026-03-08T18:11:13.415,1231.0,2026-03-08T18:11:23.415,2026-03-08T18:11:24.150,735.0,2026-03-08T18:11:34.150,2026-03-08T18:11:34.150,2026-03-08T18:11:35.122,972.0,2026-03-08T18:11:45.123,2026-03-08T18:12:35.124,2026-03-08T18:12:35.124,10.0,10.0,10.0,10.0,50.0,1,22.38798713684082,2026-03-08T18:12:10.124,archive/2026-03-08/standard_csv/raw_bytes_20260308_181212.csv,1,22.38798713684082
20,normal,20,7,1,26,4,30,6.500000,2026-03-08T18:12:35.124,2026-03-08T18:12:35.124,2026-03-08T18:12:35.945,821.0,2026-03-08T18:12:45.945,2026-03-08T18:12:46.902,957.0,2026-03-08T18:12:56.902,2026-03-08T18:12:56.902,2026-03-08T18:12:58.267,1365.0,2026-03-08T18:13:08.267,2026-03-08T18:13:58.267,2026-03-08T18:13:58.268,10.0,10.0,10.0,10.0,50.0,1,68.60670471191406,2026-03-08T18:13:33.268,archive/2026-03-08/standard_csv/raw_bytes_20260308_181335.csv,1,68.60670471191406
21,normal,21,7,1,39,6,45,6.500000,2026-03-08T18:13:58.268,2026-03-08T18:13:58.268,2026-03-08T18:13:59.339,1071.0,2026-03-08T18:14:09.340,2026-03-08T18:14:10.763,1423.0,2026-03-08T18:14:20.763,2026-03-08T18:14:20.764,2026-03-08T18:14:21.511,747.0,2026-03-08T18:14:31.511,2026-03-08T18:15:21.512,2026-03-08T18:15:21.512,10.0,10.0,10.0,10.0,50.0,1,99.72386169433594,2026-03-08T18:14:56.512,archive/2026-03-08/standard_csv/raw_bytes_20260308_181458.csv,1,99.72386169433594
22,normal,22,7,1,52,8,60,6.500000,2026-03-08T18:15:21.512,2026-03-08T18:15:21.512,2026-03-08T18:15:22.700,1188.0,2026-03-08T18:15:32.700,2026-03-08T18:15:33.703,1002.9999999999999,2026-03-08T18:15:43.703,2026-03-08T18:15:43.703,2026-03-08T18:15:44.884,1181.0,2026-03-08T18:15:54.884,2026-03-08T18:16:44.884,2026-03-08T18:16:44.884,10.0,10.0,10.0,10.0,50.0,1,130.909423828125,2026-03-08T18:16:19.885,archive/2026-03-08/standard_csv/raw_bytes_20260308_181622.csv,1,130.909423828125
23,normal,23,7,1,70,10,80,7.000000,2026-03-08T18:16:44.885,2026-03-08T18:16:44.885,2026-03-08T18:16:46.135,1250.0,2026-03-08T18:16:56.135,2026-03-08T18:16:56.747,612.0,2026-03-08T18:17:06.748,2026-03-08T18:17:06.748,2026-03-08T18:17:07.854,1106.0,2026-03-08T18:17:17.854,2026-03-08T18:18:07.855,2026-03-08T18:18:07.855,10.0,10.0,10.0,10.0,50.0,1,172.1933135986328,2026-03-08T18:17:42.854,archive/2026-03-08/standard_csv/raw_bytes_20260308_181745.csv,1,172.1933135986328
24,normal,24,7,1,88,12,100,7.333333,2026-03-08T18:18:07.855,2026-03-08T18:18:07.855,2026-03-08T18:18:08.629,774.0,2026-03-08T18:18:18.629,2026-03-08T18:18:19.766,1137.0,2026-03-08T18:18:29.766,2026-03-08T18:18:29.766,2026-03-08T18:18:30.786,1020.0,2026-03-08T18:18:40.787,2026-03-08T18:19:30.787,2026-03-08T18:19:30.787,10.0,10.0,10.0,10.0,50.0,1,223.8484649658203,2026-03-08T18:19:05.787,archive/2026-03-08/standard_csv/raw_bytes_20260308_181907.csv,1,223.8484649658203
25,normal,25,1,0,10,0,10,inf,2026-03-08T18:19:30.788,2026-03-08T18:19:30.788,2026-03-08T18:19:31.977,1189.0,2026-03-08T18:19:41.978,2026-03-08T18:19:43.186,1208.0,2026-03-08T18:19:53.186,2026-03-08T18:19:53.186,2026-03-08T18:19:55.582,2396.0,2026-03-08T18:20:05.582,2026-03-08T18:20:55.582,2026-03-08T18:20:55.582,10.0,10.0,10.0,10.0,50.0,1,24.499147415161133,2026-03-08T18:20:30.582,archive/2026-03-08/standard_csv/raw_bytes_20260308_182032.csv,1,24.499147415161133
26,normal,26,1,0,30,0,30,inf,2026-03-08T18:20:55.583,2026-03-08T18:20:55.583,2026-03-08T18:20:56.610,1027.0,2026-03-08T18:21:06.610,2026-03-08T18:21:07.824,1214.0,2026-03-08T18:21:17.824,2026-03-08T18:21:17.824,2026-03-08T18:21:19.091,1267.0,2026-03-08T18:21:29.091,2026-03-08T18:22:19.092,2026-03-08T18:22:19.092,10.0,10.0,10.0,10.0,50.0,1,70.05565643310547,2026-03-08T18:21:54.092,archive/2026-03-08/standard_csv/raw_bytes_20260308_182156.csv,1,70.05565643310547
27,normal,27,1,0,45,0,45,inf,2026-03-08T18:22:19.093,2026-03-08T18:22:19.093,2026-03-08T18:22:19.912,819.0,2026-03-08T18:22:29.912,2026-03-08T18:22:35.254,5342.0,2026-03-08T18:22:45.254,2026-03-08T18:22:45.254,2026-03-08T18:22:46.289,1035.0,2026-03-08T18:22:56.289,2026-03-08T18:23:46.290,2026-03-08T18:23:46.290,10.0,10.0,10.0,10.0,50.0,1,104.84937286376953,2026-03-08T18:23:21.289,archive/2026-03-08/standard_csv/raw_bytes_20260308_182323.csv,1,104.84937286376953
28,normal,28,1,0,60,0,60,inf,2026-03-08T18:23:46.290,2026-03-08T18:23:46.290,2026-03-08T18:23:47.359,1069.0,2026-03-08T18:23:57.359,2026-03-08T18:23:58.278,919.0,2026-03-08T18:24:08.279,2026-03-08T18:24:08.279,2026-03-08T18:24:09.115,836.0,2026-03-08T18:24:19.115,2026-03-08T18:25:09.116,2026-03-08T18:25:09.116,10.0,10.0,10.0,10.0,50.0,1,138.29783630371094,2026-03-08T18:24:44.116,archive/2026-03-08/standard_csv/raw_bytes_20260308_182446.csv,1,138.29783630371094
29,normal,29,1,0,80,0,80,inf,2026-03-08T18:25:09.116,2026-03-08T18:25:09.116,2026-03-08T18:25:10.101,985.0,2026-03-08T18:25:20.101,2026-03-08T18:25:21.157,1056.0,2026-03-08T18:25:31.157,2026-03-08T18:25:31.157,2026-03-08T18:25:32.231,1074.0,2026-03-08T18:25:42.232,2026-03-08T18:26:32.232,2026-03-08T18:26:32.232,10.0,10.0,10.0,10.0,50.0,1,182.23582458496094,2026-03-08T18:26:07.232,archive/2026-03-08/standard_csv/raw_bytes_20260308_182609.csv,1,182.23582458496094
30,normal,30,1,0,100,0,100,inf,2026-03-08T18:26:32.232,2026-03-08T18:26:32.232,2026-03-08T18:26:32.938,706.0,2026-03-08T18:26:42.938,2026-03-08T18:26:43.948,1010.0,2026-03-08T18:26:53.948,2026-03-08T18:26:53.948,2026-03-08T18:26:54.536,588.0,2026-03-08T18:27:04.537,2026-03-08T18:27:54.537,2026-03-08T18:27:54.537,10.0,10.0,10.0,10.0,50.0,1,230.71707153320312,2026-03-08T18:27:29.538,archive/2026-03-08/standard_csv/raw_bytes_20260308_182731.csv,1,230.71707153320312
