# Start @ 2026-03-08 17:46:11 - run=20260308_174608_h3_pR
id,timestamp,device_id,update_type,temperature,humidity,a1_raw,vcap_raw,co2_ppm,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time
1,2026-03-08 17:46:11.897,L_6vSQ==,COMPACT,23.62,84.12,0.006,4.307,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
2,2026-03-08 17:46:11.897,L_6vSQ==,COMPACT,23.62,83.96,0.003,4.294,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
3,2026-03-08 17:46:11.898,L_6vSQ==,COMPACT,23.62,83.99,0.002,4.295,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
4,2026-03-08 17:46:11.898,L_6vSQ==,COMPACT,23.63,83.99,0.002,4.294,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
5,2026-03-08 17:46:11.898,L_6vSQ==,COMPACT,23.65,84.01,0.003,4.292,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
6,2026-03-08 17:46:11.898,L_6vSQ==,COMPACT,23.62,84.01,0.004,4.293,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
7,2026-03-08 17:46:11.899,L_6vSQ==,COMPACT,23.68,83.86,0.004,4.288,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
8,2026-03-08 17:46:11.899,L_6vSQ==,COMPACT,23.62,83.93,0.002,4.278,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
9,2026-03-08 17:46:11.899,L_6vSQ==,COMPACT,23.63,83.95,0.004,4.279,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
10,2026-03-08 17:46:12.015,L_6vSQ==,COMPACT,23.62,84.03,0.004,4.273,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
11,2026-03-08 17:46:17.030,L_6vSQ==,COMPACT,23.59,83.92,0.003,4.264,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
12,2026-03-08 17:46:22.016,L_6vSQ==,COMPACT,23.62,84.01,0.004,4.259,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,5
13,2026-03-08 17:46:26.981,L_6vSQ==,COMPACT,23.62,83.93,0.006,4.257,,0.00,0.00,0.00,0.00,0.00,0.00,10.00,8.00,15.00,18.00,1,5
14,2026-03-08 17:46:31.996,L_6vSQ==,COMPACT,23.64,83.95,1.484,4.253,,55.00,1355.00,678.00,34.00,1253.00,17.00,29.00,25.00,43.00,51.00,1,5
15,2026-03-08 17:46:37.022,L_6vSQ==,COMPACT,23.75,83.89,1.488,4.246,,55.00,1354.00,679.00,34.00,1253.00,17.00,29.00,25.00,43.00,51.00,1,5
16,2026-03-08 17:46:41.943,L_6vSQ==,COMPACT,23.62,83.86,0.801,4.239,,10.00,112.00,69.00,8.00,294.00,14.00,10.00,10.00,167.00,191.00,1,5
17,2026-03-08 17:46:46.975,L_6vSQ==,COMPACT,23.56,83.84,0.797,4.234,,10.00,112.00,69.00,8.00,293.00,14.00,10.00,10.00,167.00,192.00,1,5
