# Start @ 2025-10-10 17:58:56 - riotee_data
1,2025-10-10 17:58:56.745,L_6vSQ==,PACKET_DATA,30.27,35.67,1.520,4.721,259.00,1156.00,627.00,201.00,6170.00,462.00,266.00,290.00,4797.00,8263.00,1,5
2,2025-10-10 17:58:58.137,T6ncwg==,PACKET_DATA,30.10,36.92,1.574,4.620,260.00,1227.00,635.00,215.00,6689.00,498.00,278.00,307.00,5208.00,8015.00,1,5
3,2025-10-10 17:58:58.685,L_6vSQ==,PACKET_DATA,30.52,35.69,1.588,4.722,258.00,1146.00,622.00,200.00,6147.00,460.00,265.00,288.00,4780.00,8237.00,1,5
4,2025-10-10 17:59:03.751,T6ncwg==,PACKET_DATA,30.19,36.93,1.574,4.620,260.00,1227.00,634.00,215.00,6688.00,498.00,278.00,307.00,5205.00,8013.00,1,5
5,2025-10-10 17:59:09.357,T6ncwg==,PACKET_DATA,30.06,37.07,1.574,4.622,261.00,1229.00,636.00,215.00,6694.00,499.00,279.00,307.00,5207.00,8023.00,1,5
6,2025-10-10 17:59:09.906,L_6vSQ==,PACKET_DATA,30.35,35.57,1.520,4.718,258.00,1149.00,623.00,200.00,6154.00,460.00,266.00,289.00,4782.00,8251.00,1,5
7,2025-10-10 17:59:14.900,T6ncwg==,PACKET_DATA,30.05,36.97,1.574,4.623,262.00,1238.00,639.00,216.00,6715.00,500.00,279.00,308.00,5218.00,8046.00,1,5
8,2025-10-10 17:59:15.546,L_6vSQ==,PACKET_DATA,30.46,35.63,1.511,4.718,259.00,1156.00,626.00,201.00,6167.00,462.00,266.00,289.00,4790.00,8271.00,1,5
9,2025-10-10 17:59:20.527,T6ncwg==,PACKET_DATA,30.00,36.96,1.574,4.623,261.00,1238.00,639.00,216.00,6714.00,500.00,278.00,307.00,5193.00,8012.00,1,5
10,2025-10-10 17:59:21.076,L_6vSQ==,PACKET_DATA,30.46,35.67,1.520,4.721,257.00,1140.00,619.00,200.00,6134.00,459.00,265.00,288.00,4774.00,8248.00,1,5
11,2025-10-10 17:59:26.204,T6ncwg==,PACKET_DATA,30.11,36.87,1.574,4.623,260.00,1227.00,635.00,215.00,6687.00,498.00,278.00,307.00,5198.00,8023.00,1,5
12,2025-10-10 17:59:26.752,L_6vSQ==,PACKET_DATA,30.52,35.69,1.553,4.721,258.00,1146.00,622.00,200.00,6146.00,460.00,265.00,288.00,4773.00,8249.00,1,5
13,2025-10-10 17:59:31.763,T6ncwg==,PACKET_DATA,30.01,37.06,1.574,4.623,261.00,1229.00,635.00,215.00,6692.00,498.00,279.00,308.00,5201.00,8034.00,1,5
14,2025-10-10 17:59:32.312,L_6vSQ==,PACKET_DATA,30.52,35.49,1.557,4.721,258.00,1146.00,622.00,200.00,6146.00,460.00,265.00,288.00,4770.00,8250.00,1,5
15,2025-10-10 17:59:37.432,T6ncwg==,PACKET_DATA,30.10,37.10,1.621,4.623,262.00,1238.00,639.00,216.00,6715.00,500.00,280.00,308.00,5211.00,8055.00,1,5
16,2025-10-10 17:59:37.982,L_6vSQ==,PACKET_DATA,30.52,35.42,1.557,4.721,259.00,1156.00,626.00,201.00,6171.00,462.00,266.00,289.00,4785.00,8279.00,1,5
17,2025-10-10 17:59:42.990,T6ncwg==,PACKET_DATA,30.11,37.03,1.608,4.623,262.00,1238.00,639.00,216.00,6715.00,500.00,280.00,308.00,5209.00,8056.00,1,5
18,2025-10-10 17:59:43.538,L_6vSQ==,PACKET_DATA,30.46,35.49,1.557,4.721,259.00,1156.00,627.00,201.00,6171.00,462.00,267.00,289.00,4783.00,8281.00,1,5
19,2025-10-10 17:59:48.656,T6ncwg==,PACKET_DATA,30.24,37.04,1.608,4.623,261.00,1229.00,635.00,215.00,6691.00,498.00,279.00,308.00,5199.00,8041.00,1,5
20,2025-10-10 17:59:49.095,L_6vSQ==,PACKET_DATA,30.52,35.41,1.557,4.721,258.00,1150.00,624.00,201.00,6158.00,461.00,266.00,289.00,4774.00,8262.00,1,5
21,2025-10-10 17:59:54.218,T6ncwg==,PACKET_DATA,30.24,36.89,1.608,4.623,261.00,1230.00,636.00,215.00,6695.00,498.00,279.00,307.00,5195.00,8037.00,1,5
22,2025-10-10 17:59:54.767,L_6vSQ==,PACKET_DATA,30.70,35.46,1.557,4.723,258.00,1149.00,623.00,200.00,6154.00,461.00,266.00,289.00,4769.00,8265.00,1,5
23,2025-10-10 17:59:59.881,T6ncwg==,PACKET_DATA,30.16,36.90,1.608,4.626,260.00,1230.00,636.00,215.00,6693.00,499.00,279.00,307.00,5191.00,8042.00,1,5
24,2025-10-10 18:00:00.322,L_6vSQ==,PACKET_DATA,30.48,35.34,1.565,4.723,258.00,1148.00,623.00,200.00,6151.00,460.00,266.00,288.00,4766.00,8265.00,1,5
25,2025-10-10 18:00:05.448,T6ncwg==,PACKET_DATA,30.24,36.89,1.616,4.626,261.00,1228.00,635.00,215.00,6691.00,498.00,279.00,307.00,5188.00,8041.00,1,5
26,2025-10-10 18:00:05.998,L_6vSQ==,PACKET_DATA,30.55,35.39,1.512,4.723,258.00,1147.00,622.00,200.00,6149.00,460.00,266.00,288.00,4764.00,8266.00,1,5
27,2025-10-10 18:00:11.125,T6ncwg==,PACKET_DATA,30.26,36.89,1.608,4.627,261.00,1239.00,639.00,216.00,6715.00,500.00,280.00,308.00,5203.00,8069.00,1,5
28,2025-10-10 18:00:11.567,L_6vSQ==,PACKET_DATA,30.58,35.48,1.512,4.723,259.00,1156.00,627.00,201.00,6171.00,462.00,267.00,289.00,4776.00,8291.00,1,5
29,2025-10-10 18:00:16.687,T6ncwg==,PACKET_DATA,30.11,36.77,1.608,4.623,262.00,1239.00,639.00,216.00,6715.00,500.00,280.00,308.00,5202.00,8071.00,1,5
30,2025-10-10 18:00:17.237,L_6vSQ==,PACKET_DATA,30.69,35.32,1.565,4.727,259.00,1156.00,626.00,201.00,6171.00,462.00,267.00,289.00,4775.00,8294.00,1,5
31,2025-10-10 18:00:22.258,T6ncwg==,PACKET_DATA,30.38,36.76,1.572,4.623,260.00,1228.00,635.00,215.00,6690.00,498.00,279.00,307.00,5182.00,8047.00,1,5
32,2025-10-10 18:00:22.807,L_6vSQ==,PACKET_DATA,30.57,35.38,1.567,4.727,258.00,1147.00,622.00,200.00,6146.00,460.00,266.00,288.00,4759.00,8270.00,1,5
33,2025-10-10 18:00:27.930,T6ncwg==,PACKET_DATA,30.36,36.76,1.576,4.623,260.00,1227.00,634.00,215.00,6685.00,498.00,278.00,307.00,5178.00,8044.00,1,5
34,2025-10-10 18:00:28.371,L_6vSQ==,PACKET_DATA,30.70,35.31,1.565,4.727,258.00,1145.00,621.00,200.00,6144.00,460.00,266.00,288.00,4756.00,8268.00,1,5
35,2025-10-10 18:00:33.487,T6ncwg==,PACKET_DATA,30.27,36.60,1.576,4.625,260.00,1227.00,634.00,215.00,6687.00,498.00,279.00,307.00,5176.00,8049.00,1,5
36,2025-10-10 18:00:34.036,L_6vSQ==,PACKET_DATA,30.70,35.11,1.565,4.725,258.00,1146.00,622.00,200.00,6147.00,460.00,266.00,288.00,4757.00,8270.00,1,5
37,2025-10-10 18:00:39.149,T6ncwg==,PACKET_DATA,30.43,36.61,1.572,4.625,261.00,1232.00,636.00,215.00,6695.00,499.00,279.00,307.00,5181.00,8055.00,1,5
38,2025-10-10 18:00:39.590,L_6vSQ==,PACKET_DATA,30.72,35.11,1.565,4.725,258.00,1149.00,623.00,201.00,6155.00,461.00,266.00,288.00,4759.00,8281.00,1,5
39,2025-10-10 18:00:44.811,T6ncwg==,PACKET_DATA,30.46,36.66,1.572,4.623,262.00,1239.00,639.00,216.00,6715.00,500.00,280.00,308.00,5193.00,8081.00,1,5
40,2025-10-10 18:00:45.251,L_6vSQ==,PACKET_DATA,30.61,35.17,1.586,4.725,259.00,1156.00,626.00,201.00,6171.00,462.00,267.00,289.00,4768.00,8304.00,1,5
41,2025-10-10 18:00:50.367,T6ncwg==,PACKET_DATA,30.36,36.64,1.572,4.621,262.00,1239.00,639.00,216.00,6715.00,500.00,280.00,308.00,5193.00,8083.00,1,5
42,2025-10-10 18:00:50.806,L_6vSQ==,PACKET_DATA,30.82,35.07,1.586,4.725,259.00,1156.00,626.00,201.00,6172.00,462.00,267.00,289.00,4768.00,8307.00,1,5
43,2025-10-10 18:00:56.029,T6ncwg==,PACKET_DATA,30.52,36.63,1.588,4.622,262.00,1238.00,639.00,216.00,6714.00,500.00,280.00,308.00,5191.00,8085.00,1,5
44,2025-10-10 18:01:01.579,T6ncwg==,PACKET_DATA,30.43,36.66,1.620,4.622,261.00,1239.00,640.00,216.00,6716.00,500.00,280.00,308.00,5190.00,8087.00,1,5
45,2025-10-10 18:01:02.019,L_6vSQ==,PACKET_DATA,30.84,35.13,1.526,4.718,259.00,1156.00,627.00,201.00,6172.00,462.00,267.00,289.00,4764.00,8311.00,1,5
