timestamp,temperature,voltage,red_blue_ratio,co2,predicted_pn
2025-10-13T08:00:00.000Z,31.73,1.6,0.8333333333333334,450,15.6371733460611
2025-10-13T17:54:08.861Z,29.8,1.6,0.8333333333333334,450,15.961461528960687
2025-10-13T17:54:39.134Z,29.89,1.6,0.8333333333333334,450,15.938058116089742
2025-10-13T17:55:09.775Z,29.73,1.6,0.8333333333333334,450,15.980187307941833
2025-10-13T17:55:40.522Z,29.8,1.6,0.8333333333333334,450,15.961461528960687
2025-10-13T17:56:10.968Z,29.73,1.6,0.8333333333333334,450,15.980187307941833
2025-10-13T17:56:41.601Z,29.87,1.6,0.8333333333333334,450,15.943192110658742
2025-10-13T17:57:12.242Z,29.77,1.6,0.8333333333333334,450,15.969431863757112
2025-10-13T17:57:42.793Z,29.99,1.6,0.8333333333333334,450,15.912974678779694
2025-10-13T18:00:15.845Z,30.08,1.6,0.8333333333333334,450,15.891254970840794
2025-10-13T18:00:46.523Z,30.11,1.6,0.8333333333333334,450,15.884198913025834
2025-10-13T18:01:17.190Z,30.12,1.6,0.8333333333333334,450,15.88186753314055
2025-10-13T18:01:47.813Z,30.05,1.6,0.8333333333333334,450,15.898403413876869
2025-10-13T18:02:18.303Z,30.01,1.6,0.8333333333333334,450,15.908077198101882
2025-10-13T18:02:48.918Z,29.99,1.6,0.8333333333333334,450,15.912974678779694
2025-10-13T18:03:19.574Z,30.05,1.6,0.8333333333333334,450,15.898403413876869
2025-10-13T18:03:50.223Z,30.27,1.6,0.8333333333333334,450,15.84815006387818
2025-10-13T18:04:20.746Z,30.24,1.6,0.8333333333333334,450,15.854704267308872
2025-10-13T18:05:22.089Z,30.11,1.6,0.8333333333333334,450,15.884198913025834
2025-10-13T18:05:52.599Z,30.18,1.6,0.8333333333333334,450,15.86809744746973
2025-10-13T18:06:23.273Z,30.12,1.6,0.8333333333333334,450,15.88186753314055
2025-10-13T18:06:53.804Z,30.36,1.6,0.8333333333333334,450,15.829060658088515
2025-10-13T18:07:24.515Z,30.29,1.6,0.8333333333333334,450,15.843833560264219
2025-10-13T18:07:55.119Z,30.24,1.6,0.8333333333333334,450,15.854704267308872
2025-10-13T18:08:25.657Z,30.25,1.6,0.8333333333333334,450,15.852508954815878
2025-10-13T18:08:56.304Z,30.24,1.6,0.8333333333333334,450,15.854704267308872
2025-10-13T18:09:26.909Z,30.51,1.6,0.8333333333333334,450,15.79916457267051
2025-10-13T18:09:57.525Z,30.36,1.6,0.8333333333333334,450,15.829060658088515
2025-10-13T18:10:28.193Z,30.43,1.6,0.8333333333333334,450,15.814810223760839
2025-10-13T18:10:58.799Z,30.24,1.6,0.8333333333333334,450,15.854704267308872
2025-10-13T18:11:29.364Z,30.27,1.6,0.8333333333333334,450,15.84815006387818
2025-10-13T18:11:59.985Z,30.36,1.6,0.8333333333333334,450,15.829060658088515
2025-10-13T18:12:30.522Z,30.43,1.6,0.8333333333333334,450,15.814810223760839
2025-10-13T18:13:01.168Z,30.36,1.6,0.8333333333333334,450,15.829060658088515
2025-10-13T18:13:31.822Z,30.47,1.6,0.8333333333333334,450,15.806902028792576
2025-10-13T18:14:02.383Z,30.36,1.6,0.8333333333333334,450,15.829060658088515
2025-10-13T18:14:32.989Z,30.33,1.6,0.8333333333333334,450,15.835328025629153
2025-10-13T18:15:03.650Z,30.54,1.6,0.8333333333333334,450,15.793473357135039
2025-10-13T18:15:34.285Z,30.67,1.6,0.8333333333333334,450,15.769913591157213
2025-10-13T18:16:04.874Z,30.36,1.6,0.8333333333333334,450,15.829060658088515
2025-10-13T18:16:35.457Z,30.49,1.6,0.8333333333333334,450,15.803011972661421
2025-10-13T18:17:06.100Z,30.43,1.6,0.8333333333333334,450,15.814810223760839
2025-10-13T18:17:36.639Z,30.37,1.6,0.8333333333333334,450,15.826992859769023
2025-10-13T18:18:07.289Z,30.5,1.6,0.8333333333333334,450,15.801082943040477
2025-10-13T18:18:37.929Z,30.6,1.6,0.8333333333333334,450,15.782377746262775
2025-10-13T18:20:09.795Z,30.67,1.6,0.8333333333333334,450,15.769913591157213
2025-10-13T18:20:40.528Z,30.55,1.6,0.8333333333333334,450,15.791597560388244
2025-10-13T18:21:10.970Z,30.48,1.6,0.8333333333333334,450,15.804951666490297
2025-10-13T18:21:41.642Z,30.46,1.6,0.8333333333333334,450,15.808863063139086
2025-10-13T18:22:12.155Z,30.58,1.6,0.8333333333333334,450,15.786033877783385
2025-10-13T18:22:42.797Z,30.6,1.6,0.8333333333333334,450,15.782377746262775
2025-10-13T18:23:13.425Z,30.48,1.6,0.8333333333333334,450,15.804951666490297
2025-10-13T18:23:44.069Z,30.55,1.6,0.8333333333333334,450,15.791597560388244
2025-10-13T18:24:14.707Z,30.54,1.6,0.8333333333333334,450,15.793473357135039
2025-10-13T18:24:45.219Z,30.6,1.6,0.8333333333333334,450,15.782377746262775
2025-10-13T18:25:15.861Z,30.51,1.6,0.8333333333333334,450,15.79916457267051
2025-10-13T18:25:46.503Z,30.67,1.6,0.8333333333333334,450,15.769913591157213
2025-10-13T18:26:17.151Z,30.6,1.6,0.8333333333333334,450,15.782377746262775
2025-10-13T18:26:47.686Z,30.73,1.6,0.8333333333333334,450,15.759638486798808
2025-10-13T18:27:18.347Z,30.6,1.6,0.8333333333333334,450,15.782377746262775
2025-10-13T18:27:48.959Z,30.54,1.6,0.8333333333333334,450,15.793473357135039
2025-10-13T18:28:23.626Z,30.72,1.6,0.8333333333333334,450,15.761324996879793
2025-10-13T18:35:28.105Z,30.74,1.6,0.8333333333333334,450,15.757962333135865
2025-10-13T18:35:58.761Z,30.92,1.6,0.8333333333333334,450,15.72953507746799
2025-10-13T18:36:29.322Z,30.78,1.6,0.8333333333333334,450,15.751360847409178
2025-10-13T18:36:59.999Z,30.6,1.6,0.8333333333333334,450,15.782377746262775
2025-10-13T18:37:30.546Z,30.54,1.6,0.8333333333333334,450,15.793473357135039
2025-10-13T18:38:01.217Z,30.73,1.6,0.8333333333333334,450,15.759638486798808
2025-10-13T18:38:31.762Z,30.67,1.6,0.8333333333333334,450,15.769913591157213
2025-10-13T18:39:02.415Z,30.76,1.6,0.8333333333333334,450,15.75464100933987
2025-10-13T18:39:33.033Z,30.67,1.6,0.8333333333333334,450,15.769913591157213
2025-10-13T18:40:03.638Z,30.76,1.6,0.8333333333333334,450,15.75464100933987
2025-10-13T18:40:34.242Z,30.85,1.6,0.8333333333333334,450,15.740201611597959
2025-10-13T18:41:04.825Z,30.76,1.6,0.8333333333333334,450,15.75464100933987
2025-10-13T18:41:35.421Z,30.73,1.6,0.8333333333333334,450,15.759638486798808
2025-10-13T18:42:06.049Z,30.76,1.6,0.8333333333333334,450,15.75464100933987
2025-10-13T18:42:36.651Z,30.73,1.6,0.8333333333333334,450,15.759638486798808
2025-10-13T18:43:07.336Z,30.86,1.6,0.8333333333333334,450,15.73864788736415
2025-10-13T18:43:37.902Z,30.73,1.6,0.8333333333333334,450,15.759638486798808
2025-10-13T18:44:39.139Z,30.76,1.6,0.8333333333333334,450,15.75464100933987
2025-10-13T18:45:40.288Z,30.72,1.6,0.8333333333333334,450,15.761324996879793
2025-10-13T18:46:10.989Z,30.79,1.6,0.8333333333333334,450,15.74973614359812
2025-10-13T18:46:41.588Z,30.78,1.6,0.8333333333333334,450,15.751360847409178
2025-10-13T18:47:12.136Z,30.73,1.6,0.8333333333333334,450,15.759638486798808
2025-10-13T18:47:42.808Z,30.86,1.6,0.8333333333333334,450,15.73864788736415
2025-10-13T18:48:13.358Z,30.67,1.6,0.8333333333333334,450,15.769913591157213
2025-10-13T18:48:44.007Z,30.73,1.6,0.8333333333333334,450,15.759638486798808
2025-10-13T18:49:14.679Z,30.77,1.6,0.8333333333333334,450,15.752995794685106
2025-10-13T18:49:45.195Z,30.73,1.6,0.8333333333333334,450,15.759638486798808
2025-10-13T18:50:15.869Z,30.99,1.6,0.8333333333333334,450,15.719350592447942
2025-10-13T18:50:46.526Z,30.76,1.6,0.8333333333333334,450,15.75464100933987
2025-10-13T18:51:17.064Z,30.73,1.6,0.8333333333333334,450,15.759638486798808
2025-10-13T18:51:47.729Z,30.76,1.6,0.8333333333333334,450,15.75464100933987
2025-10-13T18:52:18.289Z,30.92,1.6,0.8333333333333334,450,15.72953507746799
2025-10-13T18:52:48.995Z,30.95,1.6,0.8333333333333334,450,15.72511194719064
2025-10-13T18:53:50.145Z,30.97,1.6,0.8333333333333334,450,15.722211938383724
2025-10-13T18:54:20.822Z,30.76,1.6,0.8333333333333334,450,15.75464100933987
2025-10-13T18:54:51.330Z,30.99,1.6,0.8333333333333334,450,15.719350592447942
2025-10-13T18:55:22.003Z,30.74,1.6,0.8333333333333334,450,15.757962333135865
2025-10-13T18:55:52.543Z,30.95,1.6,0.8333333333333334,450,15.72511194719064
2025-10-13T18:56:53.764Z,30.86,1.6,0.8333333333333334,450,15.73864788736415
2025-10-13T18:57:55.006Z,30.95,1.6,0.8333333333333334,450,15.72511194719064
2025-10-13T18:58:25.662Z,31.02,1.6,0.8333333333333334,450,15.715130414879118
2025-10-13T18:58:56.307Z,30.92,1.6,0.8333333333333334,450,15.72953507746799
2025-10-13T18:59:57.513Z,30.98,1.6,0.8333333333333334,450,15.720776450861308
2025-10-13T19:00:28.164Z,30.86,1.6,0.8333333333333334,450,15.73864788736415
2025-10-13T19:01:29.354Z,30.99,1.6,0.8333333333333334,450,15.719350592447942
2025-10-13T19:01:59.888Z,30.73,1.6,0.8333333333333334,450,15.759638486798808
2025-10-13T19:02:30.526Z,31.05,1.6,0.8333333333333334,450,15.710995516142352
2025-10-13T19:03:01.210Z,30.92,1.6,0.8333333333333334,450,15.72953507746799
2025-10-13T19:03:31.709Z,30.87,1.6,0.8333333333333334,450,15.737104191718927
2025-10-13T19:04:02.365Z,30.73,1.6,0.8333333333333334,450,15.759638486798808
2025-10-13T19:04:32.967Z,30.92,1.6,0.8333333333333334,450,15.72953507746799
2025-10-13T19:05:03.645Z,30.86,1.6,0.8333333333333334,450,15.73864788736415
2025-10-13T19:05:34.250Z,31.05,1.6,0.8333333333333334,450,15.710995516142352
2025-10-13T19:06:04.850Z,30.95,1.6,0.8333333333333334,450,15.72511194719064
2025-10-13T19:06:35.428Z,30.99,1.6,0.8333333333333334,450,15.719350592447942
2025-10-13T19:07:06.009Z,31.01,1.6,0.8333333333333334,450,15.716527612776193
2025-10-13T19:07:36.642Z,30.86,1.6,0.8333333333333334,450,15.73864788736415
2025-10-13T19:08:07.303Z,30.95,1.6,0.8333333333333334,450,15.72511194719064
2025-10-13T19:08:37.849Z,30.86,1.6,0.8333333333333334,450,15.73864788736415
2025-10-13T19:09:08.542Z,30.88,1.6,0.8333333333333334,450,15.73557049488089
2025-10-13T19:09:39.055Z,30.99,1.6,0.8333333333333334,450,15.719350592447942
2025-10-13T19:10:09.700Z,30.92,1.6,0.8333333333333334,450,15.72953507746799
2025-10-13T19:10:40.341Z,30.77,1.6,0.8333333333333334,450,15.752995794685106
2025-10-13T19:11:10.989Z,30.95,1.6,0.8333333333333334,450,15.72511194719064
2025-10-13T19:11:41.525Z,30.92,1.6,0.8333333333333334,450,15.72953507746799
2025-10-13T19:12:12.215Z,30.95,1.6,0.8333333333333334,450,15.72511194719064
2025-10-13T19:12:42.721Z,30.99,1.6,0.8333333333333334,450,15.719350592447942
2025-10-13T19:13:13.393Z,30.92,1.6,0.8333333333333334,450,15.72953507746799
2025-10-13T19:13:43.943Z,30.95,1.6,0.8333333333333334,450,15.72511194719064
2025-10-13T19:14:14.605Z,30.98,1.6,0.8333333333333334,450,15.720776450861308
2025-10-13T19:14:45.258Z,30.97,1.6,0.8333333333333334,450,15.722211938383724
2025-10-13T19:15:15.783Z,30.92,1.6,0.8333333333333334,450,15.72953507746799
2025-10-13T19:15:46.442Z,30.93,1.6,0.8333333333333334,450,15.728050905467814
2025-10-13T19:16:17.070Z,30.95,1.6,0.8333333333333334,450,15.72511194719064
2025-10-13T19:17:48.830Z,30.86,1.6,0.8333333333333334,450,15.73864788736415
2025-10-13T19:18:19.543Z,30.92,1.6,0.8333333333333334,450,15.72953507746799
2025-10-13T19:18:50.135Z,30.8,1.6,0.8333333333333334,450,15.748121658681129
2025-10-13T19:19:20.704Z,30.92,1.6,0.8333333333333334,450,15.72953507746799
2025-10-13T19:19:51.369Z,30.95,1.6,0.8333333333333334,450,15.72511194719064
2025-10-13T19:20:21.997Z,30.98,1.6,0.8333333333333334,450,15.720776450861308
2025-10-13T19:21:23.161Z,30.93,1.6,0.8333333333333334,450,15.728050905467814
2025-10-13T19:21:53.814Z,30.99,1.6,0.8333333333333334,450,15.719350592447942
2025-10-13T19:22:24.345Z,30.92,1.6,0.8333333333333334,450,15.72953507746799
2025-10-13T19:22:54.933Z,31.02,1.6,0.8333333333333334,450,15.715130414879118
2025-10-13T19:23:25.680Z,31.1,1.6,0.8333333333333334,450,15.704290536351797
2025-10-13T19:23:56.205Z,30.97,1.6,0.8333333333333334,450,15.722211938383724
2025-10-13T19:24:26.902Z,30.99,1.6,0.8333333333333334,450,15.719350592447942
2025-10-13T19:24:57.397Z,31.04,1.6,0.8333333333333334,450,15.712364406731123
2025-10-13T19:25:28.062Z,30.97,1.6,0.8333333333333334,450,15.722211938383724
2025-10-13T19:25:58.715Z,31.12,1.6,0.8333333333333334,450,15.701672828177022
2025-10-13T19:26:29.348Z,31.1,1.6,0.8333333333333334,450,15.704290536351797
2025-10-13T19:26:59.896Z,31.01,1.6,0.8333333333333334,450,15.716527612776193
