id,timestamp,device_id,update_type,temperature,humidity,a1_raw,vcap_raw,sp_415,sp_445,sp_480,sp_515,sp_555,sp_590,sp_630,sp_680,sp_clear,sp_nir,spectral_gain,sleep_time,PPFD,led_status
9036,2025-09-23 07:00:39.106,T6ncwg==,PACKET_DATA,17.89,55.87,0.027,2.948,263.0,1506.0,733.0,216.0,6767.0,497.0,271.0,310.0,5534.0,7202.0,1,90,500,1
9038,2025-09-23 07:02:09.771,T6ncwg==,PACKET_DATA,18.32,54.98,0.027,2.948,262.0,1510.0,734.0,215.0,6740.0,495.0,271.0,308.0,5470.0,7214.0,1,90,500,1
9040,2025-09-23 07:03:40.358,T6ncwg==,PACKET_DATA,19.06,53.34,0.027,2.948,262.0,1514.0,736.0,216.0,6742.0,495.0,271.0,307.0,5440.0,7254.0,1,90,500,1
9042,2025-09-23 07:05:11.015,T6ncwg==,PACKET_DATA,19.5,51.91,1.695,2.987,261.0,1500.0,729.0,215.0,6706.0,492.0,271.0,306.0,5397.0,7267.0,1,90,500,1
9044,2025-09-23 07:06:41.604,T6ncwg==,PACKET_DATA,20.11,50.77,1.698,4.517,263.0,1520.0,739.0,216.0,6757.0,495.0,273.0,307.0,5398.0,7335.0,1,90,500,1
9046,2025-09-23 07:08:12.236,T6ncwg==,PACKET_DATA,20.39,49.15,1.737,4.603,263.0,1521.0,740.0,216.0,6763.0,495.0,273.0,308.0,5386.0,7372.0,1,90,500,1
9048,2025-09-23 07:09:42.823,T6ncwg==,PACKET_DATA,20.87,47.87,1.737,4.603,264.0,1523.0,741.0,217.0,6768.0,496.0,274.0,308.0,5372.0,7402.0,1,90,500,1
9050,2025-09-23 07:11:13.390,T6ncwg==,PACKET_DATA,21.17,47.06,1.737,4.6,264.0,1524.0,742.0,217.0,6774.0,496.0,274.0,308.0,5361.0,7430.0,1,90,500,1
9052,2025-09-23 07:12:44.068,T6ncwg==,PACKET_DATA,21.48,46.35,1.737,4.603,263.0,1513.0,737.0,216.0,6750.0,495.0,274.0,307.0,5332.0,7434.0,1,90,500,1
9054,2025-09-23 07:14:14.656,T6ncwg==,PACKET_DATA,21.73,45.67,1.737,4.61,264.0,1526.0,743.0,217.0,6782.0,497.0,275.0,308.0,5341.0,7474.0,1,90,500,1
9056,2025-09-23 07:15:45.217,T6ncwg==,PACKET_DATA,21.98,44.97,1.772,4.603,265.0,1527.0,744.0,217.0,6785.0,497.0,275.0,308.0,5334.0,7493.0,1,90,500,1
9058,2025-09-23 07:17:15.867,T6ncwg==,PACKET_DATA,22.29,44.45,1.757,4.603,265.0,1527.0,744.0,218.0,6789.0,497.0,275.0,308.0,5327.0,7510.0,1,90,500,1
9060,2025-09-23 07:18:46.511,T6ncwg==,PACKET_DATA,22.49,43.84,1.757,4.603,265.0,1528.0,745.0,218.0,6792.0,497.0,276.0,308.0,5321.0,7522.0,1,90,500,1
9062,2025-09-23 07:20:17.065,T6ncwg==,PACKET_DATA,22.85,43.59,1.772,4.61,265.0,1528.0,745.0,218.0,6792.0,497.0,276.0,308.0,5316.0,7538.0,1,90,500,1
9064,2025-09-23 07:21:47.671,T6ncwg==,PACKET_DATA,22.85,43.15,1.796,4.612,265.0,1529.0,746.0,218.0,6797.0,497.0,276.0,308.0,5312.0,7551.0,1,90,500,1
9066,2025-09-23 07:23:18.277,T6ncwg==,PACKET_DATA,23.22,42.95,1.836,4.611,265.0,1529.0,746.0,218.0,6798.0,497.0,276.0,308.0,5307.0,7561.0,1,90,500,1
9068,2025-09-23 07:24:48.912,T6ncwg==,PACKET_DATA,23.35,42.43,1.772,4.611,265.0,1529.0,747.0,218.0,6799.0,498.0,277.0,308.0,5304.0,7571.0,1,90,500,1
9070,2025-09-23 07:26:19.548,T6ncwg==,PACKET_DATA,23.36,42.27,1.72,4.611,266.0,1529.0,747.0,218.0,6803.0,498.0,277.0,308.0,5300.0,7579.0,1,90,500,1
9072,2025-09-23 07:27:50.193,T6ncwg==,PACKET_DATA,23.58,42.07,1.75,4.618,265.0,1530.0,747.0,218.0,6802.0,498.0,277.0,308.0,5298.0,7588.0,1,90,500,1
9074,2025-09-23 07:29:20.717,T6ncwg==,PACKET_DATA,23.6,41.65,1.75,4.62,266.0,1529.0,747.0,218.0,6805.0,498.0,277.0,308.0,5295.0,7593.0,1,90,500,1
9076,2025-09-23 07:30:51.333,T6ncwg==,PACKET_DATA,23.71,41.38,1.733,4.621,264.0,1510.0,739.0,217.0,6756.0,495.0,275.0,306.0,5262.0,7555.0,1,90,500,1
9078,2025-09-23 07:32:21.999,T6ncwg==,PACKET_DATA,24.06,41.24,1.733,4.618,264.0,1508.0,738.0,217.0,6755.0,495.0,275.0,306.0,5255.0,7553.0,1,90,500,1
9080,2025-09-23 07:33:52.613,T6ncwg==,PACKET_DATA,24.09,40.94,1.714,4.618,266.0,1531.0,748.0,218.0,6807.0,498.0,277.0,308.0,5289.0,7614.0,1,90,500,1
9082,2025-09-23 07:35:23.255,T6ncwg==,PACKET_DATA,24.22,40.82,1.714,4.621,266.0,1531.0,749.0,219.0,6811.0,498.0,277.0,308.0,5287.0,7618.0,1,90,500,1
9084,2025-09-23 07:36:53.797,T6ncwg==,PACKET_DATA,24.34,40.69,1.733,4.623,266.0,1531.0,749.0,219.0,6812.0,498.0,278.0,308.0,5284.0,7620.0,1,90,500,1
9086,2025-09-23 07:38:24.434,T6ncwg==,PACKET_DATA,24.36,40.37,1.751,4.621,266.0,1531.0,749.0,219.0,6812.0,498.0,278.0,308.0,5285.0,7629.0,1,90,500,1
9088,2025-09-23 07:39:55.094,T6ncwg==,PACKET_DATA,24.34,40.19,1.714,4.621,266.0,1531.0,749.0,218.0,6814.0,498.0,278.0,308.0,5282.0,7633.0,1,90,500,1
9090,2025-09-23 07:41:25.709,T6ncwg==,PACKET_DATA,24.59,40.03,1.714,4.62,266.0,1531.0,749.0,219.0,6815.0,498.0,278.0,308.0,5280.0,7636.0,1,90,500,1
9092,2025-09-23 07:42:56.285,T6ncwg==,PACKET_DATA,24.59,39.87,1.728,4.62,266.0,1531.0,749.0,219.0,6816.0,498.0,278.0,308.0,5280.0,7640.0,1,90,500,1
9094,2025-09-23 07:44:26.899,T6ncwg==,PACKET_DATA,24.71,39.76,1.728,4.62,266.0,1531.0,750.0,219.0,6816.0,499.0,278.0,308.0,5278.0,7642.0,1,90,500,1
