segment_id,segment_type,condition_index,ratio_r,ratio_b,pwm_r,pwm_b,total_pwm,rb_ratio_pwm,segment_start_master_time,marker_off_request_master_time,marker_off_start_master_time,marker_off_delay_ms,marker_blue_request_master_time,marker_blue_start_master_time,marker_blue_delay_ms,marker_end_master_time,target_pwm_request_master_time,target_pwm_applied_master_time,target_pwm_delay_ms,steady_start_master_time,steady_end_master_time,segment_end_master_time,Ts,T_off,T_blue,T_settle,T_meas,N_spec,ppfd_1,ppfd_1_time,spec_file_1,ppfd_2,ppfd_2_time,spec_file_2,ppfd_3,ppfd_3_time,spec_file_3,ppfd_valid_count,PPFD_spec_mean
1,normal,1,1,1,5,5,10,1.000000,2026-03-11T14:27:02.211,2026-03-11T14:27:02.212,2026-03-11T14:27:02.720,508.0,2026-03-11T14:27:12.721,2026-03-11T14:27:13.382,661.0,2026-03-11T14:27:23.382,2026-03-11T14:27:23.382,2026-03-11T14:27:24.392,1010.0,2026-03-11T14:27:34.392,2026-03-11T14:28:24.392,2026-03-11T14:28:24.392,10.0,10.0,10.0,10.0,50.0,3,,2026-03-11T14:27:46.892,,,2026-03-11T14:27:59.392,,,2026-03-11T14:28:11.892,,0,
2,normal,2,1,1,15,15,30,1.000000,2026-03-11T14:28:24.393,2026-03-11T14:28:24.393,2026-03-11T14:28:25.519,1126.0,2026-03-11T14:28:35.520,2026-03-11T14:28:36.780,1260.0,2026-03-11T14:28:46.780,2026-03-11T14:28:46.781,2026-03-11T14:28:47.852,1071.0,2026-03-11T14:28:57.853,2026-03-11T14:29:47.853,2026-03-11T14:29:47.853,10.0,10.0,10.0,10.0,50.0,3,,2026-03-11T14:29:10.353,,,2026-03-11T14:29:22.853,,,2026-03-11T14:29:35.353,,0,
3,normal,3,1,1,22,22,45,1.000000,2026-03-11T14:29:47.853,2026-03-11T14:29:47.854,2026-03-11T14:29:48.879,1025.0,2026-03-11T14:29:58.880,2026-03-11T14:30:00.345,1465.0,2026-03-11T14:30:10.345,2026-03-11T14:30:10.345,2026-03-11T14:30:11.401,1056.0,2026-03-11T14:30:21.401,2026-03-11T14:31:11.401,2026-03-11T14:31:11.401,10.0,10.0,10.0,10.0,50.0,3,,2026-03-11T14:30:33.901,,,2026-03-11T14:30:46.402,,,2026-03-11T14:30:58.901,,0,
4,normal,4,1,1,30,30,60,1.000000,2026-03-11T14:31:11.402,2026-03-11T14:31:11.402,2026-03-11T14:31:12.691,1289.0,2026-03-11T14:31:22.692,2026-03-11T14:31:24.011,1319.0,2026-03-11T14:31:34.012,2026-03-11T14:31:34.013,2026-03-11T14:31:34.969,956.0,2026-03-11T14:31:44.969,2026-03-11T14:32:34.970,2026-03-11T14:32:34.970,10.0,10.0,10.0,10.0,50.0,3,,2026-03-11T14:31:57.470,,,2026-03-11T14:32:09.970,,74.59346771240234,2026-03-11T14:32:22.469,archive/2026-03-11/standard_csv/raw_bytes_20260311_143224.csv,1,74.59346771240234
5,normal,5,1,1,40,40,80,1.000000,2026-03-11T14:32:34.971,2026-03-11T14:32:34.972,2026-03-11T14:32:35.670,698.0,2026-03-11T14:32:45.671,2026-03-11T14:32:46.651,980.0,2026-03-11T14:32:56.652,2026-03-11T14:32:56.652,2026-03-11T14:32:57.297,645.0,2026-03-11T14:33:07.297,2026-03-11T14:33:57.297,2026-03-11T14:33:57.298,10.0,10.0,10.0,10.0,50.0,3,,2026-03-11T14:33:19.797,,,2026-03-11T14:33:32.298,,,2026-03-11T14:33:44.798,,0,
6,normal,6,1,1,50,50,100,1.000000,2026-03-11T14:33:57.298,2026-03-11T14:33:57.299,2026-03-11T14:33:58.696,1397.0,2026-03-11T14:34:08.697,2026-03-11T14:34:09.596,899.0,2026-03-11T14:34:19.597,2026-03-11T14:34:19.597,2026-03-11T14:34:20.590,993.0,2026-03-11T14:34:30.591,2026-03-11T14:35:20.591,2026-03-11T14:35:20.591,10.0,10.0,10.0,10.0,50.0,3,,2026-03-11T14:34:43.091,,122.22338104248047,2026-03-11T14:34:55.591,archive/2026-03-11/standard_csv/raw_bytes_20260311_143457.csv,122.06512451171875,2026-03-11T14:35:08.091,archive/2026-03-11/standard_csv/raw_bytes_20260311_143510.csv,2,122.14425277709961
7,normal,7,3,1,8,2,10,4.000000,2026-03-11T14:35:20.592,2026-03-11T14:35:20.593,2026-03-11T14:35:21.527,934.0,2026-03-11T14:35:31.528,2026-03-11T14:35:32.121,593.0,2026-03-11T14:35:42.121,2026-03-11T14:35:42.122,2026-03-11T14:35:43.156,1034.0,2026-03-11T14:35:53.157,2026-03-11T14:36:43.157,2026-03-11T14:36:43.157,10.0,10.0,10.0,10.0,50.0,3,13.829249382019043,2026-03-11T14:36:05.657,archive/2026-03-11/standard_csv/raw_bytes_20260311_143607.csv,,2026-03-11T14:36:18.157,,,2026-03-11T14:36:30.657,,1,13.829249382019043
8,normal,8,3,1,22,8,30,2.750000,2026-03-11T14:36:43.158,2026-03-11T14:36:43.159,2026-03-11T14:36:44.278,1119.0,2026-03-11T14:36:54.278,2026-03-11T14:36:55.210,932.0,2026-03-11T14:37:05.210,2026-03-11T14:37:05.210,2026-03-11T14:37:05.987,777.0,2026-03-11T14:37:15.987,2026-03-11T14:38:05.988,2026-03-11T14:38:05.988,10.0,10.0,10.0,10.0,50.0,3,43.61389923095703,2026-03-11T14:37:28.488,archive/2026-03-11/standard_csv/raw_bytes_20260311_143731.csv,,2026-03-11T14:37:40.988,,,2026-03-11T14:37:53.488,,1,43.61389923095703
9,normal,9,3,1,34,11,45,3.090909,2026-03-11T14:38:05.989,2026-03-11T14:38:05.990,2026-03-11T14:38:07.588,1598.0,2026-03-11T14:38:17.590,2026-03-11T14:38:18.489,899.0,2026-03-11T14:38:28.490,2026-03-11T14:38:28.490,2026-03-11T14:38:29.698,1208.0,2026-03-11T14:38:39.698,2026-03-11T14:39:29.698,2026-03-11T14:39:29.698,10.0,10.0,10.0,10.0,50.0,3,,2026-03-11T14:38:52.198,,,2026-03-11T14:39:04.698,,,2026-03-11T14:39:17.198,,0,
10,normal,10,3,1,45,15,60,3.000000,2026-03-11T14:39:29.699,2026-03-11T14:39:29.699,2026-03-11T14:39:30.806,1107.0,2026-03-11T14:39:40.807,2026-03-11T14:39:41.640,833.0,2026-03-11T14:39:51.641,2026-03-11T14:39:51.641,2026-03-11T14:39:52.911,1270.0,2026-03-11T14:40:02.912,2026-03-11T14:40:52.912,2026-03-11T14:40:52.912,10.0,10.0,10.0,10.0,50.0,3,,2026-03-11T14:40:15.412,,87.9194564819336,2026-03-11T14:40:27.912,archive/2026-03-11/standard_csv/raw_bytes_20260311_144030.csv,,2026-03-11T14:40:40.412,,1,87.9194564819336
